,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2018,+13 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '18 Jun 30, 2018",+13 Quarters
0,Market Capitalization,5022,4714,3305,4372,5400,5322,5171,4330,3604,3837,6005,5734,8843,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-11.42%,-11.42%,-36.09%,0.96%,49.83%,38.69%,-13.88%,-24.49%,-59.24%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3922,3586,2179,3142,4170,4080,3933,3004,2278,2438,4497,5620,8729,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,54.22,50.90,35.68,47.07,58.14,57.30,55.67,46.42,38.64,41.14,64.37,60.95,94.00,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,-,-597.67,-,-,-,-,137.82,117.64,113.13,-,112.18,88.03,120.70,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,117.87,110.65,75.91,47.23,47.23,48.18,52.42,32.68,29.37,33.22,49.43,49.16,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,8.52,8.00,5.66,6.77,8.45,8.91,8.53,7.68,6.80,8.00,13.07,12.93,20.46,-,-,-,-,-,-,-,-,Upgrade
7,PB Ratio,2.50,2.34,1.66,2.17,2.68,2.59,2.52,2.11,1.76,1.90,2.98,2.88,4.44,-,-,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,2.56,2.56,1.83,2.38,2.94,2.72,2.61,2.16,1.80,1.95,3.04,2.94,4.53,-,-,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-32.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,173.68,-,58.03,65.93,128.14,136.80,-191.19,-,-40.64,-,-,-,360.23,-,-,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,6.66,6.09,3.73,4.87,6.53,6.83,6.49,5.33,4.30,5.08,9.79,12.67,20.20,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBITDA Ratio,98.22,120.50,-,87.62,113.59,79.42,118.37,152.66,263.83,-,-,-,98.75,-,-,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,1140.15,723.78,-,239.43,253.02,121.26,218.83,461.65,-1103.02,-,-,-,105.40,-,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-33.39,-,-21.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.02,0.02,0.00,0.03,0.04,0.04,0.04,0.01,0.02,0.02,0.02,0.02,0.02,0.04,0.04,-,-,-,-,-,-,Upgrade
