,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Revenue,16.1,16.1,16.45,16.45,12.17,9.3,12.58,9.22,9.04,12.31,11.7,11.4,12.42,13.43,13.17,9.96,12.43,10.42,12.73,12.68,Upgrade
1,Revenue Growth (YoY),32.30%,73.21%,30.82%,78.41%,34.59%,-24.48%,7.50%,-19.11%,-27.19%,-8.35%,-11.18%,14.41%,-0.08%,28.89%,3.47%,-21.45%,10.67%,-26.59%,-7.53%,8.82%,Upgrade
2,Cost of Revenue,8.93,8.93,9.08,9.08,5.06,5.96,9.67,6.51,7.38,6.57,10.73,6.38,7.38,7.79,8.77,4.58,7.59,5.27,5.07,7.43,Upgrade
3,Gross Profit,7.17,7.17,7.37,7.37,7.11,3.34,2.9,2.71,1.66,5.74,0.97,5.02,5.04,5.64,4.4,5.38,4.85,5.16,7.66,5.26,Upgrade
4,"Selling, General & Admin",8.9,8.9,10.94,10.94,11.21,10.14,10.38,11.13,8.11,7.96,8.8,9.78,8.22,7.38,10.05,5.89,6.91,5.81,6.79,6.7,Upgrade
5,Other Operating Expenses,-0.05,-0.05,0,0,-0.16,-0,0,-0.04,-0.45,-0.34,-0.04,-0.01,-0.04,-0,-1.1,-0,-0.76,-0.45,0.01,-0.01,Upgrade
6,Operating Expenses,8.84,8.84,11.02,11.02,11.04,10.14,10.48,11.09,7.66,7.62,8.8,9.77,8.19,7.38,9.27,5.89,6.04,5.36,6.97,6.7,Upgrade
7,Operating Income,-1.67,-1.67,-3.65,-3.65,-3.93,-6.8,-7.58,-8.38,-6,-1.88,-7.84,-4.75,-3.14,-1.74,-4.87,-0.51,-1.2,-0.21,0.69,-1.44,Upgrade
8,Interest Expense,-0.07,-0.07,-0.07,-0.07,-0.04,-0.05,-0.04,-0.04,-0.03,-0,-0.02,-0.02,-0.03,-0.03,-0.04,-0.04,-0.05,-0.04,-0.04,-0.05,Upgrade
