,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Cash & Equivalents,3.69,3.69,3.8,3.8,8.95,-,17.87,-,29.11,-,36.88,-,48.89,-,59.17,-,65.25,-,65.15,-,Upgrade
1,Short-Term Investments,-,-,2.27,2.27,-,-,2.52,-,-,-,1.63,-,-,-,1.78,-,-,-,1.93,-,Upgrade
2,Cash & Short-Term Investments,3.69,3.69,6.07,6.07,8.95,20.39,20.39,29.11,29.11,38.51,38.51,-,48.89,60.95,60.95,-,65.25,67.07,67.07,-,Upgrade
3,Cash Growth,-58.76%,-81.90%,-70.23%,-79.15%,-69.27%,-47.06%,-47.06%,-,-40.45%,-36.81%,-36.81%,-,-25.07%,-9.13%,-9.13%,-,-4.18%,-7.01%,-7.01%,-,Upgrade
4,Accounts Receivable,19.65,19.65,16.62,16.62,10.56,-,10.58,-,11.56,-,11.4,-,12.15,-,9.55,-,5.96,-,8.33,-,Upgrade
5,Other Receivables,3.14,3.14,0.21,0.21,2.56,-,0.15,-,2.68,-,0.35,-,5.88,-,0.18,-,2.39,-,2.82,-,Upgrade
6,Receivables,22.8,22.8,16.84,16.84,13.12,-,10.73,-,14.24,-,11.75,-,18.03,-,9.73,-,8.34,-,11.15,-,Upgrade
7,Inventory,20.68,20.68,21.33,21.33,24.76,-,22.54,-,22.71,-,21.96,-,22.79,-,22.98,-,22.06,-,20.94,-,Upgrade
8,Prepaid Expenses,-,-,0.52,0.52,-,-,0.82,-,-,-,0.79,-,-,-,0.62,-,-,-,0.74,-,Upgrade
