,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,6595,5169,5017,5012,6410,4725,4768,5161,4026,3682,3725,3830,4332,4413,5299,4861,5630,6467,6616,4452,4266,Upgrade
1,Market Cap Growth,9.41%,9.41%,5.21%,-2.89%,59.23%,28.31%,28.01%,34.75%,-7.08%,-16.56%,-29.71%,-21.21%,-23.05%,-31.76%,-19.90%,9.19%,31.98%,40.38%,42.31%,-16.58%,10.43%,Upgrade
2,Enterprise Value,5628,4234,4094,4767,6164,4492,4480,4934,3798,3462,3502,3594,4096,4124,4881,4295,5064,5779,5812,3572,3386,Upgrade
3,Last Close Price,9.39,7.36,7.13,7.10,9.08,7.57,7.64,8.20,6.39,5.85,5.96,6.13,6.93,7.06,8.48,7.74,8.97,10.30,10.54,7.02,6.73,Upgrade
4,PE Ratio,-,-26.40,-22.28,-21.80,-,-,122.11,103.65,78.98,-25.79,-21.12,-20.21,-,-,56.61,37.32,70.78,64.10,73.50,-,27.81,Upgrade
5,Forward PE,104.33,81.78,71.30,54.62,50.53,50.53,50.53,57.03,46.07,43.70,46.23,31.29,37.78,20.08,20.08,19.01,27.24,33.38,21.88,21.88,21.88,Upgrade
6,PS Ratio,12.18,9.79,9.04,9.20,12.06,7.58,6.90,7.06,5.44,5.42,6.07,5.94,6.06,5.32,6.09,5.83,8.86,10.17,11.10,7.80,6.11,Upgrade
7,PB Ratio,3.32,2.49,2.43,2.44,3.10,2.74,2.74,2.99,2.32,2.11,2.17,2.25,2.55,2.34,2.80,2.54,3.01,3.80,4.01,2.72,2.61,Upgrade
8,P/TBV Ratio,2.84,2.84,2.78,2.79,3.56,3.55,3.58,3.79,2.95,2.73,2.80,2.94,3.31,3.23,3.82,3.44,3.85,4.81,4.86,3.18,2.80,Upgrade
9,P/FCF Ratio,126.35,99.04,128.71,-,166.53,-,88.50,-,27.86,38.16,53.68,60.55,574.47,-,278.22,-,-86.87,-,-200.22,-,98.07,Upgrade
10,P/OCF Ratio,81.35,81.35,88.81,-,99.65,62.66,53.36,-,20.56,15.41,16.87,21.35,34.83,37.42,42.89,39.94,94.57,633.19,204.76,-,41.61,Upgrade
11,EV/Sales Ratio,10.66,8.02,7.38,8.75,11.60,7.20,6.48,6.75,5.13,5.10,5.71,5.57,5.73,4.97,5.61,5.15,7.97,9.09,9.75,6.25,4.85,Upgrade
12,EV/EBITDA Ratio,-,-55.25,-52.66,-60.27,-,67.86,43.27,36.44,26.68,37.35,93.92,146.02,-,-,30.98,23.28,49.51,41.30,51.85,-,18.82,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,94.55,73.92,50.09,122.36,-159.06,-110.50,-,-,43.49,29.79,79.62,56.19,74.61,-,22.35,Upgrade
14,EV/FCF Ratio,107.82,81.12,105.02,-,160.16,-,83.15,-,26.29,35.87,50.46,56.81,543.10,-,256.25,-,-78.13,-,-175.88,-,77.83,Upgrade
15,Debt / Equity Ratio,0.04,0.04,0.04,0.05,0.05,0.42,0.42,0.42,0.41,0.43,0.44,0.43,0.43,0.38,0.37,0.34,0.27,-,-,-,0.00,Upgrade
16,Debt / EBITDA Ratio,-,1.72,0.80,1.95,-,18.21,2.96,8.89,2.82,3.94,2.97,6.61,25.57,-,5.88,2.91,8.58,-,-,-,0.02,Upgrade
17,Debt / FCF Ratio,1.47,1.47,2.07,-,2.46,-,13.57,-,4.96,7.73,10.79,11.48,96.09,-,37.07,-,-7.83,-,-,-,0.09,Upgrade
18,Asset Turnover,0.18,0.23,0.26,0.15,0.19,0.19,0.21,0.27,0.28,0.24,0.22,0.18,0.18,0.27,0.32,0.40,0.34,0.32,0.06,0.47,Upgrade,
19,Inventory Turnover,2.18,1.84,2.55,2.85,2.51,1.43,1.28,1.59,2.02,1.91,1.59,1.66,1.58,1.36,2.05,1.97,2.34,1.29,1.08,0.26,1.76,Upgrade
20,Quick Ratio,4.37,4.37,4.01,3.91,3.47,3.26,3.21,3.19,3.00,2.99,2.85,2.62,2.72,2.89,3.10,3.43,3.61,2.40,2.48,2.56,2.68,Upgrade
21,Current Ratio,4.81,4.81,4.43,4.32,3.96,3.86,3.79,3.73,3.52,3.53,3.35,3.08,3.20,3.51,3.70,4.03,4.24,3.23,3.22,3.28,3.33,Upgrade
22,Return on Equity (ROE),2.99%,3.30%,0.13%,-56.33%,-2.55%,1.79%,0.00%,0.27%,4.26%,4.86%,0.57%,-43.46%,-3.46%,1.59%,5.99%,5.35%,10.08%,11.07%,-6.99%,10.55%,Upgrade,
23,Return on Assets (ROA),-0.60%,-0.24%,-0.48%,-11.78%,-0.66%,0.49%,0.24%,0.60%,2.68%,2.11%,1.00%,-3.33%,-1.49%,1.19%,3.80%,0.43%,5.72%,5.48%,-4.18%,5.08%,Upgrade,
24,Return on Capital (ROIC),-0.70%,-0.28%,-0.57%,-13.99%,-0.78%,0.58%,0.28%,0.72%,3.21%,2.56%,1.22%,-4.02%,-1.78%,1.41%,4.53%,0.52%,7.26%,7.09%,-5.47%,6.73%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,1.93%,2.74%,3.11%,1.15%,-0.90%,-1.35%,-,-,4.33%,5.60%,2.65%,5.97%,4.63%,-,9.09%,Upgrade
26,Earnings Yield,-2.97%,-3.79%,-4.49%,-4.59%,-3.62%,0.27%,0.82%,0.96%,1.27%,-3.88%,-4.73%,-4.95%,-3.96%,0.88%,1.77%,2.68%,1.41%,1.56%,1.36%,1.85%,3.60%,Upgrade
27,FCF Yield,0.79%,1.01%,0.78%,0.70%,0.60%,0.99%,1.13%,1.70%,3.59%,2.62%,1.86%,1.65%,0.17%,0.06%,0.36%,-0.28%,-1.15%,-0.08%,-0.50%,-0.18%,1.02%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,1.09%,-,-,-,-,-,-,-,0.45%,-,-,-,1.19%,Upgrade
29,Payout Ratio,0.00%,-,-,-,-,-,433.89%,-,-,-,-,-,-,-,331.64%,0.24%,0.03%,0.16%,113.30%,-,-,Upgrade
30,Buyback Yield / Dilution,-9.41%,-12.32%,-13.26%,-13.13%,1.02%,-1.07%,0.09%,-0.20%,-0.76%,0.92%,-0.18%,0.43%,0.32%,0.08%,-1.20%,0.40%,0.01%,-0.52%,-0.40%,0.40%,-0.71%,Upgrade
31,Total Shareholder Return,-9.41%,-12.32%,-13.26%,-13.13%,1.02%,-1.07%,0.09%,-0.20%,0.34%,0.92%,-0.18%,0.43%,0.32%,0.08%,-1.20%,0.40%,0.45%,-0.52%,-0.40%,0.40%,0.48%,Upgrade
