,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2017,Q1 2017,+8 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '17 Jun 30, 2017","Mar '17 Mar 31, 2017",+8 Quarters
0,Market Capitalization,7113,5642,5100,4871,7242,10217,7992,9719,10525,8396,10435,13382,10139,19701,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-44.78%,-44.78%,-36.18%,-49.87%,-31.19%,21.69%,-23.42%,-27.37%,3.81%,-57.38%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,6776,5305,4305,4025,5734,8708,6468,8200,8862,6733,8734,11645,10029,19591,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,80.31,63.70,57.58,55.00,80.41,113.44,88.73,107.02,115.99,92.52,115.00,147.46,111.73,217.10,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,112.84,126.79,115.30,86.18,66.06,88.51,129.17,128.69,290.74,-,-,-,-,-,-,-,Upgrade
5,Forward PE,58.20,50.36,46.57,40.61,45.40,72.92,49.45,54.07,53.11,45.62,63.22,101.27,85.06,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,11.65,9.11,8.03,7.70,12.46,18.21,14.88,18.41,18.86,15.21,19.61,25.64,20.49,41.41,-,-,-,-,-,-,-,Upgrade
7,PB Ratio,3.11,2.46,2.23,2.13,3.10,4.24,3.30,4.05,4.32,3.42,4.34,5.59,4.33,8.47,-,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,3.30,3.30,2.98,2.76,4.02,4.50,3.48,4.25,4.53,3.59,4.55,5.88,4.55,8.93,-,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-,631.85,-,-103.02,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,-,38.74,-,64.98,222.45,267.96,-,-,298.45,732.22,353.28,471.76,-,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,10.95,8.57,6.78,6.36,9.86,15.52,12.04,15.53,15.88,12.20,16.42,22.32,20.27,41.17,-,-,-,-,-,-,-,Upgrade
12,EV/EBITDA Ratio,-,-,133.22,-,91.54,122.02,434.69,-,113.86,-,77.88,107.64,98.51,202.69,-,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,-,-,-651.12,-,-,216.04,-445.22,-,175.25,-,102.57,143.76,134.55,-,-,-,-,-,-,-,-,Upgrade
