,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020"
0,Revenue,46.9,41.65,28.38,27.93,26.49,35.65,39.86,32.59,30.08,24.99
1,Revenue Growth (YoY),65.28%,49.14%,7.14%,-21.65%,-33.56%,9.38%,32.54%,30.43%,-25.01%,-37.12%
2,Cost of Revenue,30.78,29.37,19.99,24.05,20.97,27.15,25.75,24.28,19.84,20.85
3,Gross Profit,16.12,12.28,8.39,3.88,5.52,8.5,14.11,8.31,10.24,4.14
4,"Selling, General & Admin",14.14,15.7,12.36,14.82,13.91,15.4,13.75,13.48,13.14,13.84
5,Operating Expenses,14.14,15.64,12.42,14.79,13.98,15.44,13.76,13.74,13.2,14.08
6,Operating Income,1.98,-3.36,-4.03,-10.91,-8.46,-6.95,0.35,-5.44,-2.96,-9.94
7,Interest Expense,-0.5,-0.39,-0.27,-0.36,-0.34,-0.21,-0.13,-0.15,-0.08,-0.09
8,Interest & Investment Income,0.32,0.28,0.7,0.66,0.52,0.05,0.03,0.04,0.11,0.31
9,Currency Exchange Gain (Loss),-,0.06,-,0.45,-,0.44,-,-,-,0
10,Other Non Operating Income (Expenses),0.07,-0.03,0.21,0.39,0.23,0.01,0.13,1.5,0.01,0.16
11,EBT Excluding Unusual Items,1.87,-3.44,-3.39,-9.76,-8.04,-6.66,0.38,-4.04,-2.92,-9.55
12,Gain (Loss) on Sale of Assets,-,4.41,-,-,-,-,1.02,-,-,-
13,Asset Writedown,-,-,-,-5.17,-3.95,-,-,-0.4,-0.5,-2.9
14,Other Unusual Items,-,0.01,-,-0,0.59,1.18,-,-,4.3,-
15,Pretax Income,1.87,0.99,-3.39,-14.93,-11.4,-5.48,1.4,-4.44,0.88,-12.45
16,Income Tax Expense,0.17,-0.09,-0.01,0.03,-0.39,-0.23,-0.02,-0.35,-0.25,-0.96
17,Earnings From Continuing Operations,1.71,1.08,-3.39,-14.96,-11.01,-5.25,1.41,-4.08,1.13,-11.5
18,Minority Interest in Earnings,-0.11,-,-,-,-,-,-,-,-,-
19,Net Income,1.6,1.08,-3.39,-14.96,-11.01,-5.25,1.41,-4.08,1.13,-11.5
20,Net Income to Common,1.6,1.08,-3.39,-14.96,-11.01,-5.25,1.41,-4.08,1.13,-11.5
21,Net Income Growth,-,-,-,-,-,-,25.60%,-,-36.76%,-
22,Shares Outstanding (Basic),184,184,184,184,184,184,184,184,184,184
23,Shares Outstanding (Diluted),184,184,184,184,184,184,184,184,184,184
24,EPS (Basic),0.01,0.01,-0.02,-0.08,-0.06,-0.03,0.01,-0.02,0.01,-0.06
25,EPS (Diluted),0.01,0.01,-0.02,-0.08,-0.06,-0.03,0.01,-0.02,0.01,-0.06
26,EPS Growth,-,-,-,-,-,-,25.60%,-,-36.76%,-
27,Free Cash Flow,-,4.44,-2.93,-6.33,-1.29,-1.67,0.23,1.52,5.44,-6.67
28,Free Cash Flow Per Share,-,0.02,-0.02,-0.03,-0.01,-0.01,0.00,0.01,0.03,-0.04
29,Operating Margin,4.21%,-8.07%,-14.21%,-39.07%,-31.94%,-19.48%,0.88%,-16.68%,-9.83%,-39.78%
30,Profit Margin,3.40%,2.60%,-11.94%,-53.55%,-41.57%,-14.72%,3.54%,-12.53%,3.74%,-46.01%
31,Free Cash Flow Margin,-,10.67%,-10.34%,-22.65%,-4.88%,-4.69%,0.57%,4.67%,18.09%,-26.68%
32,EBITDA,2.98,-1.77,-3.62,-9.74,-6.76,-5.44,1.83,-4.32,-1.19,-8.18
33,D&A For EBITDA,1,1.59,0.42,1.18,1.7,1.5,1.48,1.12,1.77,1.76
34,EBIT,1.98,-3.36,-4.03,-10.91,-8.46,-6.95,0.35,-5.44,-2.96,-9.94
