,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,59.75,59.75,50.28,50.28,80,-,90.89,-,106.32,-,127.07,-,154.88,-,116.07,-,51.34,-,47.91,-,Upgrade
1,Short-Term Investments,0.04,0.04,32.38,32.38,0.04,-,1.63,-,1.59,-,1.82,-,1.78,-,24.87,-,-,-,0.62,-,Upgrade
2,Trading Asset Securities,0.03,0.03,0.02,0.02,0.04,-,11.54,-,0.09,-,1.72,-,2.85,-,12.93,-,2.77,-,2.63,-,Upgrade
3,Cash & Short-Term Investments,59.82,59.82,82.68,82.68,80.07,104.05,104.05,108,108,130.6,130.6,-,159.51,153.88,153.88,-,54.11,51.16,51.16,-,Upgrade
4,Cash Growth,-25.30%,-42.51%,-20.55%,-23.45%,-25.86%,-20.33%,-20.33%,-,-32.30%,-15.12%,-15.12%,-,194.78%,200.78%,200.78%,-,44.59%,13.19%,13.19%,-,Upgrade
5,Accounts Receivable,1.52,1.52,-,-,-,-,-,-,0,-,0.01,-,-,-,3.62,-,24.16,-,-,-,Upgrade
6,Other Receivables,0.37,0.37,0.3,0.3,8.37,-,8.04,-,8.32,-,8.19,-,9.08,-,0.11,-,3.49,-,1.04,-,Upgrade
7,Receivables,1.89,1.89,0.3,0.3,8.37,-,8.04,-,8.33,-,8.2,-,9.08,-,3.73,-,27.65,-,1.04,-,Upgrade
8,Inventory,6.08,6.08,1.24,1.24,0.11,-,0.12,-,0.12,-,0.13,-,0.11,-,9.95,-,29.79,-,8.65,-,Upgrade
9,Prepaid Expenses,0.1,0.1,6.96,6.96,0.35,-,0.58,-,6.3,-,6.5,-,0.07,-,0.2,-,-,-,0.74,-,Upgrade
10,Total Current Assets,67.88,67.88,91.18,91.18,88.91,-,112.8,-,122.74,-,145.43,-,168.77,-,167.75,-,111.55,-,61.59,-,Upgrade
11,"Property, Plant & Equipment",21.05,21.05,19.18,19.18,18.99,-,20,-,18.74,-,20.28,-,6.38,-,7.76,-,10.21,-,10.56,-,Upgrade
12,Long-Term Investments,2.06,2.06,2.06,2.06,4.78,-,4.88,-,7.63,-,7.69,-,10.19,-,10.09,-,19.33,-,19.37,-,Upgrade
13,Other Intangible Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.94,-,12.73,-,Upgrade
14,Long-Term Deferred Charges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24,-,0.26,-,0.28,-,Upgrade
15,Other Long-Term Assets,10.11,10.11,10.06,10.06,9.2,-,9.2,-,7.9,-,7.9,-,8.6,-,8.6,-,33.94,-,33,-,Upgrade
16,Total Assets,101.09,101.09,122.48,122.48,121.87,-,146.87,-,157.01,-,181.3,-,193.94,-,194.44,-,214.23,-,137.52,-,Upgrade
17,Accounts Payable,6.21,6.21,0.22,0.22,0.41,-,0.23,-,1.21,-,0.91,-,1.67,-,2.97,-,8.5,-,2.58,-,Upgrade
18,Accrued Expenses,-,-,-,-,-,-,5,-,-,-,6.71,-,-,-,5.1,-,-,-,3.96,-,Upgrade
19,Short-Term Debt,3.3,3.3,9.8,9.8,-,-,9,-,6.2,-,11.2,-,15,-,15,-,15,-,15,-,Upgrade
20,Current Portion of Leases,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17,-,0.16,-,Upgrade
21,Current Income Taxes Payable,-,-,-,-,-,-,-,-,-,-,-,-,5.05,-,9.61,-,3.71,-,-,-,Upgrade
22,Current Unearned Revenue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.08,-,0.07,-,Upgrade
23,Other Current Liabilities,8.65,8.65,9.64,9.64,11.71,-,8.1,-,9.96,-,4.66,-,11.85,-,17.65,-,55.94,-,6.44,-,Upgrade
24,Total Current Liabilities,18.16,18.16,19.66,19.66,12.11,-,22.33,-,17.37,-,23.48,-,33.57,-,50.33,-,83.39,-,28.21,-,Upgrade
25,Long-Term Leases,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,Upgrade
26,Long-Term Deferred Tax Liabilities,-,-,0.74,0.74,2.1,-,1.99,-,2.39,-,2.22,-,1.47,-,1.87,-,4.45,-,4.39,-,Upgrade
27,Other Long-Term Liabilities,4.57,4.57,4.42,4.42,4.4,-,4.68,-,6.42,-,7.25,-,7.08,-,6.97,-,6.69,-,6.42,-,Upgrade
28,Total Liabilities,22.73,22.73,24.82,24.82,18.61,-,29,-,26.18,-,32.94,-,42.11,-,59.16,-,94.53,-,39.02,-,Upgrade
29,Common Stock,915.38,915.38,915.38,915.38,906.07,-,906.07,-,906.07,-,906.07,-,906.07,-,906.07,-,906.07,-,906.07,-,Upgrade
30,Retained Earnings,-875.6,-875.6,-871.38,-871.38,-856.79,-,-853.13,-,-848.29,-,-845.17,-,-846.04,-,-852.36,-,-857.23,-,-860.24,-,Upgrade
31,Comprehensive Income & Other,-3.25,-3.25,-3.95,-3.95,-3.57,-,-2.32,-,-3.34,-,0.15,-,-0.71,-,-0.93,-,-2.31,-,-3.09,-,Upgrade
32,Total Common Equity,36.53,36.53,40.05,40.05,45.72,50.62,50.62,54.44,54.44,61.06,61.06,-,59.32,52.78,52.78,-,46.53,42.74,42.74,-,Upgrade
33,Minority Interest,41.84,41.84,57.6,57.6,57.54,-,67.25,-,76.39,-,87.3,-,92.5,-,82.5,-,73.17,-,55.77,-,Upgrade
34,Shareholders' Equity,78.37,78.37,97.66,97.66,103.26,117.87,117.87,130.83,130.83,148.36,148.36,-,151.83,135.28,135.28,-,119.7,98.51,98.51,-,Upgrade
35,Total Liabilities & Equity,101.09,101.09,122.48,122.48,121.87,-,146.87,-,157.01,-,181.3,-,193.94,-,194.44,-,214.23,-,137.52,-,Upgrade
36,Total Debt,3.3,3.3,9.8,9.8,-,9,9,6.2,6.2,11.2,11.2,-,15,15,15,-,15.17,15.16,15.16,-,Upgrade
37,Net Cash (Debt),56.52,56.52,72.88,72.88,80.07,95.05,95.05,101.8,101.8,119.4,119.4,-,144.51,138.88,138.88,-,38.94,36,36,-,Upgrade
38,Net Cash Growth,-29.42%,-40.54%,-23.33%,-28.41%,-21.34%,-20.39%,-20.39%,-,-29.56%,-14.02%,-14.02%,-,271.13%,285.81%,285.81%,-,81.98%,23.98%,23.98%,-,Upgrade
39,Net Cash Per Share,0.17,0.17,0.26,0.26,0.28,0.34,0.34,0.36,0.36,0.42,0.42,-,0.51,0.49,0.49,-,0.14,0.13,0.13,-,Upgrade
40,Filing Date Shares Outstanding,337.29,337.29,337.29,337.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,Upgrade
41,Total Common Shares Outstanding,337.29,337.29,337.29,337.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,Upgrade
42,Working Capital,49.73,49.73,71.52,71.52,76.79,-,90.47,-,105.36,-,121.95,-,135.2,-,117.43,-,28.16,-,33.38,-,Upgrade
43,Book Value Per Share,0.11,0.11,0.12,0.12,0.16,0.18,0.18,0.19,0.19,0.22,0.22,-,0.21,0.19,0.19,-,0.17,0.15,0.15,-,Upgrade
