,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,66,51,57,62,53,65,62,82,53,84,98,82,84,115,138,121,98,110,79,96,87,Upgrade
1,Market Cap Growth,-21.80%,-21.80%,-8.43%,-24.33%,0%,-23.33%,-37.14%,0%,-36.67%,-26.83%,-28.57%,-32.56%,-14.29%,5.13%,75.00%,26.47%,12.90%,-9.30%,-40.43%,-39.29%,-45.61%,Upgrade
2,Enterprise Value,51,35,41,39,31,37,34,56,28,52,66,30,32,59,81,155,133,129,99,198,190,Upgrade
3,Last Close Price,0.20,0.14,0.16,0.18,0.18,0.22,0.21,0.28,0.18,0.29,0.34,0.28,0.29,0.39,0.47,0.41,0.34,0.38,0.27,0.33,0.30,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,5.63,10.57,11.72,15.16,-2.08,-2.03,-1.43,-,-,Upgrade
5,PS Ratio,0.63,0.52,0.78,1.28,2.22,-,-,-,-95.61,84.30,5.62,1.02,0.55,0.57,0.64,0.64,0.83,0.98,0.58,0.84,0.76,Upgrade
6,PB Ratio,1.81,0.65,0.72,0.63,0.55,0.63,0.53,0.69,0.41,0.64,0.66,0.55,-,0.76,1.02,0.89,-,0.92,0.80,0.97,-,Upgrade
7,P/TBV Ratio,1.38,1.38,1.55,1.54,1.33,1.42,1.22,1.61,0.98,1.55,1.61,1.34,-,1.94,2.61,2.29,-,14.44,2.62,3.19,-,Upgrade
8,EV/Sales Ratio,0.53,0.36,0.57,0.81,1.28,-,-,-,-50.16,52.23,3.79,-,0.21,0.29,0.38,0.82,1.12,1.16,0.73,1.74,1.65,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,0.33,0.44,0.57,1.13,3.71,6.73,4.96,-,5746.19,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,0.65,0.86,2.20,-2.59,-2.14,-1.67,-,-2.94,Upgrade
11,Debt / Equity Ratio,0.04,0.04,0.04,0.10,0.10,-,0.08,0.08,0.05,0.05,0.08,0.08,-,0.10,0.11,0.11,-,0.13,0.15,0.15,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37,0.09,0.09,-,0.20,0.10,-,-,Upgrade
13,Asset Turnover,0.97,0.88,0.79,0.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,31.01,16.12,26.78,75.88,139.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,3.40,3.40,3.40,4.22,4.22,7.30,-,5.02,-,6.70,-,5.91,-,5.02,-,3.13,-,0.98,-,1.85,-,Upgrade
16,Current Ratio,3.74,3.74,3.74,4.64,4.64,7.34,-,5.05,-,7.06,-,6.19,-,5.03,-,3.33,-,1.34,-,2.18,-,Upgrade
17,Return on Equity (ROE),-13.64%,-12.15%,-34.74%,-33.77%,-7.85%,-6.42%,-14.11%,-6.18%,-3.96%,-7.31%,-,-,20.19%,78.09%,-,-,33.93%,36.29%,-,-,Upgrade,
18,Return on Assets (ROA),-8.65%,-7.82%,-6.62%,-6.63%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-10.71%,-9.25%,-7.54%,-7.69%,-7.12%,-5.27%,-5.98%,-5.95%,-4.00%,-4.82%,-,-,12.73%,59.31%,-,-,24.06%,24.73%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,56.71%,-,48.86%,-,-46.34%,-,-,-,Upgrade
21,Earnings Yield,-30.31%,-39.46%,-35.09%,-31.37%,-28.28%,-13.50%,-12.93%,-10.09%,-19.29%,-2.67%,-0.45%,8.52%,17.76%,9.46%,8.54%,6.59%,-47.98%,-49.36%,-69.91%,-64.55%,-34.17%,Upgrade
22,FCF Yield,-30.53%,-39.89%,-33.17%,-28.21%,-16.29%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-10.66%,-19.91%,-19.91%,-1.41%,-1.41%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Total Shareholder Return,-10.66%,-19.91%,-19.91%,-1.41%,-1.41%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
