,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,24.56,24.56,24.13,24.13,-,-,-,0.1,0.01,0.05,-0.72,1.66,16.51,62.74,71.39,51.61,30.06,36.88,0.29,44.76,Upgrade
1,Revenue,24.56,24.56,24.13,24.13,-,-,-,0.1,0.01,0.05,-0.72,1.66,16.51,62.74,71.39,51.61,30.06,36.88,0.29,44.76,Upgrade
2,Revenue Growth (YoY),-,-,-,23322.82%,-,-,-,-93.81%,-99.95%,-99.92%,-,-96.78%,-45.06%,70.12%,24182.31%,15.30%,-43.15%,134.08%,-83.87%,1.98%,Upgrade
3,Cost of Revenue,24.5,24.5,23.5,23.5,-,-,-,-,-,0.01,0.11,0.2,2.96,15.15,27.64,31.81,12.17,19.13,2.68,34.7,Upgrade
4,Gross Profit,0.06,0.06,0.62,0.62,-,-,-,0.1,0.01,0.04,-0.83,1.46,13.55,47.59,43.75,19.8,17.89,17.75,-2.39,10.06,Upgrade
5,"Selling, General & Admin",2.24,2.24,2.17,2.17,1.82,1.5,1.53,2.27,1.46,1.46,1.51,2.32,2.32,4.93,4.33,2.86,2.32,2.53,2.38,3.12,Upgrade
6,Other Operating Expenses,1.22,1.22,1.6,1.6,1.37,1.08,1.53,1.02,0.86,1.55,3.34,1.72,2.24,6.36,3.08,4.76,3.41,3.62,0.77,4.07,Upgrade
7,Operating Expenses,3.56,3.56,3.86,3.86,3.28,2.68,3.16,3.37,2.38,3.12,4.65,4.37,5.48,11.93,8.41,7.93,5.93,6.5,84.02,7.48,Upgrade
8,Operating Income,-3.5,-3.5,-3.24,-3.24,-3.28,-2.68,-3.16,-3.26,-2.37,-3.08,-5.48,-2.91,8.08,35.66,35.34,11.87,11.96,11.25,-86.41,2.57,Upgrade
9,Interest Expense,-0.07,-0.07,-0.1,-0.1,-,-0.03,-0.01,-0.07,-0.07,-0.09,-0.15,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.18,-0.17,Upgrade
10,Interest & Investment Income,0.39,0.39,0.64,0.64,0.46,0.67,0.91,1.16,0.98,1.08,1.07,1.32,1.86,0.27,0.15,0.62,0.82,0.16,0.17,0.16,Upgrade
11,Earnings From Equity Investments,-0,-0,-0.17,-0.17,-0.08,-0.06,0.01,-0.05,-0.03,-0.03,-0.06,0.27,-0.02,0.12,-1.37,1.31,-0.01,-0.02,-5.47,-2.77,Upgrade
12,Currency Exchange Gain (Loss),0.12,0.12,-,-,-,-,-,0.12,-,-,0.03,0.14,-,0.08,-0.11,0.1,0.02,-,-,-,Upgrade
13,Other Non Operating Income (Expenses),0.26,0.26,-3.91,-3.91,0.53,0.31,-0.26,0.16,0.01,-0,0.14,0.17,0,0.01,0.24,0.43,0.12,0.42,0.41,-,Upgrade
14,EBT Excluding Unusual Items,-2.8,-2.8,-6.78,-6.78,-2.36,-1.79,-2.5,-1.94,-1.48,-2.12,-4.44,-1.19,9.75,35.96,34.08,14.15,12.73,11.63,-91.47,-0.21,Upgrade
15,Gain (Loss) on Sale of Investments,0.06,0.06,-1.44,-1.44,-0.06,-0.03,-3.1,0.07,-0.01,0.08,-0.65,6.96,-0.75,-0.19,-,-,-0,0.55,-25.92,0.03,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.09,-,-,-,-,0.17,0,-,0.14,-0.66,-,-0.12,-,-,0.02,Upgrade
17,Asset Writedown,-,-,-0.26,-0.26,-,-,1.3,-,-,-,-0.7,-,-,-,-2.07,-0.06,-,-,0.55,-,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,-,-,0.03,-,-,-,-,-,-0.02,0.02,-0,-0,-0,-0.01,Upgrade
19,Pretax Income,-2.74,-2.74,-8.47,-8.47,-2.42,-1.73,-4.3,-1.87,-1.47,-2.04,-5.61,5.77,9,35.92,31.34,14.11,12.61,12.18,-116.84,-0.17,Upgrade
20,Income Tax Expense,-0.07,-0.07,0.01,0.01,-0.25,0.16,0.09,0.15,-0.08,0.68,0.33,-3.15,1.75,9.5,9.63,3.84,3.35,3.25,-7.36,2.49,Upgrade
21,Earnings From Continuing Operations,-2.67,-2.67,-8.48,-8.48,-2.17,-1.89,-4.39,-2.02,-1.38,-2.71,-5.95,8.92,7.25,26.41,21.71,10.27,9.26,8.94,-109.48,-2.66,Upgrade
22,Minority Interest in Earnings,0.56,0.56,0.61,0.61,0.14,0.3,0.77,0.53,0.08,0.89,0.25,-2.35,-6.74,-20.84,-19.36,-7.79,-7.89,-7.15,56.61,-1.77,Upgrade
23,Net Income,-2.11,-2.11,-7.87,-7.87,-2.03,-1.59,-3.62,-1.49,-1.3,-1.82,-5.7,6.57,0.51,5.57,2.34,2.49,1.36,1.78,-52.87,-4.42,Upgrade
24,Net Income to Common,-2.11,-2.11,-7.87,-7.87,-2.03,-1.59,-3.62,-1.49,-1.3,-1.82,-5.7,6.57,0.51,5.57,2.34,2.49,1.36,1.78,-52.87,-4.42,Upgrade
25,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,163.88%,-62.67%,212.57%,-,-,202.44%,-,-,-,Upgrade
26,Shares Outstanding (Basic),337,337,285,285,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,Upgrade
27,Shares Outstanding (Diluted),337,337,285,285,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,Upgrade
28,Shares Change (YoY),19.91%,19.91%,1.41%,1.41%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,EPS (Basic),-0.01,-0.01,-0.03,-0.03,-0.01,-0.01,-0.01,-0.01,-0.00,-0.01,-0.02,0.02,0.00,0.02,0.01,0.01,0.00,0.01,-0.19,-0.02,Upgrade
30,EPS (Diluted),-0.01,-0.01,-0.03,-0.03,-0.01,-0.01,-0.01,-0.01,-0.00,-0.01,-0.02,0.02,0.00,0.02,0.01,0.01,0.00,0.01,-0.19,-0.02,Upgrade
31,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,163.89%,-62.69%,212.57%,-,-,202.56%,-,-,-,Upgrade
32,Free Cash Flow,-1.39,-1.39,-8.71,-8.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Free Cash Flow Per Share,-0.00,-0.00,-0.03,-0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Gross Margin,0.24%,0.24%,2.57%,2.57%,-,-,-,100.00%,100.00%,85.42%,-,87.91%,82.07%,75.85%,61.28%,38.36%,59.52%,48.13%,-,22.47%,Upgrade
35,Operating Margin,-14.25%,-14.25%,-13.44%,-13.44%,-,-,-,-3168.93%,-26333.33%,-6414.58%,-,-174.80%,48.90%,56.83%,49.50%,23.01%,39.79%,30.49%,-29389.46%,5.75%,Upgrade
36,Profit Margin,-8.60%,-8.60%,-32.62%,-32.62%,-,-,-,-1447.57%,-14422.22%,-3793.75%,-,394.95%,3.08%,8.88%,3.28%,4.82%,4.53%,4.83%,-17982.65%,-9.88%,Upgrade
37,Free Cash Flow Margin,-5.64%,-5.64%,-36.08%,-36.08%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,EBITDA,-3.46,-3.46,-3.2,-3.2,-3.24,-2.65,-3.13,-2.85,-2.34,-2.66,-5.06,3.87,10.24,42.43,42.12,38.65,18.74,38.02,-59.63,22.12,Upgrade
39,EBITDA Margin,-14.09%,-14.09%,-13.28%,-13.28%,-,-,-,-,-,-,-,232.62%,61.98%,67.63%,58.99%,74.89%,62.35%,103.10%,-,49.41%,Upgrade
40,D&A For EBITDA,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.42,0.03,0.42,0.42,6.78,2.16,6.78,6.78,26.78,6.78,26.78,26.78,19.54,Upgrade
41,EBIT,-3.5,-3.5,-3.24,-3.24,-3.28,-2.68,-3.16,-3.26,-2.37,-3.08,-5.48,-2.91,8.08,35.66,35.34,11.87,11.96,11.25,-86.41,2.57,Upgrade
