,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5503,5745,4821,6516,5767,6016,6324,7246,7334,8366,7685,9054,9732,11678,6977,7764,6605,4790,3740,3378,3881,Upgrade
1,Market Cap Growth,-4.50%,-4.50%,-23.77%,-10.08%,-21.36%,-28.09%,-17.72%,-19.97%,-24.64%,-28.37%,10.15%,16.61%,47.34%,143.81%,86.55%,129.84%,70.20%,28.07%,-17.56%,-36.10%,-0.72%,Upgrade
2,Enterprise Value,5917,5866,4604,6271,5523,5767,6013,6913,7001,8157,7216,9085,9763,11807,7177,7746,6587,4822,4121,4280,4782,Upgrade
3,Last Close Price,2.50,2.61,2.19,2.94,2.60,2.72,2.86,3.24,3.28,3.74,3.43,3.97,4.27,5.12,3.06,3.35,2.85,2.06,1.60,1.57,1.81,Upgrade
4,PE Ratio,63.82,66.74,50.73,74.40,43.39,27.95,29.13,23.68,19.23,17.10,11.04,11.34,11.43,13.90,8.86,12.61,14.30,14.01,20.53,21.76,33.76,Upgrade
5,Forward PE,15.63,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,Upgrade
6,PS Ratio,0.82,0.86,0.74,0.98,0.85,0.87,0.88,0.97,0.96,1.03,0.92,1.10,1.17,1.54,0.97,1.23,1.17,0.88,0.72,0.62,0.71,Upgrade
7,PB Ratio,1.22,1.27,1.13,1.53,1.34,1.41,1.48,1.70,1.73,2.04,1.92,2.28,2.52,3.10,1.98,2.24,2.01,1.52,1.23,1.23,1.42,Upgrade
8,P/TBV Ratio,1.37,1.37,1.21,1.65,1.44,1.51,1.59,1.83,1.87,2.20,2.08,2.47,2.74,3.39,2.18,2.48,2.06,1.56,1.26,1.27,1.46,Upgrade
9,P/FCF Ratio,-,-,-,-,211.60,38.17,-,-,9.46,14.40,-,11.16,27.72,163.33,-159.92,-,-,6.47,4.70,5.54,6.58,Upgrade
10,P/OCF Ratio,-,-,-,-,9.61,7.04,7.11,9.22,5.87,9.17,9.70,9.48,21.20,38.93,30.57,-,-,5.42,3.69,3.97,4.62,Upgrade
11,EV/Sales Ratio,0.88,0.88,0.70,0.95,0.81,0.83,0.84,0.93,0.91,1.00,0.87,1.10,1.18,1.56,1.00,1.22,1.17,0.88,0.79,0.79,0.88,Upgrade
12,EV/EBITDA Ratio,19.15,20.92,13.76,18.10,13.60,13.50,11.89,11.35,10.02,9.10,6.69,7.98,7.90,10.79,7.12,9.78,10.32,8.79,10.35,10.69,15.61,Upgrade
13,EV/EBIT Ratio,42.33,-,23.44,31.28,21.04,20.16,16.44,14.98,12.67,10.85,7.71,8.89,8.70,12.01,8.03,11.54,12.80,11.43,15.04,15.62,26.09,Upgrade
14,EV/FCF Ratio,-9.85,-,-,-,202.63,36.59,-,-,9.03,14.04,-,11.20,27.81,165.13,-164.52,-,-,6.51,5.18,7.02,8.11,Upgrade
15,Debt / Equity Ratio,0.30,0.30,0.33,0.22,0.19,0.21,0.23,0.25,0.19,0.27,0.25,0.25,0.30,0.35,0.38,0.41,0.41,0.39,0.47,0.60,0.61,Upgrade
16,Debt / EBITDA Ratio,4.45,15.49,3.55,2.83,2.33,2.98,2.21,1.84,1.93,1.78,1.16,1.08,0.96,0.97,1.23,1.08,2.14,1.23,6.54,2.31,6.34,Upgrade
17,Debt / FCF Ratio,-,-,-,-,30.48,5.77,-,-,1.06,1.90,-,1.25,3.30,18.34,-30.52,-,-,1.66,1.82,2.70,2.82,Upgrade
18,Asset Turnover,1.15,1.12,1.11,1.17,1.15,1.21,1.22,1.27,1.30,1.42,1.38,1.58,1.45,1.42,1.50,1.27,1.35,0.91,1.04,1.15,Upgrade,
19,Inventory Turnover,4.27,4.04,4.13,4.73,5.29,4.72,4.45,4.24,4.32,4.05,4.24,3.73,4.11,3.82,4.08,4.28,4.19,4.63,3.43,3.27,3.82,Upgrade
20,Quick Ratio,1.27,1.27,1.43,1.95,2.22,2.09,1.86,1.75,1.84,1.56,1.50,1.74,1.22,1.16,1.21,1.31,1.16,1.35,1.23,1.11,1.03,Upgrade
