,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,591.96,539.42,756.94,642.14,786.23,905.99,1033,810.37,1151,935.04,1112,801.78,847.72,796.45,809.74,677.43,847.67,887.8,926.27,773.02,Upgrade
1,Short-Term Investments,-,101.54,-,169.42,-,79.85,-,153.97,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,368.97,636.84,411.5,499.29,366.96,241.37,334.54,425.89,286.31,274.53,370.14,381.25,432.47,406.04,425.03,519.97,401.78,529.66,336.18,455.07,Upgrade
3,Cash & Short-Term Investments,960.93,1278,1168,1311,1153,1227,1368,1390,1437,1210,1482,1183,1280,1202,1235,1197,1249,1417,1262,1228,Upgrade
4,Cash Growth,-16.67%,4.12%,-14.58%,-5.71%,-19.78%,1.46%,-7.71%,17.51%,12.29%,0.59%,20.03%,-1.20%,2.46%,-15.17%,-2.19%,-2.50%,52.75%,59.74%,96.08%,29.38%,Upgrade
5,Accounts Receivable,704.91,603.81,604.18,588.16,624.4,683.2,697.86,597.06,726.1,905.47,824.94,949.66,865.79,904.38,984.88,667.22,754.8,578.98,677.37,629.44,Upgrade
6,Other Receivables,8.34,8.07,19.83,5.72,31.29,5.22,8.21,5.8,8.81,8.05,7.41,7.14,7.52,10.55,7.07,6.06,10.74,5.54,10.36,6.56,Upgrade
7,Receivables,713.24,611.88,624.01,593.88,655.69,688.41,706.07,602.86,734.91,913.52,832.35,956.8,873.31,914.93,991.95,673.28,765.54,584.52,687.73,636,Upgrade
8,Inventory,1791,1686,1274,1198,1163,1434,1455,1487,1667,1712,1623,1952,1799,1695,1477,1501,1128,1180,1218,1321,Upgrade
