,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1351,1310,1135,1427,1821,1856,1817,1947,2255,1999,1687,1538,1822,1466,2155,1347,1925,1529,1204,1217,1289,Upgrade
1,Market Cap Growth,-29.43%,-29.43%,-37.53%,-26.72%,-19.28%,-7.16%,7.71%,26.57%,23.75%,36.38%,-21.72%,14.21%,-5.31%,-4.13%,79.01%,10.69%,49.28%,15.43%,-18.70%,-18.02%,11.76%,Upgrade
2,Enterprise Value,1431,1307,1138,1296,1690,1697,1677,1535,1844,1523,1280,1218,1502,1084,1873,1116,1694,1234,926,935,1007,Upgrade
3,Last Close Price,7.27,7.05,6.11,7.68,9.80,9.99,9.78,10.48,12.14,10.76,9.08,8.28,9.81,7.89,11.60,7.25,10.36,8.23,6.48,6.55,6.94,Upgrade
4,PE Ratio,-,-,-,-,-,-,-52.51,-,-,-,41.34,-,-,49.03,-,-814.71,-,-,-70.60,-,-,Upgrade
5,PS Ratio,6.12,5.94,5.07,6.44,7.55,7.52,7.13,7.28,8.46,7.66,6.32,5.50,5.91,4.53,6.57,3.88,6.28,4.47,3.28,3.06,2.83,Upgrade
6,PB Ratio,2.47,1.46,1.21,1.51,1.90,1.78,1.73,1.92,2.21,1.91,1.55,1.45,1.71,1.32,2.08,1.28,1.85,1.43,1.12,1.14,1.18,Upgrade
7,P/TBV Ratio,2.59,2.59,2.12,2.63,3.36,3.06,2.96,3.29,3.80,3.31,2.61,2.49,2.94,2.29,3.60,2.23,3.23,2.53,1.96,2.02,2.07,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-108.42,192.70,-,-,-382.86,-6.03,-,-434.77,-,77.43,-,-,-18.19,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-,-,-150.77,135.53,-,-,399.86,-6.31,-,129.74,-,51.87,-,-,-19.48,-,-,Upgrade
10,EV/Sales Ratio,6.49,5.93,5.08,5.85,7.01,6.87,6.58,5.74,6.92,5.84,4.79,4.36,4.87,3.35,5.71,3.21,5.52,3.60,2.52,2.35,2.21,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-28.61,-,-,-,-,-,Upgrade
12,EV/FCF Ratio,-25.29,-,-,-,-,-,-100.11,151.96,-,-,-290.53,-4.77,-,-321.53,-,64.17,-,-,-13.99,-,-,Upgrade
13,Debt / Equity Ratio,0.01,0.01,0.11,0.00,0.00,0.00,0.01,0.02,0.02,0.02,0.02,0.03,0.05,0.04,0.04,0.05,0.10,0.08,0.06,0.07,0.09,Upgrade
14,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.39,-,-,-,-,-,Upgrade
15,Debt / FCF Ratio,-,-,-,-,-,-,-0.45,1.83,-,-,-5.22,-0.14,-,-14.83,-,3.05,-,-,-0.95,-,-,Upgrade
16,Asset Turnover,0.22,0.21,0.19,0.15,0.21,0.19,0.24,0.15,0.23,0.22,0.22,0.13,0.22,0.24,0.31,0.17,0.25,0.31,0.18,0.27,Upgrade,
17,Inventory Turnover,1.64,1.66,2.01,1.76,1.75,1.55,1.50,2.02,1.79,1.60,1.54,1.47,1.29,0.97,1.06,1.68,1.76,1.26,1.50,0.90,1.97,Upgrade
18,Quick Ratio,1.51,1.51,1.66,2.34,2.19,2.97,2.86,2.47,2.45,3.69,4.01,3.75,3.35,3.07,1.79,3.19,3.04,2.70,3.09,3.31,2.76,Upgrade
19,Current Ratio,2.28,2.28,2.07,4.97,4.96,3.73,3.50,3.05,3.15,4.38,4.64,4.47,4.38,4.02,2.57,4.24,3.92,3.81,4.06,4.22,3.85,Upgrade
20,Return on Equity (ROE),-16.55%,-5.39%,-3.48%,-30.23%,-2.65%,14.00%,-3.63%,-9.43%,-15.51%,10.92%,-2.36%,-17.95%,28.31%,-4.76%,3.42%,-9.81%,-4.39%,3.36%,-8.56%,-5.38%,Upgrade,
21,Return on Assets (ROA),-5.42%,-4.82%,-3.86%,-5.74%,-1.52%,-2.72%,-2.64%,-5.48%,-1.45%,-1.46%,-2.62%,-6.67%,-2.93%,-2.34%,-0.93%,-6.84%,-2.19%,-1.96%,-2.33%,-3.63%,Upgrade,
22,Return on Capital (ROIC),-6.45%,-5.66%,-4.50%,-6.71%,-1.79%,-3.24%,-3.15%,-6.52%,-1.73%,-1.73%,-3.06%,-7.85%,-3.80%,-3.01%,-1.07%,-7.89%,-2.57%,-2.27%,-2.68%,-4.21%,Upgrade,
23,Earnings Yield,-7.15%,-7.38%,-6.38%,-3.13%,-2.57%,0.07%,-1.90%,-1.49%,-1.30%,-1.99%,2.42%,0.49%,1.05%,2.04%,-0.87%,-0.12%,-1.55%,-1.39%,-1.42%,-2.44%,1.21%,Upgrade
24,FCF Yield,-4.19%,-4.32%,-4.90%,-3.21%,-2.02%,-1.06%,-0.92%,0.52%,1.00%,-10.84%,-0.26%,-16.59%,-12.69%,-0.23%,-10.95%,1.29%,-1.83%,-3.24%,-5.50%,-4.72%,-1.40%,Upgrade
25,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,-,1.27%,-,-,-,-,-,-,-,-,-,-,Upgrade
