,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,70.13,53.92,53.86,23.58,75.96,48.98,73.64,30.86,80.03,65.53,72.61,8.86,109.89,54.43,101.48,40.92,95.6,92.8,60.81,42.13,Upgrade
1,Other Revenue,-7.25,7.25,-,19.08,-9.81,9.81,-,17.47,-6,6,-,33.88,-29.76,29.76,-,16.49,-10.6,10.6,-,51.01,Upgrade
2,Revenue,62.88,61.17,53.86,42.66,66.15,58.79,73.64,48.33,74.03,71.53,72.61,42.74,80.13,84.19,101.48,57.42,85,103.4,60.81,93.14,Upgrade
3,Revenue Growth (YoY),-4.94%,4.05%,-26.86%,-11.73%,-10.64%,-17.80%,1.42%,13.08%,-7.61%,-15.04%,-28.45%,-25.56%,-5.73%,-18.58%,66.87%,-38.36%,-22.60%,-22.90%,-48.64%,-3.14%,Upgrade
4,Cost of Revenue,45.19,51.87,48.03,53.47,47.85,44.65,62.36,58.72,54.49,55.65,58.15,52.01,61.45,67.86,73.94,81.27,60.05,75.98,48.3,94.82,Upgrade
5,Gross Profit,17.69,9.3,5.82,-10.81,18.3,14.14,11.28,-10.39,19.54,15.88,14.45,-9.27,18.69,16.33,27.55,-23.86,24.96,27.41,12.51,-1.68,Upgrade
6,"Selling, General & Admin",35.5,24.89,16.94,12.79,19.12,21.58,17.32,11.88,20.05,16.86,20.61,17.51,27.97,22.08,23.08,7.62,28.98,29.1,18.19,11.45,Upgrade
7,Research & Development,0.48,0.49,0.46,0.59,0.65,0.58,0.56,0.57,0.62,0.52,0.61,0.41,0.63,0.62,0.59,0.57,0.58,0.58,0.49,1.03,Upgrade
8,Other Operating Expenses,6.73,6.4,5.64,3.11,6.06,5.52,6.51,4.44,6.41,6.12,6.78,8.46,7.11,6.78,8.65,3.44,7.17,8.09,6.31,5.77,Upgrade
9,Operating Expenses,42.71,31.78,23.01,16.06,25.83,27.66,24.34,17.18,27.07,23.5,28,26.55,35.7,29.47,32.33,12.32,36.73,37.78,24.99,18.58,Upgrade
10,Operating Income,-25.02,-22.48,-17.19,-26.87,-7.53,-13.52,-13.06,-27.57,-7.53,-7.63,-13.55,-35.82,-17.02,-13.14,-4.78,-36.18,-11.77,-10.37,-12.48,-20.26,Upgrade
11,Interest Expense,-0.13,-0.34,-0.03,-1.65,-0.05,-0.15,-0.24,-10.88,-0.28,-0.33,-0.43,-0.7,-0.46,-0.48,-0.78,-1.04,-0.92,-0.83,-1.02,-1.29,Upgrade
12,Interest & Investment Income,1.08,43.5,0.51,10.06,4.22,51.87,0.03,-,4.71,15.04,17.4,19.01,44.41,12.1,12.75,1.1,8.8,8.36,6.64,1.16,Upgrade
13,Other Non Operating Income (Expenses),0.06,-1.42,1.3,0.04,-0.18,-0.06,0.03,-0.37,0.39,-0.18,0.07,0.01,-0.03,-0.08,-0.02,-2.19,0.92,0.68,0.48,0.9,Upgrade
14,EBT Excluding Unusual Items,-24.02,19.25,-15.42,-18.43,-3.54,38.14,-13.24,-38.82,-2.71,6.9,3.49,-17.49,26.9,-1.6,7.18,-38.31,-2.97,-2.15,-6.38,-19.49,Upgrade
15,Gain (Loss) on Sale of Investments,-10.44,-27.91,9.97,-40.08,-4.36,-2.11,6.8,18.62,-49.99,25.19,-13.11,9.32,7.11,-5.32,3.72,-3.77,-0.88,15.75,-20.8,4.85,Upgrade
16,Gain (Loss) on Sale of Assets,0.04,-0.02,-,0,-,-,-,0,-,0,-,-47.88,52.21,-4.38,-0.02,0.04,-0,0.04,-0,-0,Upgrade
17,Asset Writedown,-,0.16,-,-20.34,-,-,-,-0.31,0,-0,-,-0.12,0.02,-,-,-0.14,0.01,-0.01,-,-9.86,Upgrade
18,Other Unusual Items,1.03,0.69,-0.3,1.31,-0.07,0.07,-,2.51,-0.42,0.42,-,2.56,-,-,-,2.23,-,-,-,0.85,Upgrade
19,Pretax Income,-33.39,-7.84,-5.74,-77.54,-7.97,36.09,-6.44,-17.99,-53.12,32.51,-9.62,-53.61,86.23,-11.3,10.88,-39.95,-3.85,13.63,-27.18,-23.64,Upgrade
20,Income Tax Expense,4.51,4.84,2.53,-2.07,-1.05,0.04,2.78,6.37,-11.77,3.23,-3.37,-4.76,10.16,1.12,1.95,-14.12,7.92,4.61,-4.06,-8.86,Upgrade
21,Earnings From Continuing Operations,-37.89,-12.68,-8.28,-75.46,-6.92,36.06,-9.22,-24.37,-41.35,29.27,-6.25,-48.85,76.08,-12.42,8.93,-25.82,-11.77,9.03,-23.12,-14.79,Upgrade
22,Minority Interest in Earnings,7.41,5.34,7.41,17.54,0.58,-15.54,6.24,14.42,-0.84,-3.11,2.97,28.4,-37.72,5.31,-0.61,16.15,1.54,0.91,3.21,13.77,Upgrade
23,Net Income,-30.48,-7.33,-0.87,-57.92,-6.33,20.52,-2.98,-9.94,-42.19,26.17,-3.28,-20.45,38.36,-7.11,8.32,-9.67,-10.24,9.94,-19.92,-1.02,Upgrade
24,Net Income to Common,-30.48,-7.33,-0.87,-57.92,-6.33,20.52,-2.98,-9.94,-42.19,26.17,-3.28,-20.45,38.36,-7.11,8.32,-9.67,-10.24,9.94,-19.92,-1.02,Upgrade
25,Net Income Growth,-,-,-,-,-,-21.60%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),186,187,184,186,186,185,186,186,186,186,185,186,187,185,186,186,186,186,186,185,Upgrade
27,Shares Outstanding (Diluted),186,187,184,186,186,185,186,186,186,186,185,186,187,185,186,186,186,186,186,185,Upgrade
28,Shares Change (YoY),-0.16%,1.19%,-1.00%,-0.07%,0.03%,-0.47%,0.45%,0.05%,-0.60%,0.78%,-0.13%,0.09%,0.63%,-0.62%,-0.08%,0.23%,0.02%,-0.00%,0.04%,-0.36%,Upgrade
29,EPS (Basic),-0.16,-0.04,-0.00,-0.31,-0.03,0.11,-0.02,-0.05,-0.23,0.14,-0.02,-0.11,0.21,-0.04,0.04,-0.05,-0.06,0.05,-0.11,-0.01,Upgrade
30,EPS (Diluted),-0.16,-0.04,-0.00,-0.31,-0.03,0.11,-0.02,-0.05,-0.23,0.14,-0.02,-0.11,0.21,-0.04,0.04,-0.05,-0.06,0.05,-0.11,-0.01,Upgrade
31,EPS Growth,-,-,-,-,-,-21.24%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Free Cash Flow,-19.07,-4.19,-0.8,-32.5,-18.09,5.65,8.08,-15.27,-15.22,32.51,20.43,-254.49,197.13,-218.22,44.27,-26.55,-35.46,35.14,-8.37,-40.8,Upgrade
33,Free Cash Flow Per Share,-0.10,-0.02,-0.00,-0.18,-0.10,0.03,0.04,-0.08,-0.08,0.17,0.11,-1.37,1.05,-1.18,0.24,-0.14,-0.19,0.19,-0.05,-0.22,Upgrade
34,Gross Margin,28.14%,15.21%,10.81%,-25.34%,27.67%,24.05%,15.32%,-21.50%,26.39%,22.20%,19.91%,-21.69%,23.32%,19.39%,27.14%,-41.55%,29.36%,26.51%,20.58%,-1.81%,Upgrade
35,Operating Margin,-39.79%,-36.75%,-31.92%,-62.99%,-11.38%,-23.00%,-17.74%,-57.05%,-10.17%,-10.66%,-18.66%,-83.81%,-21.24%,-15.61%,-4.71%,-63.01%,-13.84%,-10.02%,-20.52%,-21.75%,Upgrade
36,Profit Margin,-48.48%,-11.99%,-1.61%,-135.77%,-9.57%,34.90%,-4.05%,-20.57%,-56.99%,36.59%,-4.52%,-47.85%,47.87%,-8.45%,8.20%,-16.84%,-12.04%,9.61%,-32.75%,-1.09%,Upgrade
37,Free Cash Flow Margin,-30.33%,-6.85%,-1.48%,-76.19%,-27.34%,9.61%,10.97%,-31.59%,-20.56%,45.45%,28.14%,-595.44%,246.01%,-259.21%,43.62%,-46.24%,-41.72%,33.99%,-13.76%,-43.80%,Upgrade
38,EBITDA,-20.51,-18.59,-12.68,-22.36,-2.17,-8.67,-7.71,-22.22,-2.14,-2.28,-8.16,-30.43,-11.17,-7.65,1.07,-30.33,-5.26,-4.49,-5.97,-13.75,Upgrade
39,EBITDA Margin,-32.61%,-30.38%,-23.55%,-52.42%,-3.28%,-14.74%,-10.47%,-45.97%,-2.90%,-3.18%,-11.24%,-71.21%,-13.94%,-9.09%,1.05%,-52.82%,-6.19%,-4.34%,-9.81%,-14.76%,Upgrade
40,D&A For EBITDA,4.51,3.89,4.51,4.51,5.35,4.86,5.35,5.35,5.39,5.35,5.39,5.39,5.85,5.49,5.85,5.85,6.51,5.87,6.51,6.51,Upgrade
41,EBIT,-25.02,-22.48,-17.19,-26.87,-7.53,-13.52,-13.06,-27.57,-7.53,-7.63,-13.55,-35.82,-17.02,-13.14,-4.78,-36.18,-11.77,-10.37,-12.48,-20.26,Upgrade
42,EBIT Margin,-39.79%,-36.75%,-31.92%,-62.99%,-11.38%,-23.00%,-17.74%,-57.05%,-10.17%,-10.66%,-18.66%,-83.81%,-21.24%,-15.61%,-4.71%,-63.01%,-13.84%,-10.02%,-20.52%,-21.75%,Upgrade
