,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,565.45,570.61,351.89,456.04,718.41,621.22,677.39,791.94,472.22,458.99,429.28,421.79,317.34,283.12,272.57,236.52,300.07,291.13,539.69,342.26,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.38,-,-,-,30,Upgrade
2,Trading Asset Securities,220.46,209.01,265.3,268.65,220.7,206.77,308.9,217.38,395.98,364.64,287,371.38,432.6,458.75,524.12,133.14,132.82,235.23,85.6,100.6,Upgrade
3,Cash & Short-Term Investments,785.91,779.62,617.19,724.69,939.12,828,986.29,1009,868.2,823.63,716.28,793.16,749.93,741.87,796.68,420.05,432.89,526.37,625.29,472.86,Upgrade
4,Cash Growth,-16.31%,-5.84%,-37.42%,-28.20%,8.17%,0.53%,37.70%,27.25%,15.77%,11.02%,-10.09%,88.83%,73.24%,40.94%,27.41%,-11.17%,-15.48%,13.05%,75.37%,27.82%,Upgrade
5,Accounts Receivable,211.03,308.2,275.79,320.73,302.7,191.55,163.72,187.59,312.43,345.89,339.73,222.73,164.86,225.11,248,165.03,157.83,231.39,165.31,181.71,Upgrade
6,Other Receivables,51.34,32.27,48.38,39.51,39.69,31.32,32.84,28.45,22.35,25.12,14.3,16.53,72.35,77.87,17.31,66.18,20.19,27,19.07,16.34,Upgrade
7,Receivables,262.37,340.47,324.17,360.24,342.39,222.88,196.56,216.04,334.78,371.01,354.03,239.26,237.21,302.98,265.31,231.21,178.02,258.39,184.38,198.05,Upgrade
8,Inventory,791.94,711.97,659.73,612.6,700.93,656.88,648.07,594.42,685.98,633.14,577.99,579.69,532.63,481.59,495.69,454.71,431.95,382.23,378.67,400.17,Upgrade
9,Other Current Assets,98.22,77.01,86.84,61.84,63.07,54.25,93.32,74.61,68.25,96.29,129.55,90.29,88.26,90.64,100.38,79.86,136.15,79.56,112.55,65.32,Upgrade
10,Total Current Assets,1938,1909,1688,1759,2045,1762,1924,1894,1957,1924,1778,1702,1608,1617,1658,1186,1179,1247,1301,1136,Upgrade
11,"Property, Plant & Equipment",1893,1892,1884,1900,1900,1898,1846,1802,1869,1759,1643,1615,1378,1313,1175,1163,993.54,970.08,943.66,927.37,Upgrade
12,Long-Term Investments,321.3,318.32,316.98,315.32,314.84,312.73,301.71,300.11,277.39,294.69,348.33,319.59,315.07,272.49,408.36,408.57,241.81,183.33,182.11,183.86,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,22.74,22.74,22.74,22.74,22.74,22.74,22.74,22.74,51,51,51,51,Upgrade
14,Other Intangible Assets,185.24,188.13,177.55,166.23,159.94,144.67,140.62,142.73,183.34,185.54,191.08,181.92,195.36,197.68,199.99,201.93,196.62,198.74,166.57,167.74,Upgrade
15,Long-Term Deferred Tax Assets,37.29,36.75,37.15,42.67,136.18,119.16,111.65,123.18,32.76,30.01,31.67,33.27,46.7,49.43,48.87,48.67,42.62,42.58,27.9,29.53,Upgrade
16,Long-Term Deferred Charges,43.33,36.58,49.71,55.24,53.66,58.39,48.95,50.16,55.57,46.92,51.57,41.09,82.74,76.91,61.34,33.17,31.98,29.94,22.47,20.83,Upgrade
17,Other Long-Term Assets,196.91,155.84,190.43,184.34,42,35.49,54.17,107.01,120.11,123.51,96.69,85.81,77.35,67.08,68.49,62.02,92.63,79.77,97.72,97.24,Upgrade
18,Total Assets,4616,4537,4344,4424,4652,4331,4427,4419,4518,4386,4163,4001,3726,3616,3643,3126,2829,2802,2792,2614,Upgrade
19,Accounts Payable,551.98,385.77,474.14,390.99,525.99,319.89,465.43,345.45,450.11,444.78,428.44,220.92,329.32,352.46,298.89,372.06,280.27,274.07,353.25,308.94,Upgrade
20,Accrued Expenses,38.57,51.01,23.48,61.71,32.77,42.78,23.9,55.98,29.24,50.52,20.95,50.62,36.58,31.38,20.68,45.35,28.52,35.64,23.27,44.77,Upgrade
21,Short-Term Debt,624.03,621.22,492.03,486.72,562.84,414.37,478.16,465.28,556.95,538.88,417.66,425.87,454.25,465.33,614.88,644.87,522.2,587.71,564.29,429.44,Upgrade
22,Current Portion of Long-Term Debt,132.09,107,44.91,53.83,44.5,62.28,55,28.44,78.51,69.83,63.55,75.65,59.67,60.54,47,46.76,-,14.65,-,43.2,Upgrade
23,Current Portion of Leases,-,2.16,-,2.26,-,1.84,-,3.29,-,2.64,-,3.52,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,21.79,4.28,27.51,5.36,36.36,8.37,88.41,56.92,45.27,38.78,59.21,25.83,33.79,23.75,10.27,0.8,18.65,3.22,10.8,6.06,Upgrade
25,Current Unearned Revenue,147.86,146.39,172.97,153.09,167.88,112.09,162.99,194.92,162.34,48.34,45.94,81.06,20.81,13.9,13.67,19.76,16.97,18.54,21.64,-,Upgrade
26,Other Current Liabilities,75.36,216.97,60.73,224.31,98.68,259.02,53.91,211.94,165.79,203.34,45.25,263.36,19.39,29.31,30.2,25.73,50.83,38.65,67.06,43.99,Upgrade
27,Total Current Liabilities,1592,1535,1296,1378,1469,1221,1328,1362,1488,1397,1081,1147,953.81,976.68,1036,1155,917.44,972.48,1040,876.4,Upgrade
28,Long-Term Debt,643.49,681.58,730.26,743.96,742.36,703.57,664.68,675.25,750.05,767.59,783.96,727.31,627.14,541.05,567.19,108.51,126.01,96.6,92.41,123.44,Upgrade
29,Long-Term Leases,14.92,14.94,18.15,15.69,35.19,33.11,30.45,30.34,24.51,26.95,30.24,28.03,7.59,3.16,1.87,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,79.62,80.32,80.16,81.48,83.3,85.09,70.75,70.57,83.32,74.27,47.73,48.67,44.03,35.66,36.53,27.16,22.09,18.27,12.8,18.49,Upgrade
31,Long-Term Deferred Tax Liabilities,16.15,12.88,13.11,13.59,97.19,96.97,100.37,103.12,72.14,59.59,62.28,67.31,32.53,34.01,54.79,54.88,22.25,23.08,22.12,22.27,Upgrade
32,Other Long-Term Liabilities,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,9.9,4.85,Upgrade
33,Total Liabilities,2351,2329,2142,2238,2432,2144,2199,2246,2423,2330,2010,2023,1670,1595,1701,1351,1093,1115,1178,1045,Upgrade
34,Common Stock,218.75,218.75,213.35,213.41,213.4,213.4,213.4,213.38,212.99,212.98,152.44,151.32,149.59,149.59,149.61,149.61,149.65,149.68,149.68,149.68,Upgrade
35,Additional Paid-In Capital,625.62,615.81,582.35,583.45,578.9,572.44,568.89,561.87,544.83,539.6,636.36,587.21,563.07,562.29,557.27,604.37,570.54,570.75,552.06,551.65,Upgrade
36,Retained Earnings,1306,1262,1261,1247,1290,1266,1314,1271,1146,1117,1077,962.13,972.52,953.48,887.47,819.6,810.27,776.73,729.32,685.7,Upgrade
37,Treasury Stock,-58.66,-58.66,-23.08,-23.08,-30.87,-30.87,-30.87,-31.99,-27.53,-27.53,-27.97,-27.97,-0.1,-12.95,-13.12,-13.12,-12.92,-26.78,-27.18,-27.18,Upgrade
38,Comprehensive Income & Other,79.63,78.4,77.19,75.59,74.55,73.21,72.01,71.12,73.88,73.75,73.48,78.8,146.92,146.88,146.58,4.23,3.91,3.78,4.14,4.29,Upgrade
39,Total Common Equity,2171,2116,2111,2096,2126,2094,2137,2085,1950,1915,1912,1751,1832,1799,1728,1565,1521,1474,1408,1364,Upgrade
40,Minority Interest,93.77,91.34,91.21,89.43,94.01,92.07,91.08,88.25,144.87,140.6,241.55,227.02,223.75,221.25,214.45,210.76,215.13,212.54,206.76,204.38,Upgrade
41,Shareholders' Equity,2265,2207,2202,2186,2220,2187,2229,2173,2095,2056,2153,1979,2056,2021,1942,1775,1737,1687,1615,1569,Upgrade
42,Total Liabilities & Equity,4616,4537,4344,4424,4652,4331,4427,4419,4518,4386,4163,4001,3726,3616,3643,3126,2829,2802,2792,2614,Upgrade
43,Total Debt,1415,1427,1285,1302,1385,1215,1228,1203,1410,1406,1295,1260,1149,1070,1231,800.14,648.21,698.96,656.7,596.08,Upgrade
