,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Market Capitalization,35496,36376,31413,32229,32669,42847,39077,39705,33863,33486,25633,22303,24062,30407,30470,25004,25004,28083,29223,45437,46191,Upgrade
1,Market Cap Growth,-15.10%,-15.10%,-19.61%,-18.83%,-3.53%,27.95%,52.45%,78.03%,40.73%,10.12%,-15.88%,-10.80%,-3.77%,8.28%,4.27%,-44.97%,-45.87%,-49.28%,-58.11%,-29.26%,-40.82%,Upgrade
2,Enterprise Value,134179,121144,124532,125637,126076,121179,114838,127867,122025,115943,108670,104251,106011,101018,108965,93118,93118,81165,60431,94020,94774,Upgrade
3,Last Close Price,5.65,5.69,4.77,4.89,4.96,6.50,5.81,5.90,5.03,4.98,3.68,3.20,3.45,4.36,4.28,3.51,3.51,3.94,3.99,6.21,6.31,Upgrade
4,PE Ratio,8.86,9.24,7.83,7.82,8.44,11.42,9.38,9.20,7.54,6.56,5.11,4.82,5.75,8.01,7.96,6.39,7.15,9.05,8.73,12.36,10.46,Upgrade
5,Forward PE,7.46,7.60,6.73,6.11,6.42,8.50,7.61,8.75,7.58,8.24,5.96,5.81,5.92,7.94,8.17,6.69,7.00,7.52,8.24,8.75,9.11,Upgrade
6,PS Ratio,0.13,0.14,0.12,0.12,0.13,0.17,0.15,0.15,0.13,0.12,0.09,0.08,0.09,0.11,0.12,0.11,0.11,0.13,0.13,0.20,0.21,Upgrade
7,PB Ratio,0.68,0.35,0.30,0.31,0.33,0.45,0.41,0.44,0.38,0.31,0.22,0.19,0.21,0.30,0.30,0.26,0.27,0.36,0.38,0.58,0.61,Upgrade
8,P/TBV Ratio,1.78,1.78,1.52,1.63,1.69,2.39,2.18,2.09,1.83,1.57,1.14,0.98,1.07,1.25,1.27,1.07,1.12,1.65,1.72,2.47,2.56,Upgrade
9,P/FCF Ratio,2.08,-,-,2.21,2.90,-,-,4.36,3.78,-,-,1.74,2.60,-,-,3.22,2.62,-,-,6.26,6.39,Upgrade
10,P/OCF Ratio,1.85,-,-,1.86,2.37,-,-,3.35,2.86,-,-,1.41,2.02,-,-,2.57,2.21,2.20,2.70,4.99,5.18,Upgrade
11,PEG Ratio,0.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.62,0.62,0.62,0.62,0.62,0.62,Upgrade
12,EV/Sales Ratio,0.50,0.46,0.47,0.48,0.50,0.49,0.44,0.49,0.46,0.40,0.36,0.36,0.38,0.37,0.43,0.39,0.42,0.39,0.28,0.41,0.43,Upgrade
13,EV/EBITDA Ratio,8.20,8.14,8.48,8.61,9.13,8.97,8.02,9.01,8.57,7.41,6.95,7.11,7.47,7.27,8.11,7.08,7.79,7.51,5.55,8.38,7.83,Upgrade
14,EV/EBIT Ratio,10.44,10.01,10.44,10.61,11.08,10.70,9.59,10.80,10.33,8.98,8.43,8.63,8.99,8.68,9.66,8.40,9.35,9.11,6.71,10.07,9.18,Upgrade
15,EV/FCF Ratio,7.88,-,-,8.61,11.19,-,-,14.03,13.63,-,-,8.14,11.47,-,-,11.99,9.77,-,-,12.95,13.12,Upgrade
16,Debt / Equity Ratio,0.78,0.78,0.78,0.67,0.67,0.83,0.83,0.70,0.70,0.82,0.82,0.72,0.72,0.84,0.84,0.69,0.69,0.87,0.87,0.78,0.78,Upgrade
17,Debt / EBITDA Ratio,5.14,4.17,4.17,5.68,5.93,4.30,4.06,5.98,6.23,4.47,4.47,6.18,6.18,4.96,4.96,5.39,5.39,4.63,4.63,6.96,6.96,Upgrade
18,Debt / FCF Ratio,4.80,-,-,4.69,5.92,-,-,7.00,6.95,-,-,6.52,8.88,-,-,8.44,6.61,-,-,8.38,8.26,Upgrade
19,Asset Turnover,0.97,1.00,0.96,0.92,1.00,1.08,0.99,0.93,0.98,1.00,0.98,1.01,0.98,1.03,1.06,1.09,0.91,0.92,1.08,1.05,Upgrade,
20,Inventory Turnover,6.09,5.82,6.25,6.31,6.09,6.56,7.22,6.85,6.70,7.28,7.21,7.03,7.35,7.15,7.51,7.62,7.60,6.05,6.34,7.70,7.63,Upgrade
21,Quick Ratio,1.02,1.02,1.02,1.00,1.00,0.95,0.95,0.94,0.94,0.99,0.99,0.95,0.95,0.94,0.94,0.92,0.92,0.91,0.91,0.96,0.96,Upgrade
22,Current Ratio,1.37,1.37,1.37,1.33,1.33,1.26,1.26,1.25,1.25,1.27,1.27,1.25,1.25,1.21,1.21,1.20,1.20,1.20,1.20,1.25,1.25,Upgrade
23,Return on Equity (ROE),11.41%,11.66%,5.61%,5.45%,11.71%,12.26%,5.18%,4.79%,11.12%,11.00%,5.38%,5.70%,9.72%,9.97%,4.19%,4.45%,10.36%,10.42%,1.19%,1.20%,Upgrade,
24,Return on Assets (ROA),3.52%,3.65%,1.96%,1.84%,3.55%,3.84%,2.07%,1.91%,3.40%,3.45%,2.03%,2.10%,3.10%,3.27%,2.32%,2.39%,3.46%,3.52%,1.75%,1.71%,Upgrade,
25,Return on Capital (ROIC),5.41%,5.71%,3.11%,2.90%,5.56%,6.03%,3.26%,2.94%,5.14%,5.24%,3.10%,3.18%,4.67%,4.99%,3.59%,3.63%,5.16%,5.32%,2.69%,2.59%,Upgrade,
26,Return on Capital Employed (ROCE),9.45%,9.21%,9.00%,9.55%,9.42%,10.02%,10.59%,11.17%,11.42%,10.07%,9.53%,9.18%,9.10%,10.36%,10.17%,10.76%,10.06%,9.97%,10.11%,10.02%,11.29%,Upgrade
27,Earnings Yield,11.43%,10.83%,12.78%,12.79%,11.84%,8.76%,10.66%,10.87%,13.26%,15.24%,19.58%,20.74%,17.39%,12.49%,12.57%,15.66%,13.98%,11.05%,11.45%,8.09%,9.56%,Upgrade
28,FCF Yield,47.99%,47.48%,50.58%,45.28%,34.50%,19.52%,23.11%,22.96%,26.44%,28.38%,44.68%,57.39%,38.43%,19.30%,22.23%,31.05%,38.12%,39.72%,31.20%,15.98%,15.64%,Upgrade
29,Dividend Yield,3.16%,1.57%,0.94%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Payout Ratio,23.30%,-,-,80.25%,85.98%,-,-,98.62%,107.16%,-,-,-,-,30.92%,30.92%,95.99%,95.99%,-,-,-,-,Upgrade
31,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-,-0.00%,-0.00%,0.02%,0.02%,0.03%,0.03%,0.01%,0.01%,-,-,Upgrade,
32,Total Shareholder Return,3.16%,1.57%,0.94%,-,-,-,-,-,-,-,-,-0.00%,-0.00%,0.02%,0.02%,0.03%,0.03%,0.01%,0.01%,-,-,Upgrade
