,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Revenue,64299,64299,59293,57621,61409,61409,53489,52124,62858,62858,61159,61159,57244,57244,55518,55518,44694,44694,51265,51265,Upgrade
1,Revenue Growth (YoY),4.71%,4.71%,10.85%,10.55%,-2.31%,-2.31%,-12.54%,-14.77%,9.81%,9.81%,10.16%,10.16%,28.08%,28.08%,8.30%,8.30%,-12.30%,-12.30%,6.86%,6.86%,Upgrade
2,Cost of Revenue,53832,53832,50264,48861,51529,51529,45451,44301,52942,52942,52202,52202,48511,48511,46804,46804,37260,37260,42973,42973,Upgrade
3,Gross Profit,10467,10467,9029,8760,9880,9880,8038,7823,9916,9916,8958,8958,8733,8733,8714,8714,7433,7433,8292,8292,Upgrade
4,"Selling, General & Admin",6213,6213,6430,6265,6045,6045,5681,5551,6012,6012,6398,6398,5498,5498,6347,6347,4459,4459,6577,6577,Upgrade
5,Other Operating Expenses,506.02,506.02,666.9,657.48,345.61,345.61,570.06,561,417.29,417.29,537.13,537.13,335.51,335.51,424.71,424.71,248.86,248.86,382.11,382.11,Upgrade
6,Operating Expenses,6719,6719,7096,6923,6391,6391,6251,6112,6430,6430,6935,6935,5834,5834,6771,6771,4708,4708,6960,6960,Upgrade
7,Operating Income,3748,3748,1933,1838,3490,3490,1787,1711,3486,3486,2023,2023,2899,2899,1942,1942,2726,2726,1332,1332,Upgrade
8,Interest Expense,-587.58,-587.58,-450.69,-431.32,-712.98,-712.98,-617.57,-602.92,-674.19,-674.19,-625.62,-625.62,-729.9,-729.9,-789.94,-789.94,-777.35,-777.35,-988.3,-988.3,Upgrade
9,Interest & Investment Income,186.08,186.08,174.66,171.5,116.65,116.65,170.08,165.4,215.37,215.37,230.67,230.67,135.1,135.1,171.29,171.29,168.8,168.8,152.55,152.55,Upgrade
10,Earnings From Equity Investments,99.39,99.39,99.41,96.52,106.01,106.01,83.94,81.92,92.96,92.96,85.44,85.44,71.36,71.36,65.74,65.74,37.69,37.69,36.41,36.41,Upgrade
11,Other Non Operating Income (Expenses),66.55,66.55,434.43,431.93,117.01,117.01,106.97,107.37,-18.19,-18.19,4.98,4.98,171.77,171.77,193.41,193.41,86.24,86.24,267.21,267.21,Upgrade
12,EBT Excluding Unusual Items,3512,3512,2191,2106,3116,3116,1530,1463,3102,3102,1718,1718,2547,2547,1583,1583,2241,2241,800.35,800.35,Upgrade
13,Merger & Restructuring Charges,-,-,-4.99,-4.99,-,-,-,-,-,-,-4.31,-4.31,-,-,-0.67,-0.67,-,-,-1.8,-1.8,Upgrade
14,Impairment of Goodwill,-,-,-41.41,-41.41,-,-,-42.57,-42.57,-,-,-61.88,-61.88,-,-,-294.07,-294.07,-,-,-361.29,-361.29,Upgrade
15,Gain (Loss) on Sale of Investments,11.54,11.54,-135.37,-136.03,23.94,23.94,-97.54,-97.9,16.35,16.35,31.51,31.51,30.88,30.88,48.1,48.1,5.83,5.83,-5,-5,Upgrade
16,Gain (Loss) on Sale of Assets,-0.85,-0.85,30.78,30.75,1.24,1.24,-12.13,-16.54,202.98,202.98,-0.14,-0.14,4.95,4.95,-6.94,-6.94,-1.98,-1.98,9.35,9.35,Upgrade
17,Asset Writedown,-,-,-329.58,-330.21,-,-,-108.22,-107.55,-30.9,-30.9,-70.84,-70.84,-,-,-45.14,-45.14,-,-,-25.88,-25.88,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,8.73,8.73,-,-,9.04,9.04,-,-,-,-,Upgrade
19,Pretax Income,3523,3523,1710,1624,3142,3142,1270,1198,3291,3291,1621,1621,2583,2583,1293,1293,2245,2245,415.74,415.74,Upgrade
20,Income Tax Expense,752.76,752.76,406.47,389.33,627.04,627.04,226.74,211.39,706.38,706.38,344.75,344.75,535.76,535.76,455.02,455.02,420.91,420.91,208.48,208.48,Upgrade
21,Earnings From Continuing Operations,2770,2770,1304,1235,2515,2515,1043,986.96,2584,2584,1276,1276,2047,2047,837.91,837.91,1824,1824,207.26,207.26,Upgrade
22,Minority Interest in Earnings,-1468,-1468,-755.35,-723.4,-1174,-1174,-630.89,-607.61,-1072,-1072,-611.06,-611.06,-828.2,-828.2,-477.95,-477.95,-535.31,-535.31,-81.73,-81.73,Upgrade
23,Net Income,1302,1302,548.28,511.72,1341,1341,412.21,379.36,1513,1513,665.39,665.39,1219,1219,359.97,359.97,1289,1289,125.52,125.52,Upgrade
24,Net Income to Common,1302,1302,548.28,511.72,1341,1341,412.21,379.36,1513,1513,665.39,665.39,1219,1219,359.97,359.97,1289,1289,125.52,125.52,Upgrade
25,Net Income Growth,-2.87%,-2.87%,33.01%,34.89%,-11.35%,-11.35%,-38.05%,-42.99%,24.07%,24.07%,84.85%,84.85%,-5.40%,-5.40%,186.77%,186.77%,-15.09%,-15.09%,-85.47%,-85.47%,Upgrade
26,Shares Outstanding (Basic),6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6284,6284,6285,6285,Upgrade
27,Shares Outstanding (Diluted),6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6284,6284,6285,6285,Upgrade
28,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-,0.00%,0.00%,-0.02%,-0.02%,-0.03%,-0.03%,-0.01%,-0.01%,-,-,Upgrade
29,EPS (Basic),0.21,0.21,0.09,0.08,0.21,0.21,0.07,0.06,0.24,0.24,0.11,0.11,0.19,0.19,0.06,0.06,0.21,0.21,0.02,0.02,Upgrade
30,EPS (Diluted),0.20,0.20,0.09,0.08,0.21,0.21,0.07,0.06,0.24,0.24,0.11,0.11,0.19,0.19,0.06,0.06,0.21,0.21,0.02,0.02,Upgrade
31,EPS Growth,-3.95%,-3.95%,33.01%,34.89%,-11.07%,-11.07%,-38.05%,-42.99%,23.69%,23.69%,84.85%,84.85%,-5.38%,-5.38%,186.87%,186.87%,-15.08%,-15.08%,-85.47%,-85.47%,Upgrade
32,Free Cash Flow,-1036,-1036,9039,9106,-2449,-2449,6295,6345,-2288,-2288,6345,6345,-1131,-1131,3571,3571,-302.51,-302.51,5386,5386,Upgrade
33,Free Cash Flow Per Share,-0.16,-0.16,1.44,1.45,-0.39,-0.39,1.00,1.01,-0.36,-0.36,1.01,1.01,-0.18,-0.18,0.57,0.57,-0.05,-0.05,0.86,0.86,Upgrade
34,Dividend Per Share,0.042,0.042,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Gross Margin,16.28%,16.28%,15.23%,15.20%,16.09%,16.09%,15.03%,15.01%,15.77%,15.77%,14.65%,14.65%,15.25%,15.25%,15.69%,15.69%,16.63%,16.63%,16.17%,16.17%,Upgrade
36,Operating Margin,5.83%,5.83%,3.26%,3.19%,5.68%,5.68%,3.34%,3.28%,5.55%,5.55%,3.31%,3.31%,5.06%,5.06%,3.50%,3.50%,6.10%,6.10%,2.60%,2.60%,Upgrade
37,Profit Margin,2.03%,2.03%,0.92%,0.89%,2.18%,2.18%,0.77%,0.73%,2.41%,2.41%,1.09%,1.09%,2.13%,2.13%,0.65%,0.65%,2.88%,2.88%,0.24%,0.24%,Upgrade
38,Free Cash Flow Margin,-1.61%,-1.61%,15.25%,15.80%,-3.99%,-3.99%,11.77%,12.17%,-3.64%,-3.64%,10.37%,10.37%,-1.98%,-1.98%,6.43%,6.43%,-0.68%,-0.68%,10.51%,10.51%,Upgrade
39,EBITDA,4393,4393,2589,2478,4086,4086,2211,2122,4108,4108,2568,2568,3405,3405,2373,2373,3166,3166,1762,1762,Upgrade
40,EBITDA Margin,6.83%,6.83%,4.37%,4.30%,6.65%,6.65%,4.13%,4.07%,6.53%,6.53%,4.20%,4.20%,5.95%,5.95%,4.27%,4.27%,7.08%,7.08%,3.44%,3.44%,Upgrade
41,D&A For EBITDA,644.59,644.59,656.29,640.04,596.61,596.61,423.87,410.37,621.35,621.35,545.08,545.08,506.3,506.3,431.27,431.27,440.6,440.6,429.04,429.04,Upgrade
42,EBIT,3748,3748,1933,1838,3490,3490,1787,1711,3486,3486,2023,2023,2899,2899,1942,1942,2726,2726,1332,1332,Upgrade
43,EBIT Margin,5.83%,5.83%,3.26%,3.19%,5.68%,5.68%,3.34%,3.28%,5.55%,5.55%,3.31%,3.31%,5.06%,5.06%,3.50%,3.50%,6.10%,6.10%,2.60%,2.60%,Upgrade
44,Effective Tax Rate,21.37%,21.37%,23.77%,23.97%,19.96%,19.96%,17.86%,17.64%,21.47%,21.47%,21.27%,21.27%,20.74%,20.74%,35.19%,35.19%,18.75%,18.75%,50.15%,50.15%,Upgrade
