,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,1549,1205,1038,1228,1489,1360,1369,1726,1813,1632,1714,1939,2094,1827,2075,2349,2855,3054,3792,2256,1976,Upgrade
1,Market Cap Growth,-11.37%,-11.37%,-24.15%,-28.81%,-17.90%,-16.67%,-20.14%,-11.01%,-13.41%,-10.66%,-17.42%,-17.44%,-26.66%,-40.18%,-45.27%,4.10%,44.53%,87.64%,130.61%,25.94%,28.03%,Upgrade
2,Enterprise Value,1984,1588,1434,1584,1917,1733,1723,2034,2122,1915,2038,2088,2243,1873,2005,2189,2696,2825,3719,2295,2015,Upgrade
3,Last Close Price,5.36,4.17,3.55,4.20,5.09,4.65,4.68,5.90,6.20,5.58,5.86,6.63,7.16,6.24,7.09,7.91,9.61,10.54,13.09,7.76,6.80,Upgrade
4,PE Ratio,-,-,-,-8.05,-,-,-105.41,-119.46,-,-,-,-77.06,-,87.35,79.62,24.02,29.12,35.21,43.00,80.05,-,Upgrade
5,PS Ratio,2.64,2.06,1.89,2.39,2.48,2.18,2.13,2.75,3.32,3.17,3.29,3.67,3.97,3.22,3.43,2.11,2.66,2.91,3.80,4.59,4.02,Upgrade
6,PB Ratio,3.39,2.61,2.18,2.58,3.14,2.16,2.17,2.72,2.92,2.46,2.59,2.96,3.29,2.63,3.01,3.28,4.07,4.68,5.90,3.91,3.48,Upgrade
7,P/TBV Ratio,2.89,2.89,2.40,2.85,3.47,2.33,2.34,2.92,3.15,2.64,2.78,3.15,3.52,2.80,3.20,3.48,4.33,4.93,6.21,4.14,3.68,Upgrade
8,P/FCF Ratio,22.03,-,27.92,-,-29.39,-,-,-,-,-,-7.75,-,-,-,-,-,-,-,24.06,-,-84.54,Upgrade
9,P/OCF Ratio,8.98,8.98,10.01,-,95.99,-,-,22.42,57.98,-,-52.81,-,-,-,-114.19,-,18.53,-,20.29,-,59.88,Upgrade
10,EV/Sales Ratio,3.39,2.72,2.61,3.09,3.19,2.78,2.68,3.24,3.89,3.72,3.91,3.95,4.25,3.30,3.31,1.97,2.51,2.69,3.73,4.67,4.10,Upgrade
11,EV/EBITDA Ratio,-,-,-35.77,-33.36,-,73.31,151.38,201.89,-,-,199.03,178.87,-,27.80,27.66,14.38,17.66,24.97,34.07,58.68,-,Upgrade
12,EV/EBIT Ratio,-,-,-15.78,-,-,-84.67,-,-74.34,-,-,-,-146.50,-,40.96,38.03,16.32,19.75,28.58,39.01,84.81,-,Upgrade
13,EV/FCF Ratio,28.21,-,38.56,-,-37.84,-,-,-,-,-,-9.21,-,-,-,-,-,-,-,23.60,-,-86.22,Upgrade
14,Debt / Equity Ratio,1.13,1.13,1.11,0.98,0.99,0.86,0.74,0.82,0.76,0.73,0.66,0.68,0.56,0.49,0.47,0.33,0.25,0.37,0.27,0.27,0.25,Upgrade
15,Debt / EBITDA Ratio,-,-,8.03,8.74,-,12.25,12.80,6.96,-,-,14.02,6.73,-,6.77,8.87,4.65,1.34,3.41,0.48,2.99,-,Upgrade
16,Debt / FCF Ratio,7.39,-,14.27,-,-9.27,-,-,-,-,-,-1.98,-,-,-,-,-,-,-,1.08,-,-6.08,Upgrade
17,Asset Turnover,0.48,0.50,0.44,0.38,0.33,0.35,0.61,0.41,0.38,0.33,0.45,0.39,0.46,0.41,0.52,0.60,0.67,2.53,0.45,0.67,Upgrade,
18,Inventory Turnover,1.91,2.00,1.98,1.77,2.36,1.38,1.38,2.70,1.97,1.56,1.38,1.97,2.39,2.88,2.59,3.24,3.78,4.43,12.43,2.39,3.88,Upgrade
19,Quick Ratio,0.35,0.35,0.42,0.34,0.36,0.40,0.43,0.45,0.46,0.47,0.48,0.45,0.56,0.71,0.88,1.19,1.35,1.26,1.29,1.11,1.29,Upgrade
20,Current Ratio,0.77,0.77,0.80,0.71,0.72,0.81,0.84,0.85,0.84,0.91,0.92,0.89,1.00,1.08,1.27,1.65,1.79,1.63,1.64,1.69,1.71,Upgrade
21,Return on Equity (ROE),-12.17%,-0.31%,1.48%,-112.20%,-0.34%,0.66%,4.40%,-12.93%,-0.10%,-0.37%,4.09%,-22.59%,1.98%,1.20%,5.07%,3.34%,5.65%,48.64%,6.49%,-4.95%,Upgrade,
22,Return on Assets (ROA),-3.17%,0.58%,-0.03%,-17.15%,0.12%,-0.73%,1.41%,-4.29%,-1.48%,-0.37%,1.82%,-6.76%,1.52%,0.56%,1.72%,6.46%,3.32%,21.18%,2.79%,-2.88%,Upgrade,
23,Return on Capital (ROIC),-4.10%,0.76%,-0.05%,-22.35%,0.16%,-0.95%,1.85%,-5.62%,-1.88%,-0.45%,2.23%,-8.33%,1.84%,0.67%,2.07%,7.90%,4.25%,27.18%,3.42%,-3.42%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-16.76%,-,-,-3.16%,-,-4.13%,-,-,-,-2.13%,-,6.48%,7.50%,18.44%,19.14%,14.95%,14.62%,4.61%,-,Upgrade
25,Earnings Yield,-10.84%,-13.94%,-14.86%,-12.42%,-9.90%,-1.00%,-0.95%,-0.84%,-0.81%,-1.92%,-1.62%,-1.30%,-1.09%,1.14%,1.26%,4.16%,3.43%,2.84%,2.33%,1.25%,1.42%,Upgrade
26,FCF Yield,4.54%,5.84%,3.58%,-5.87%,-3.40%,-10.69%,-8.66%,1.10%,-6.34%,-8.24%,-12.91%,-17.79%,-14.14%,-18.55%,-12.84%,-1.00%,1.08%,3.84%,4.16%,-1.91%,-1.18%,Upgrade
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.20%,-,-,-,0.44%,Upgrade
28,Payout Ratio,0.00%,-,-,116.12%,-,-,576.27%,-,-,-,-,48.59%,-,68.28%,1750.97%,-,34.11%,22.26%,13.77%,17.31%,-,Upgrade
29,Buyback Yield / Dilution,0.88%,-2.95%,6.52%,-0.72%,2.39%,-34.42%,28.17%,1.26%,-14.93%,12.74%,-11.94%,0.67%,0.74%,3.07%,-0.96%,-0.51%,-9.05%,0.91%,-12.60%,-2.67%,20.44%,Upgrade
30,Total Shareholder Return,0.88%,-2.95%,6.52%,-0.72%,2.39%,-34.42%,28.17%,1.26%,-14.93%,12.74%,-11.94%,0.67%,0.74%,3.07%,-0.96%,-0.51%,-7.85%,0.91%,-12.60%,-2.67%,20.88%,Upgrade
