,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6234,5592,4844,5272,5512,5973,6690,6956,6301,5578,6725,6399,8941,6112,6331,7437,7399,6821,6319,5896,7096,Upgrade
1,Market Cap Growth,-6.38%,-6.38%,-27.59%,-24.21%,-12.52%,7.09%,-0.53%,8.70%,-29.53%,-8.75%,6.23%,-13.96%,20.85%,-10.39%,0.18%,26.13%,4.26%,-13.90%,-14.66%,-29.43%,30.01%,Upgrade
2,Enterprise Value,7979,7346,6555,7096,7337,7710,8292,8803,8148,7357,8669,8400,10942,8079,8106,8995,8957,8215,7418,7061,8261,Upgrade
3,Last Close Price,22.81,20.46,17.55,19.10,19.97,21.64,24.26,25.23,22.85,20.23,24.19,23.52,32.86,22.46,23.06,27.10,26.96,24.85,22.99,21.45,25.82,Upgrade
4,PE Ratio,-,-,-,-,-,-,96.41,-,95.40,-,34.17,-,48.63,28.88,-,-,43.46,-,46.96,-,63.89,Upgrade
5,Forward PE,-,-,292.50,63.14,45.73,47.28,55.51,26.53,25.25,30.03,30.03,29.51,43.04,32.48,33.42,42.57,45.12,44.52,44.36,27.97,25.23,Upgrade
6,PS Ratio,3.17,2.88,2.65,2.57,2.86,2.57,2.58,2.58,2.32,1.69,2.03,2.01,2.84,1.45,1.61,1.87,1.88,2.12,1.87,1.67,1.93,Upgrade
7,PB Ratio,2.93,2.59,2.24,2.41,2.51,2.24,2.47,2.58,2.29,2.12,2.56,2.41,3.28,2.44,2.55,2.92,2.85,2.83,2.57,2.42,2.84,Upgrade
8,P/TBV Ratio,3.08,3.08,2.67,2.89,3.03,2.58,2.86,3.01,2.66,2.37,2.87,2.71,3.68,2.74,2.88,3.30,3.23,3.23,2.93,2.73,3.21,Upgrade
9,P/FCF Ratio,39.71,35.62,-,-,108.96,-,-,-,-188.76,24.16,31.45,-,-47.69,-19.02,-,-,-25.61,-,-,-,-45.82,Upgrade
10,P/OCF Ratio,26.18,26.18,-,-,50.93,-,-,-,53.46,16.18,21.40,-,-175.50,-36.35,-,-,-68.07,-,-,-,93.45,Upgrade
11,EV/Sales Ratio,4.11,3.78,3.59,3.45,3.81,3.32,3.20,3.27,2.99,2.23,2.61,2.64,3.48,1.92,2.06,2.26,2.27,2.56,2.20,2.01,2.25,Upgrade
12,EV/EBITDA Ratio,-,-21.24,-,-22.49,-,-,44.09,-,41.94,21.97,23.14,-,33.35,23.82,32.38,-,28.78,-,26.41,-,34.59,Upgrade
13,EV/EBIT Ratio,-,-15.26,-,-,-,-,168.68,-,140.79,36.97,36.28,-,56.78,39.60,-,-,49.69,-,46.47,-,63.35,Upgrade
14,EV/FCF Ratio,50.83,46.79,-,-,145.03,-,-,-,-244.09,31.87,40.55,-,-58.36,-25.14,-,-,-31.00,-,-,-,-53.35,Upgrade
15,Debt / Equity Ratio,0.86,0.86,0.90,0.83,0.85,0.76,0.75,0.66,0.70,0.84,0.85,0.81,0.80,0.93,0.92,0.80,0.88,0.86,0.86,0.67,0.74,Upgrade
16,Debt / EBITDA Ratio,-,8.68,-,35.23,-,-,6.11,-,4.71,12.43,6.51,-,2.24,6.95,18.30,-,2.27,-,6.56,-,2.26,Upgrade
17,Debt / FCF Ratio,11.85,11.85,-,-,36.80,-,-,-,-57.83,9.52,10.45,-,-11.65,-7.26,-,-,-7.88,-,-,-,-11.88,Upgrade
18,Asset Turnover,0.28,0.19,0.21,0.49,0.18,0.29,0.12,0.66,0.31,0.34,0.13,0.94,0.33,0.27,0.10,1.52,0.20,0.32,0.09,1.21,Upgrade,
19,Inventory Turnover,1.24,1.04,0.75,0.86,2.89,0.61,0.94,0.42,2.16,1.02,0.99,0.44,3.12,1.00,0.89,0.37,5.95,0.71,1.13,0.31,4.66,Upgrade
20,Quick Ratio,0.84,0.84,0.82,0.85,0.80,0.79,0.79,0.75,0.84,0.82,0.84,0.75,0.86,0.74,0.77,0.80,0.92,0.81,0.95,0.70,0.81,Upgrade
21,Current Ratio,1.30,1.30,1.28,1.28,1.23,1.34,1.30,1.30,1.34,1.34,1.35,1.31,1.30,1.28,1.29,1.32,1.27,1.40,1.44,1.15,1.14,Upgrade
22,Return on Equity (ROE),-0.28%,-5.74%,-1.38%,-76.33%,-6.92%,4.42%,-10.28%,17.52%,-0.89%,5.40%,-11.70%,33.61%,3.94%,-1.41%,-7.34%,39.50%,-8.17%,6.23%,-9.92%,30.70%,Upgrade,
23,Return on Assets (ROA),0.76%,-1.45%,-0.83%,-16.04%,-1.23%,1.59%,-2.46%,2.12%,0.32%,1.69%,-2.25%,6.64%,1.63%,-0.07%,-2.00%,7.13%,-1.22%,1.62%,-1.68%,6.05%,Upgrade,
24,Return on Capital (ROIC),1.19%,-2.25%,-1.32%,-25.33%,-1.91%,2.51%,-3.91%,3.39%,0.52%,2.62%,-3.47%,10.55%,2.60%,-0.11%,-3.22%,11.59%,-1.95%,2.59%,-2.75%,10.43%,Upgrade,
25,Return on Capital Employed (ROCE),-,-15.71%,-,-,-,-,1.41%,-,1.58%,5.51%,6.56%,-,5.36%,5.70%,-,-,4.96%,-,4.42%,-,4.11%,Upgrade
26,Earnings Yield,-8.12%,-9.05%,-11.39%,-9.31%,-10.04%,0.49%,1.04%,1.08%,1.05%,3.00%,2.93%,2.38%,2.06%,3.46%,2.17%,2.48%,2.30%,1.59%,2.13%,1.82%,1.57%,Upgrade
27,FCF Yield,2.52%,2.81%,-0.14%,-1.66%,0.92%,2.54%,4.95%,6.30%,-0.53%,4.14%,3.18%,-0.13%,-2.10%,-5.26%,-8.41%,-8.04%,-3.91%,-5.29%,-3.50%,-0.29%,-2.18%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,0.32%,-,-,-,0.62%,-,-,-,0.72%,-,-,-,0.16%,Upgrade
29,Payout Ratio,0.00%,-,-,-,-,-,64.37%,-,18.49%,-,69.90%,-,5.15%,215.21%,-,-,9.82%,-,116.11%,-,11.67%,Upgrade
30,Buyback Yield / Dilution,2.71%,0.74%,-2.09%,-0.57%,11.35%,-2.45%,-0.68%,-2.18%,-15.23%,1.59%,5.43%,0.01%,0.55%,0.05%,-0.08%,-0.01%,-1.19%,-2.57%,0.09%,0.00%,-0.25%,Upgrade
31,Total Shareholder Return,2.71%,0.74%,-2.09%,-0.57%,11.35%,-2.45%,-0.68%,-2.18%,-14.92%,1.59%,5.43%,0.01%,1.17%,0.05%,-0.08%,-0.01%,-0.47%,-2.57%,0.09%,0.00%,-0.09%,Upgrade
