,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+10 Quarters
0,Market Capitalization,6530,5484,5386,5135,5142,7051,8361,10304,10507,10877,10293,7462,7535,9544,6992,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-22.22%,-22.22%,-35.57%,-50.17%,-51.06%,-35.17%,-18.77%,38.09%,39.45%,13.97%,47.22%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,7127,6082,5931,5667,5667,7576,8894,10928,10953,11323,10762,7918,7831,9840,7135,-,-,-,-,-,-,Upgrade
3,Last Close Price,44.41,37.30,36.60,34.80,34.65,47.49,56.31,69.25,74.30,76.91,72.78,52.77,53.09,67.25,49.26,-,-,-,-,-,-,Upgrade
4,PE Ratio,34.16,29.08,32.46,29.65,26.96,38.01,38.68,50.12,57.72,59.32,56.47,43.72,47.59,68.69,60.90,-,-,-,-,-,-,Upgrade
5,Forward PE,20.75,17.70,17.41,14.88,13.53,18.47,21.77,31.09,38.21,44.20,43.12,33.97,38.17,58.64,46.46,-,-,-,-,-,-,Upgrade
6,PS Ratio,3.57,3.04,2.98,2.67,2.42,3.35,3.84,5.12,6.17,7.48,7.78,6.32,7.01,9.94,8.25,-,-,-,-,-,-,Upgrade
7,PB Ratio,3.38,2.91,2.86,2.89,2.92,4.14,5.11,6.62,7.86,8.73,8.82,6.71,6.90,9.17,7.05,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,3.08,3.08,3.03,3.07,3.11,4.28,5.27,7.11,8.51,9.01,9.07,6.91,7.11,9.48,7.29,-,-,-,-,-,-,Upgrade
