,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+9 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+9 Quarters
0,Operating Revenue,1816,1879,1639,1636,1609,1494,1275,1214,1446,1482,1891,1481,1444,1323,1032,840.07,681.08,576.24,446.05,602.32,Upgrade
1,Other Revenue,-0.35,0.35,-,4.39,-3.08,3.08,-,4.76,-3.98,3.98,-,176.58,-106.25,106.25,-,20.87,-11.8,11.8,-,39.41,Upgrade
2,Revenue,1815,1879,1639,1641,1605,1497,1275,1218,1442,1486,1891,1658,1338,1430,1032,860.94,669.28,588.04,446.05,641.73,Upgrade
3,Revenue Growth (YoY),13.07%,25.54%,28.49%,34.67%,11.35%,0.72%,-32.55%,-26.52%,7.76%,3.95%,83.23%,92.58%,99.92%,143.11%,131.35%,34.16%,2.49%,-3.11%,-15.01%,119.28%,Upgrade
4,Cost of Revenue,1657,1720,1508,1539,1500,1398,1178,1148,1357,1360,1798,1597,1238,1294,916.69,785.16,611.53,541.45,401.81,585.98,Upgrade
5,Gross Profit,158.64,158.92,130.18,101.71,105.52,99.27,96.85,70.64,85.02,126.32,92.66,61.41,100.25,135.99,115.23,75.78,57.75,46.59,44.23,55.75,Upgrade
6,"Selling, General & Admin",11.83,12.11,10.6,13.61,12.36,12.34,10.28,11.02,10.33,10.5,10,10.36,7.13,8.94,10.12,-7.26,12.66,12.03,5.84,11.09,Upgrade
7,Research & Development,51.91,50.14,46.69,36.95,39.66,45,36.79,24.35,25.8,41.85,19.64,18.85,34.37,23.56,31.96,24.17,28.53,12,13.44,24.8,Upgrade
8,Other Operating Expenses,-14,3.31,-15.76,1.24,2.41,1.01,1.92,10.8,0.83,0.61,1.3,6.53,2.32,1.84,-0.1,5.71,-2.7,0.27,0.3,1.86,Upgrade
9,Operating Expenses,45.88,68.7,43.72,49.69,49.58,56.9,51.42,47.58,31.26,59.48,30.69,34.28,42.94,39.14,43.37,24.54,38.45,22.29,21.08,38.75,Upgrade
10,Operating Income,112.76,90.21,86.45,52.03,55.93,42.37,45.43,23.06,53.75,66.84,61.96,27.13,57.3,96.85,71.86,51.24,19.3,24.3,23.15,16.99,Upgrade
11,Interest Expense,-3.21,-2.53,-3.71,-1.48,-5.26,-3.58,-2.66,-2.84,-2.8,-3.62,-,-0.04,-,-0.01,-,-1.11,-0.14,-1.28,-1.5,-1.26,Upgrade
12,Interest & Investment Income,19.16,18.31,14.64,11.13,17,14.34,15.84,13.02,9.76,12.94,15.74,14.28,0.35,5.93,1.27,3.72,1.6,0.97,0.38,0.5,Upgrade
13,Currency Exchange Gain (Loss),-3.43,3.43,-,5.72,-6.06,6.06,-,30.09,-10.89,10.89,-,-6.44,0.61,-0.61,-,3.11,-0.86,0.86,-,-0.29,Upgrade
14,Other Non Operating Income (Expenses),-3.08,-2.45,0.44,-8.02,4.75,2.11,-2.38,-41.8,33.66,5.72,-1.41,-7.81,4.42,-1.61,0.98,-3.54,2.57,-1.11,0.19,-1.76,Upgrade
15,EBT Excluding Unusual Items,122.21,106.96,97.81,59.37,66.37,61.3,56.23,21.53,83.47,92.77,76.29,27.13,62.69,100.54,74.11,53.42,22.47,23.74,22.22,14.18,Upgrade
16,Gain (Loss) on Sale of Investments,-2.74,-3.58,-3.45,-1.74,-2.88,-0.5,-1.32,-0.64,1.19,-8.5,-3.21,5.17,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,-,0.01,-,-,-,-0.01,-0.06,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Writedown,-0.21,0.1,-0.1,0.18,-0.17,0.17,-0.17,1.87,-1.87,-,-,0.56,-,0.16,-0.72,-,-,1.32,-1.32,1.09,Upgrade
19,Other Unusual Items,-9.13,8.15,-,2.03,-,-,-,15.16,-,-,-,4.07,-,-,-,7.27,-,-,-,3.9,Upgrade
20,Pretax Income,110.13,111.63,94.26,59.85,63.32,60.98,54.73,37.92,82.73,84.27,73.08,36.92,62.69,100.7,73.39,60.69,22.47,25.06,20.9,19.17,Upgrade
21,Income Tax Expense,13.37,10.73,12.14,9.24,6.49,3.36,2.79,1.14,12.91,13.67,9.88,-2.6,8.14,16.54,11.39,7.49,1.59,2.33,1.96,-0.07,Upgrade
22,Earnings From Continuing Operations,96.76,100.9,82.13,50.61,56.82,57.61,51.94,36.77,69.83,70.6,63.2,39.52,54.55,84.16,62,53.2,20.88,22.73,18.93,19.24,Upgrade
23,Minority Interest in Earnings,-15.93,-18.33,-11.9,-4.06,-6.91,-7.51,-1.8,1.21,1.17,-0.03,-0.56,0.9,-0.47,-0.51,0.3,0.1,-,-,-,-,Upgrade
24,Net Income,80.83,82.57,70.22,46.55,49.91,50.11,50.14,37.99,70.99,70.57,62.65,40.42,54.08,83.65,62.29,53.3,20.88,22.73,18.93,19.24,Upgrade
25,Net Income to Common,80.83,82.57,70.22,46.55,49.91,50.11,50.14,37.99,70.99,70.57,62.65,40.42,54.08,83.65,62.29,53.3,20.88,22.73,18.93,19.24,Upgrade
26,Net Income Growth,61.94%,64.78%,40.06%,22.55%,-29.69%,-28.99%,-19.96%,-6.02%,31.28%,-15.64%,0.57%,-24.16%,159.05%,268.03%,229.04%,177.00%,-35.54%,-1.99%,-25.46%,72.69%,Upgrade
27,Shares Outstanding (Basic),310,317,319,324,312,313,313,316,308,321,313,313,318,323,311,321,319,226,237,240,Upgrade
28,Shares Outstanding (Diluted),310,317,319,324,312,313,313,316,308,321,313,313,318,323,311,321,319,226,237,240,Upgrade
29,Shares Change (YoY),-0.47%,1.36%,1.86%,2.55%,1.24%,-2.47%,0.05%,0.85%,-3.08%,-0.60%,0.57%,-2.64%,-0.27%,42.79%,31.62%,33.98%,37.82%,-2.41%,2.49%,18.44%,Upgrade
30,EPS (Basic),0.26,0.26,0.22,0.14,0.16,0.16,0.16,0.12,0.23,0.22,0.20,0.13,0.17,0.26,0.20,0.17,0.07,0.10,0.08,0.08,Upgrade
31,EPS (Diluted),0.26,0.26,0.22,0.14,0.16,0.16,0.16,0.12,0.23,0.22,0.20,0.13,0.17,0.26,0.20,0.17,0.07,0.10,0.08,0.08,Upgrade
32,EPS Growth,62.71%,62.57%,37.50%,16.75%,-30.55%,-27.19%,-20.00%,-6.81%,35.46%,-15.13%,0%,-22.11%,159.75%,157.74%,150.00%,106.75%,-53.23%,0.44%,-27.27%,45.79%,Upgrade
33,Free Cash Flow,231.47,230.23,-334.04,177.58,447.53,-165.82,-241.46,-104.33,65.79,71.42,-175.27,-3.1,-44.68,222.45,-88.6,67.59,-72.36,54.47,-3.34,-5.46,Upgrade
34,Free Cash Flow Per Share,0.75,0.73,-1.05,0.55,1.43,-0.53,-0.77,-0.33,0.21,0.22,-0.56,-0.01,-0.14,0.69,-0.28,0.21,-0.23,0.24,-0.01,-0.02,Upgrade
35,Dividend Per Share,-,-,-,0.285,-,-,-,0.211,-,-,-,0.205,-,-,-,0.100,-,-,-,0.060,Upgrade
36,Dividend Growth,-,-,-,35.07%,-,-,-,2.88%,-,-,-,105.10%,-,-,-,66.67%,-,-,-,-,Upgrade
37,Gross Margin,8.74%,8.46%,7.94%,6.20%,6.57%,6.63%,7.59%,5.80%,5.90%,8.50%,4.90%,3.70%,7.49%,9.51%,11.17%,8.80%,8.63%,7.92%,9.92%,8.69%,Upgrade
38,Operating Margin,6.21%,4.80%,5.28%,3.17%,3.48%,2.83%,3.56%,1.89%,3.73%,4.50%,3.28%,1.64%,4.28%,6.77%,6.96%,5.95%,2.88%,4.13%,5.19%,2.65%,Upgrade
39,Profit Margin,4.45%,4.39%,4.29%,2.84%,3.11%,3.35%,3.93%,3.12%,4.92%,4.75%,3.31%,2.44%,4.04%,5.85%,6.04%,6.19%,3.12%,3.87%,4.24%,3.00%,Upgrade
40,Free Cash Flow Margin,12.75%,12.25%,-20.39%,10.82%,27.88%,-11.08%,-18.93%,-8.56%,4.56%,4.81%,-9.27%,-0.19%,-3.34%,15.56%,-8.59%,7.85%,-10.81%,9.26%,-0.75%,-0.85%,Upgrade
41,EBITDA,128.57,109.59,102.26,67.83,68,55.6,57.5,35.12,63.34,77.88,71.55,36.72,66.38,106.36,80.93,60.32,26.01,33.48,29.86,23.7,Upgrade
42,EBITDA Margin,7.08%,5.83%,6.24%,4.13%,4.24%,3.71%,4.51%,2.88%,4.39%,5.24%,3.78%,2.21%,4.96%,7.44%,7.84%,7.01%,3.89%,5.69%,6.69%,3.69%,Upgrade
43,D&A For EBITDA,15.81,19.38,15.81,15.81,12.07,13.22,12.07,12.07,9.59,11.04,9.59,9.59,9.07,9.52,9.07,9.07,6.71,9.18,6.71,6.71,Upgrade
44,EBIT,112.76,90.21,86.45,52.03,55.93,42.37,45.43,23.06,53.75,66.84,61.96,27.13,57.3,96.85,71.86,51.24,19.3,24.3,23.15,16.99,Upgrade
45,EBIT Margin,6.21%,4.80%,5.28%,3.17%,3.48%,2.83%,3.56%,1.89%,3.73%,4.50%,3.28%,1.64%,4.28%,6.77%,6.96%,5.95%,2.88%,4.13%,5.19%,2.65%,Upgrade
46,Effective Tax Rate,12.14%,9.61%,12.87%,15.43%,10.26%,5.51%,5.10%,3.01%,15.60%,16.22%,13.51%,-,12.99%,16.42%,15.52%,12.34%,7.08%,9.30%,9.40%,-,Upgrade
47,Revenue as Reported,1815,1879,1639,1641,1605,1497,1275,1218,1442,1486,1891,1658,1338,1430,1032,860.94,669.28,588.04,446.05,641.73,Upgrade
