,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+9 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+9 Quarters
0,Cash & Equivalents,2789,2575,1923,2088,2154,1559,1743,1847,1904,1873,1710,1501,1523,1288,976.89,1016,663.83,844.72,232.68,173.09,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,40,-,40,-,45,-,45,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,1.96,5.17,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,2789,2575,1923,2088,2154,1559,1743,1887,1904,1913,1712,1551,1523,1333,976.89,1016,663.83,844.72,232.68,173.09,Upgrade
4,Cash Growth,29.50%,65.17%,10.36%,10.63%,13.13%,-18.50%,1.78%,21.66%,24.96%,43.51%,75.26%,52.72%,129.47%,57.81%,319.85%,486.80%,-,405.10%,116.35%,157.22%,Upgrade
5,Accounts Receivable,655.09,796.89,886.45,627.09,776.66,950.23,472.98,333.93,380.06,496.08,404.95,291.29,466.07,410.8,287.27,200.17,193.43,104.93,133.49,179.56,Upgrade
6,Other Receivables,2.92,3.73,66.86,3.84,7.96,33.59,55.67,31.46,26.59,35.32,34.01,24.43,22.87,0.74,15.09,0.2,0.12,1,2.92,2.93,Upgrade
7,Receivables,658.01,800.63,953.32,630.93,784.62,983.83,528.65,365.39,406.65,531.4,438.96,315.72,488.95,411.53,302.36,200.37,193.55,105.93,136.41,182.49,Upgrade
8,Inventory,539.36,422.25,440.72,247.76,388.68,317.22,467.72,361.22,363.21,430.27,488,438.87,383.22,473.55,577.23,300.08,325.74,269.42,239.3,133.87,Upgrade
