,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+9 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+9 Quarters
0,Market Capitalization,4005,3462,3310,3140,3130,2941,2941,3632,3853,4244,4026,4149,5024,3313,2935,3256,3149,3383,5001,-,-,Upgrade
1,Market Cap Growth,17.71%,17.71%,12.56%,-13.55%,-18.75%,-30.70%,-26.96%,-12.47%,-23.30%,28.10%,37.20%,27.42%,59.52%,-2.05%,-41.32%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2363,1613,2072,1474,1573,1954,1761,2227,2447,2699,2679,2795,3698,2178,2153,2614,2507,2654,4920,-,-,Upgrade
3,Last Close Price,12.69,10.97,10.49,9.68,9.66,9.07,9.07,10.97,11.64,12.82,12.16,12.31,14.91,9.83,8.71,9.56,9.25,9.93,14.69,-,-,Upgrade
4,PE Ratio,14.45,12.36,13.28,14.48,15.91,15.63,14.06,15.81,15.91,17.35,17.68,17.23,20.89,13.08,13.33,20.46,27.19,41.36,53.61,-,-,Upgrade
5,Forward PE,9.20,10.40,10.79,8.88,9.61,9.86,8.38,11.87,12.15,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,0.58,0.50,0.49,0.49,0.52,0.53,0.54,0.67,0.64,0.66,0.63,0.66,0.92,0.71,0.74,1.03,1.23,1.44,2.15,-,-,Upgrade
7,PB Ratio,2.16,1.64,1.64,1.56,1.63,1.57,1.62,1.99,2.17,2.44,2.41,2.49,3.20,2.16,1.99,2.29,2.31,3.04,4.58,-,-,Upgrade
8,P/TBV Ratio,2.09,2.09,2.11,1.99,2.08,1.95,2.02,2.37,2.60,2.94,2.93,2.92,3.78,2.57,2.38,2.71,2.76,3.11,4.70,-,-,Upgrade
9,P/FCF Ratio,13.12,11.34,6.35,-,14.37,-45.89,-,-,-,-103.08,-26.55,-,-,-,22.74,-,67.94,-,126.69,-,-,Upgrade
10,P/OCF Ratio,5.00,5.00,3.68,-,6.02,17.00,-,-,-,10.23,18.29,-,18.79,9.92,12.18,-,22.90,-,60.29,-,-,Upgrade
11,EV/Sales Ratio,0.34,0.23,0.31,0.23,0.26,0.35,0.32,0.41,0.41,0.42,0.42,0.44,0.68,0.47,0.54,0.83,0.98,1.13,2.11,-,-,Upgrade
12,EV/EBITDA Ratio,5.72,3.95,5.96,5.02,6.32,9.04,8.32,9.52,9.87,10.82,10.61,9.95,12.74,6.94,7.87,13.02,16.75,23.47,38.50,-,-,Upgrade
13,EV/EBIT Ratio,6.99,4.72,7.28,6.22,8.03,11.72,10.69,11.78,11.90,12.87,12.56,11.49,14.61,7.86,9.00,15.68,21.24,31.69,49.11,-,-,Upgrade
14,EV/FCF Ratio,7.74,5.28,3.97,-,7.22,-30.49,-,-,-,-65.56,-17.67,-,-,-,16.68,-,54.08,-,124.62,-,-,Upgrade
15,Debt / Equity Ratio,0.42,0.42,0.24,0.23,0.11,0.21,0.20,0.20,0.20,0.17,0.10,0.10,0.00,0.00,0.00,-,-,0.02,0.11,0.27,0.17,Upgrade
16,Debt / EBITDA Ratio,2.15,1.72,1.10,1.12,0.76,1.42,1.63,1.59,2.42,1.20,0.55,0.59,0.00,0.01,0.00,-,-,0.20,0.86,1.26,1.00,Upgrade
17,Debt / FCF Ratio,2.91,2.91,0.92,-,0.95,-6.01,-,-,-,-7.36,-1.13,-,-,-,0.01,-,-,-,2.93,-,-,Upgrade
18,Asset Turnover,1.23,1.39,1.33,1.37,1.39,1.40,1.24,1.20,1.41,1.50,2.07,1.95,1.65,1.96,1.65,1.61,1.41,1.55,1.56,-,Upgrade,
19,Inventory Turnover,13.85,13.78,15.95,17.53,19.35,17.00,14.24,11.37,12.67,13.68,11.85,15.52,15.54,11.56,9.85,8.36,10.04,8.22,8.51,8.61,-,Upgrade
20,Quick Ratio,1.12,1.12,1.07,1.09,1.08,1.13,1.20,1.14,1.22,1.13,1.11,1.07,1.01,1.11,1.08,1.01,1.34,1.02,1.32,0.59,0.68,Upgrade
21,Current Ratio,1.46,1.46,1.31,1.40,1.30,1.37,1.48,1.54,1.57,1.48,1.41,1.50,1.42,1.47,1.51,1.62,1.88,1.65,1.80,1.06,1.04,Upgrade
22,Return on Equity (ROE),18.72%,20.04%,16.70%,10.65%,12.31%,12.64%,11.54%,8.37%,16.40%,16.94%,15.63%,10.19%,14.50%,23.20%,17.79%,17.19%,7.57%,10.98%,13.49%,-,Upgrade,
23,Return on Assets (ROA),4.78%,4.16%,4.39%,2.71%,3.03%,2.48%,2.77%,1.42%,3.28%,4.21%,4.24%,1.99%,4.41%,8.30%,7.17%,6.00%,2.53%,4.01%,5.05%,-,Upgrade,
