,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Operating Revenue,53.72,54.4,59.2,19.26,82.11,95.1,60.29,136.5,111.29,124.12,86.41,97.01,92.84,101.9,94.83,107.58,112.35,101.25,79.44,75.46,Upgrade
1,Other Revenue,-4.06,4.06,-,7.45,-2.51,2.51,-,6.84,-4,4,-,14.22,-7.37,7.37,-,15,-8.11,8.11,-,25.17,Upgrade
2,Revenue,49.66,58.47,59.2,26.72,79.6,97.61,60.29,143.34,107.29,128.12,86.41,111.24,85.47,109.26,94.83,122.58,104.24,109.36,79.44,100.64,Upgrade
3,Revenue Growth (YoY),-37.61%,-40.10%,-1.81%,-81.36%,-25.81%,-23.81%,-30.23%,28.87%,25.53%,17.25%,-8.87%,-9.26%,-18.00%,-0.09%,19.37%,21.81%,16.11%,-11.72%,-37.93%,-2.92%,Upgrade
4,Cost of Revenue,35.62,20.09,44.93,16.33,45.99,48.33,57.13,102,64.96,71.74,51.33,64.43,49.07,59.65,53.37,75.06,58.36,57.16,50.54,59.53,Upgrade
5,Gross Profit,14.04,38.38,14.27,10.39,33.61,49.28,3.16,41.35,42.34,56.37,35.09,46.81,36.41,49.61,41.46,47.52,45.88,52.2,28.9,41.11,Upgrade
6,"Selling, General & Admin",11.31,10.79,16.43,13.62,10.89,12.16,14.06,18,14.49,12.27,13.63,9.11,12.91,11.16,16.67,16.57,14.32,13.17,11.83,17.49,Upgrade
7,Research & Development,2.58,4.3,3.48,0.53,3.93,5.49,3.55,5.75,3.44,5.22,2.91,4.32,3.37,2.62,3.22,3.99,3.32,3.07,3.06,4.09,Upgrade
8,Other Operating Expenses,0.6,0.62,0.1,4.22,0.39,-1.22,-0.82,2.87,0.11,0.31,-0.72,1.25,0.36,0.1,0.36,2.83,-0.72,2.37,-2.59,-0.33,Upgrade
