,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,180.37,988.16,873.6,1252,1348,4031,3860,5132,3808,4504,Upgrade
1,Trading Asset Securities,-,-,-,-,-,63.75,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,180.37,988.16,873.6,1252,1348,4095,3860,5132,3808,4504,Upgrade
3,Cash Growth,-79.35%,-21.08%,-35.20%,-69.43%,-65.07%,-20.20%,1.36%,13.93%,-17.41%,-19.30%,Upgrade
4,Accounts Receivable,495.24,547,618.03,645.97,864.45,745.71,953.78,863.21,1029,1024,Upgrade
5,Other Receivables,271.44,732.18,1211,1245,2942,2837,2170,3757,1840,1786,Upgrade
6,Receivables,1743,1745,2146,2257,4167,4365,4070,5346,4422,4403,Upgrade
7,Inventory,2319,9732,10363,9689,13370,11914,8651,6397,8602,7814,Upgrade
8,Prepaid Expenses,-,23.27,29.94,29.71,97.61,92.79,90.56,61.82,60.8,89.12,Upgrade
9,Restricted Cash,57.32,99.32,5.79,67.51,159.14,189.74,78.15,121.41,91.63,255.77,Upgrade
10,Other Current Assets,706.44,1792,1886,1883,1628,1301,749.81,437.16,370.83,700.7,Upgrade
11,Total Current Assets,5006,14380,15304,15178,20771,21958,17499,17495,17356,17767,Upgrade
12,"Property, Plant & Equipment",106.96,337.22,371.78,299.73,293.62,290.13,308.09,306.15,310.21,311.71,Upgrade
13,Long-Term Investments,4789,3390,3377,3381,3315,3802,4383,4547,4554,4187,Upgrade
14,Goodwill,-,486.15,495.97,478.04,460.66,155.93,158.96,135.1,146.59,37.08,Upgrade
15,Long-Term Deferred Tax Assets,278.23,409.5,298.27,283.05,747.49,709.04,586.71,567.9,489.23,507.98,Upgrade
16,Other Long-Term Assets,234.92,351.2,366.96,366.66,645.96,968.19,1163,1515,952.58,913.93,Upgrade
17,Total Assets,10415,19354,20214,19987,26234,27883,24333,24701,25698,25842,Upgrade
18,Accounts Payable,1166,1878,1920,1846,9074,1965,1486,1565,1709,1470,Upgrade
19,Accrued Expenses,664.71,815.07,674.33,757.68,-,733.41,520.47,770.34,631.88,877.54,Upgrade
20,Short-Term Debt,-,529.84,327.78,666.24,300.49,190.3,181.41,147,203.76,667.5,Upgrade
21,Current Portion of Long-Term Debt,2411,2172,991.11,1693,2540,4072,1435,1081,1468,2559,Upgrade
22,Current Portion of Leases,0.79,26.65,31.44,36.66,39.84,37.56,19.56,19.52,18.58,23.52,Upgrade
23,Current Income Taxes Payable,715.31,741.31,695.89,552.81,556.49,610.17,514.73,810.02,554.74,780.13,Upgrade
24,Current Unearned Revenue,283.46,248.61,240.46,201.27,3073,4029,1124,304.9,2352,3047,Upgrade
25,Other Current Liabilities,4812,4973,5676,5079,-,5446,6708,6814,4605,3965,Upgrade
26,Total Current Liabilities,10054,11384,10557,10833,15583,17084,11989,11512,11542,13389,Upgrade
27,Long-Term Debt,852.52,5242,6174,5837,5283,4651,5639,5697,6186,4757,Upgrade
28,Long-Term Leases,0.24,73.88,86.2,84.11,63.89,56.42,42.39,38.35,38.1,38.86,Upgrade
29,Long-Term Deferred Tax Liabilities,185.86,190.5,202.11,191.02,186.47,186.86,154.85,160.76,205.93,169.12,Upgrade
30,Other Long-Term Liabilities,27.87,390.71,366.39,348.66,368.24,324.21,416.52,1798,2240,1384,Upgrade
31,Total Liabilities,11120,17281,17386,17293,21485,22302,18242,19206,20212,19738,Upgrade
32,Common Stock,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,Upgrade
33,Additional Paid-In Capital,508.78,508.78,508.78,508.78,508.78,508.78,508.78,628.4,628.4,979.99,Upgrade
34,Retained Earnings,-335.61,339.91,1165,1201,3281,3788,4120,4565,4808,4666,Upgrade
35,Comprehensive Income & Other,-864.76,-898.42,-1295,-1031,-962.21,-410.94,-438.35,-249.09,-441.3,-386.03,Upgrade
36,Total Common Equity,-652.89,-11.03,417.47,716.86,2866,3925,4229,4983,5034,5299,Upgrade
37,Minority Interest,-52.23,2083,2411,1976,1883,1657,1862,511.65,451.99,805.53,Upgrade
38,Shareholders' Equity,-705.12,2072,2829,2693,4749,5581,6091,5495,5486,6104,Upgrade
39,Total Liabilities & Equity,10415,19354,20214,19987,26234,27883,24333,24701,25698,25842,Upgrade
40,Total Debt,3265,8044,7610,8317,8227,9007,7317,6982,7914,8046,Upgrade
41,Net Cash (Debt),-3085,-7056,-6737,-7065,-6878,-4912,-3457,-1851,-4106,-3541,Upgrade
42,Net Cash Per Share,-0.68,-1.55,-1.48,-1.55,-1.51,-1.08,-0.75,-0.40,-0.89,-,Upgrade
43,Filing Date Shares Outstanding,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,Upgrade
44,Total Common Shares Outstanding,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,Upgrade
45,Working Capital,-5047,2995,4747,4345,5188,4874,5510,5983,5814,4378,Upgrade
46,Book Value Per Share,-0.14,-0.00,0.09,0.15,0.61,0.83,0.90,1.06,1.07,1.12,Upgrade
47,Tangible Book Value,-652.89,-497.18,-78.5,238.82,2405,3769,4070,4848,4887,5262,Upgrade
48,Tangible Book Value Per Share,-0.14,-0.11,-0.02,0.05,0.51,0.80,0.86,1.03,1.03,1.11,Upgrade
49,Buildings,-,187.4,-,175.88,-,174.25,-,204.73,-,202.63,Upgrade
50,Machinery,-,196.51,-,153.74,-,139.58,-,121.06,-,95.16,Upgrade
51,Leasehold Improvements,-,41.35,-,79.1,-,74.11,-,71.16,-,70.41,Upgrade
