,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest and Dividend Income,960.21,1082,119.21,863.06,689.03,974.81,942.52,1066,1796,635.1,36.06,654.31,902.08,1083,685.76,1256,1268,1311,722.3,1263,Upgrade
1,Total Interest Expense,377.64,343.5,382.06,366.35,333.68,354.09,381.08,345.3,1047,-371.5,371.5,460.67,411.45,409.85,404.58,473.97,457.39,411.12,519.41,523.59,Upgrade
2,Net Interest Income,582.57,738.21,-262.85,496.71,355.35,620.72,561.44,720.83,748.74,1007,-335.44,193.64,490.63,672.89,281.17,782.01,810.67,899.43,202.89,739.25,Upgrade
3,Gain on Sale of Investments (Rev),57.87,-262.36,1033,193.75,25.77,-200.2,-49.32,-706.93,-390.9,-490.57,228.65,467.15,-190.34,30.95,-1.9,-6.37,-425.24,111.52,24.51,-174.82,Upgrade
4,Other Revenue,2506,2417,1205,1024,798.29,476.85,408.5,602.74,660.88,556.28,807.2,888.05,945.38,987.1,606.06,779.13,1202,632.31,647.91,1085,Upgrade
5,Revenue Before Loan Losses,3143,2896,1976,1714,1179,897.63,920.62,616.64,1019,1072,700.41,1549,1246,1691,885.34,1555,1588,1643,875.31,1649,Upgrade
6,Revenue,3143,2896,1976,1714,1179,897.63,920.62,616.64,1019,1072,700.41,1549,1246,1691,885.34,1555,1588,1643,875.31,1649,Upgrade
7,Revenue Growth (YoY),166.55%,222.61%,114.59%,177.99%,15.75%,-16.29%,31.44%,-60.19%,-18.22%,-36.59%,-20.89%,-0.38%,-21.54%,2.90%,1.15%,-5.74%,71.36%,90.17%,-14.97%,53.09%,Upgrade
8,Cost of Services Provided,459.66,510.74,570.26,645.97,480.84,526.71,503.13,718.01,607.43,601.87,464.08,890.66,491.62,611.68,406.62,491.81,732.24,740.43,341.15,549.24,Upgrade
9,Other Operating Expenses,2194,2040,854.19,626.46,404.59,119.01,110.83,100.45,104.76,150.5,162.57,253.53,271.23,456.44,214.06,226.18,186.93,186.4,174.84,510.37,Upgrade
10,Total Operating Expenses,2749,2464,1513,1213,946.15,648.92,612.81,740.29,786.23,667.35,707.96,1120,792.24,1078,599.55,659.81,1000,945.94,495.19,1057,Upgrade
11,Operating Income,394.22,431.53,462.94,501.14,233,248.71,307.81,-123.65,232.48,404.96,-7.54,429.29,453.44,613.36,285.79,894.96,587.28,697.31,380.12,592.59,Upgrade
12,Currency Exchange Gains,37.32,7.7,-0.7,7.37,0.24,-1.05,1.2,2.52,0.94,0.78,-1,1.5,-1.9,1.78,-3.43,14.31,0.35,1.27,3.26,7.12,Upgrade
