,Fiscal Quarter,Current,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Aug '24 Aug 31, 2024","Feb '24 Feb 29, 2024","Aug '23 Aug 31, 2023","Feb '23 Feb 28, 2023","Aug '22 Aug 31, 2022","Feb '22 Feb 28, 2022","Aug '21 Aug 31, 2021","Feb '21 Feb 28, 2021","Aug '20 Aug 31, 2020","Feb '20 Feb 29, 2020",+2 Quarters
0,Market Capitalization,918,713,1483,1063,1063,1063,1228,4703,6500,9046,8147,Upgrade
1,Market Cap Growth,-32.96%,-32.96%,39.44%,0%,-13.41%,-77.39%,-81.11%,-48.01%,-20.22%,25.83%,-22.53%,Upgrade
2,Enterprise Value,4210,4060,4830,4253,4253,4253,4417,8173,9438,7367,5496,Upgrade
3,Last Close Price,0.31,0.24,0.49,0.35,0.35,0.35,0.41,1.57,2.17,3.02,2.72,Upgrade
4,PE Ratio,54.21,41.78,-,-,7.95,16.34,-,-,24.41,-,11.52,Upgrade
5,Forward PE,-,5.51,5.51,5.51,5.51,5.51,6.10,6.08,7.89,11.39,9.08,Upgrade
6,PS Ratio,0.68,0.53,1.10,0.85,0.90,0.94,1.91,-,10.77,-,4.52,Upgrade
7,PB Ratio,0.54,0.42,0.94,0.66,0.63,0.64,0.75,2.81,1.12,1.73,1.67,Upgrade
8,P/TBV Ratio,-,-,-,-,-,-,-,-,3.78,7.45,1.84,Upgrade
9,P/FCF Ratio,2.20,1.71,2.68,7.63,-,5.99,8.09,-,-,-,-,Upgrade
10,P/OCF Ratio,1.61,1.61,2.52,3.97,-,1.84,3.63,-,-,-,-,Upgrade
11,PEG Ratio,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.54,Upgrade
12,EV/Sales Ratio,3.12,3.00,3.59,3.42,3.59,3.77,6.87,-,15.64,-,3.05,Upgrade
13,EV/EBITDA Ratio,8.57,8.40,9.85,10.66,12.03,12.50,21.46,-,47.37,-,7.82,Upgrade
14,EV/EBIT Ratio,14.10,13.60,16.31,21.28,27.76,29.57,43.17,-,96.53,-,9.40,Upgrade
15,EV/FCF Ratio,10.07,9.71,8.73,30.50,-,23.95,29.09,-,-,-,-,Upgrade
16,Debt / Equity Ratio,2.33,2.33,2.56,2.43,2.35,2.36,2.33,3.79,0.78,0.83,0.12,Upgrade
17,Debt / FCF Ratio,9.52,9.52,7.29,28.23,-,22.08,25.33,-,-,-,-,Upgrade
18,Return on Capital Employed (ROCE),5.72%,5.72%,7.90%,4.70%,2.95%,3.24%,1.74%,-,1.10%,-,10.96%,Upgrade
19,Earnings Yield,1.86%,2.39%,-3.86%,0.52%,12.58%,6.12%,-4.60%,-,4.10%,-,8.68%,Upgrade
20,FCF Yield,45.55%,58.63%,37.32%,13.11%,-12.47%,16.70%,12.36%,-,-7.02%,-,7.22%,Upgrade
21,Buyback Yield / Dilution,-,-,11.44%,11.44%,-,-12.92%,-,-0.02%,-,-0.71%,Upgrade,
22,Total Shareholder Return,-,-,11.44%,11.44%,-,-12.92%,-,-0.02%,-,-0.71%,Upgrade,
