,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Aug '24 Aug 31, 2024","Feb '24 Feb 29, 2024","Aug '23 Aug 31, 2023","Feb '23 Feb 28, 2023","Aug '22 Aug 31, 2022","Feb '22 Feb 28, 2022","Aug '21 Aug 31, 2021","Feb '21 Feb 28, 2021","Aug '20 Aug 31, 2020","Feb '20 Feb 29, 2020",+2 Quarters
0,Revenue,570.48,657.99,576.24,574.93,470.29,519.51,-,503.51,-,791.81,Upgrade
1,Revenue Growth (YoY),-1.00%,14.45%,22.53%,10.67%,-,3.18%,-,-36.41%,-,6.37%,Upgrade
2,Cost of Revenue,309.12,326.36,314.14,333.74,248.32,315.22,-,305.78,-,440.53,Upgrade
3,Gross Profit,261.35,331.63,262.09,241.19,221.97,204.29,-,197.72,-,351.28,Upgrade
4,"Selling, General & Admin",159.13,152.74,167.87,149.45,178.38,122,-,116.14,-,118.41,Upgrade
5,Operating Expenses,168.72,152.74,168.91,149.45,178.35,121.67,-,116.14,-,118.41,Upgrade
6,Operating Income,92.64,178.88,93.18,91.74,43.62,82.61,-,81.58,-,232.87,Upgrade
7,Interest Expense,-,-146.88,-,-97.5,-,-95.86,-,-64.48,-,-8.13,Upgrade
8,Interest & Investment Income,151.14,4.69,100.13,4.34,109.72,20.22,-,21.65,-,28.83,Upgrade
9,Currency Exchange Gain (Loss),46.09,-31.46,47.45,57.92,-7.4,-16.5,-,1.99,-,0.53,Upgrade
10,Other Non Operating Income (Expenses),-201.63,8.73,-211.63,6.8,-196.55,20.11,-,21.19,-,-0.36,Upgrade
11,EBT Excluding Unusual Items,88.24,13.96,29.13,63.31,-50.61,10.58,-,61.94,-,253.75,Upgrade
12,Gain (Loss) on Sale of Investments,-27.16,1.01,-56.66,-0.13,24.97,0.47,-,1.32,-,20.15,Upgrade
13,Gain (Loss) on Sale of Assets,-0.74,1.51,1.37,5.96,163.93,0.01,-,-0.64,-,-0.08,Upgrade
14,Asset Writedown,-,-,-,-,-,-,-,-,-,-7.28,Upgrade
15,Legal Settlements,-,-,-,-,-,-99.21,-,-,-,-,Upgrade
16,Other Unusual Items,31.97,-28.17,36.42,-26.93,-16.59,50.6,-,-41.19,-,6.13,Upgrade
17,Pretax Income,92.31,-11.7,10.26,42.21,121.7,-37.56,-,21.43,-,272.67,Upgrade
18,Income Tax Expense,34.57,30.53,20.62,26.73,18.99,8.03,-,21.37,-,8.72,Upgrade
19,Earnings From Continuing Operations,57.75,-42.23,-10.36,15.48,102.71,-45.58,-,0.06,-,263.95,Upgrade
20,Earnings From Discontinued Operations,-,-,-,-,-,-,-,222.18,-,-,Upgrade
21,Net Income to Company,57.75,-42.23,-10.36,15.48,102.71,-45.58,-,222.24,-,263.95,Upgrade
22,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-2.28,Upgrade
23,Net Income,57.75,-42.23,-10.36,15.48,102.71,-45.58,-,222.24,-,261.67,Upgrade
24,Net Income to Common,57.75,-42.23,-10.36,15.48,102.71,-45.58,-,222.24,-,261.67,Upgrade
25,Net Income Growth,-,-,-,-,-,-,-,-15.07%,-,-7.95%,Upgrade
26,Shares Outstanding (Basic),2971,2971,2971,2971,2971,2971,-,2971,-,2970,Upgrade
27,Shares Outstanding (Diluted),2971,2971,2971,2971,3355,3355,-,2971,-,2970,Upgrade
28,Shares Change (YoY),-,-,-11.44%,-11.44%,-,12.92%,-,0.02%,-,0.71%,Upgrade
29,EPS (Basic),0.02,-0.01,-0.00,0.01,0.03,-0.02,-,0.07,-,0.09,Upgrade
30,EPS (Diluted),0.02,-0.01,-0.00,0.01,0.03,-0.02,-,0.07,-,0.09,Upgrade
31,EPS Growth,-,-,-,-,-,-,-,-15.09%,-,-8.62%,Upgrade
32,Free Cash Flow,151.14,228.82,279.41,-150.36,33.26,122.59,-,-380.67,-,-566.02,Upgrade
33,Free Cash Flow Per Share,0.05,0.08,0.09,-0.05,0.01,0.04,-,-0.13,-,-0.19,Upgrade
34,Operating Margin,16.24%,27.19%,16.17%,15.96%,9.27%,15.90%,-,16.20%,-,29.41%,Upgrade
35,Profit Margin,10.12%,-6.42%,-1.80%,2.69%,21.84%,-8.77%,-,44.14%,-,33.05%,Upgrade
36,Free Cash Flow Margin,26.49%,34.78%,48.49%,-26.15%,7.07%,23.60%,-,-75.60%,-,-71.48%,Upgrade
37,EBITDA,178.35,260.95,189.35,179.89,132.49,166.17,-,166.24,-,284.98,Upgrade
38,D&A For EBITDA,85.72,82.07,96.17,88.16,88.88,83.56,64.61,84.66,-17.27,52.11,Upgrade
39,EBIT,92.64,178.88,93.18,91.74,43.62,82.61,-,81.58,-,232.87,Upgrade
