,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,609.5,654.28,593.71,570.09,840.03,749.31,410.91,-360.32,568.77,965.61,978.71,566.77,560.11,485.68,444.71,517.33,591.33,462.81,332.35,472.19,Upgrade
1,Other Revenue,-17.92,17.92,-,121.67,-13.92,13.92,-,1138,-1.2,1.2,-,228.55,-1.16,1.16,-,86.62,-53.19,53.19,-,71.31,Upgrade
2,Revenue,591.57,672.21,593.71,691.76,826.12,763.23,410.91,777.37,567.57,966.81,978.71,795.32,558.95,486.84,444.71,603.96,538.15,516,332.35,543.5,Upgrade
3,Revenue Growth (YoY),-28.39%,-11.93%,44.49%,-11.01%,45.55%,-21.06%,-58.01%,-2.26%,1.54%,98.59%,120.08%,31.69%,3.87%,-5.65%,33.81%,11.12%,53.82%,38.84%,8.38%,45.80%,Upgrade
4,Cost of Revenue,504.04,569.13,475.26,601.99,697.67,645.99,339.05,723.04,461.1,743.16,717.53,627.57,430.51,373.6,358.32,481.71,412.42,396.85,259.28,427.8,Upgrade
5,Gross Profit,87.53,103.07,118.46,89.77,128.45,117.23,71.87,54.33,106.47,223.65,261.18,167.75,128.44,113.24,86.39,122.24,125.73,119.15,73.07,115.69,Upgrade
6,"Selling, General & Admin",58.65,68.44,59.74,89.06,55.32,61.82,56.84,57.97,59.6,95.9,119.41,85.65,66.82,51.83,37.72,33.32,36.45,43.77,32.89,46.95,Upgrade
7,Research & Development,32.37,28.51,26.83,16,30.14,31.8,23.41,23.8,35.54,29.73,29.51,36.25,21.99,20.53,19,40.33,18.58,11.2,13.03,25.65,Upgrade
8,Other Operating Expenses,5.19,-1.27,1.44,1.71,1.46,-4.48,-1.14,15.39,-6.62,1.51,1.02,19.26,-0.34,-3.33,-8.87,7.39,0.76,-0.1,-2.16,8.61,Upgrade
