,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+5 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+5 Quarters
0,Market Capitalization,3864,3603,2465,3598,3193,3052,2571,2726,2414,2322,2645,2785,3272,3460,3626,4016,4191,-,-,-,-,Upgrade
1,Market Cap Growth,18.06%,18.06%,-4.12%,31.96%,32.25%,31.46%,-2.78%,-2.12%,-26.20%,-32.90%,-27.05%,-30.65%,-21.93%,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3790,3553,2408,3570,3166,3034,2512,2703,2391,2286,2614,2625,3112,3216,3334,4146,4320,-,-,-,-,Upgrade
3,Last Close Price,14.49,13.51,9.08,13.12,11.65,11.13,9.38,9.39,8.31,7.99,9.11,9.37,11.00,11.64,12.20,13.35,13.93,-,-,-,-,Upgrade
4,PE Ratio,82.13,99.79,168.10,-878.95,-,363.81,217.66,-,60.52,47.20,39.21,36.99,39.72,38.33,34.74,37.55,42.29,-,-,-,-,Upgrade
5,PS Ratio,5.24,6.37,4.55,7.15,6.68,6.59,5.89,6.05,5.15,4.76,5.07,5.54,6.70,7.20,7.31,7.76,8.10,-,-,-,-,Upgrade
6,PB Ratio,4.02,3.75,2.63,3.78,3.26,3.05,2.57,2.61,2.30,2.22,2.54,2.53,2.92,3.00,3.21,3.50,3.72,-,-,-,-,Upgrade
7,P/TBV Ratio,3.89,3.89,2.73,3.93,3.38,3.16,2.67,2.70,2.38,2.30,2.63,2.62,3.03,3.10,3.32,3.62,3.85,-,-,-,-,Upgrade
8,P/FCF Ratio,27.30,25.45,19.99,38.78,34.48,61.03,83.45,25.13,290.87,-,-52.52,-,-40.36,-,-,-,69.20,-,-,-,-,Upgrade
9,P/OCF Ratio,23.98,23.98,18.26,27.11,23.68,26.20,18.85,13.81,12.07,10.08,12.55,14.37,20.28,23.35,25.07,-,37.33,-,-,-,-,Upgrade
10,EV/Sales Ratio,6.70,6.28,4.44,7.09,6.62,6.55,5.76,6.00,5.10,4.68,5.01,5.22,6.37,6.69,6.72,8.01,8.35,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,26.67,29.32,23.67,41.69,-,35.45,28.77,30.28,22.21,20.05,19.41,18.27,20.80,19.45,19.34,23.12,25.42,-,-,-,-,Upgrade
12,EV/EBIT Ratio,119.82,112.33,131.76,-31432.61,-,252.02,161.77,-,-,41.75,34.48,30.90,34.07,29.90,28.00,32.70,35.43,-,-,-,-,Upgrade
