,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,44893,55384,39048,42790,44807,54215,53057,79076,87567,74742,94438,89483,104196,145386,163480,128435,139718,89067,76355,48006,47335,Upgrade
1,Market Cap Growth,2.16%,2.16%,-26.40%,-45.89%,-48.83%,-27.46%,-43.82%,-11.63%,-15.96%,-48.59%,-42.23%,-30.33%,-25.42%,63.23%,114.11%,167.54%,195.17%,91.48%,98.00%,44.76%,121.37%,Upgrade
2,Enterprise Value,50354,59540,38647,42061,44345,52680,51411,77011,85466,72067,90645,84365,98831,138357,155991,120357,130576,89896,77032,47737,47065,Upgrade
3,Last Close Price,55.84,68.99,48.03,52.53,54.33,65.82,63.24,93.78,102.69,89.34,112.14,104.80,124.47,169.47,188.27,145.95,157.13,100.10,99.06,62.06,61.19,Upgrade
4,PE Ratio,50.39,57.77,34.57,25.30,22.13,23.76,24.09,38.45,43.64,27.71,33.59,30.47,36.25,65.70,81.50,65.85,79.85,54.59,51.30,50.47,56.24,Upgrade
5,Forward PE,40.40,32.02,21.99,18.07,19.90,21.38,25.31,33.71,32.89,27.38,36.73,31.97,48.60,98.81,101.79,82.41,111.97,75.98,82.16,48.28,51.37,Upgrade
6,PS Ratio,7.10,8.14,5.55,5.91,6.07,7.40,7.37,11.18,12.36,10.35,13.99,14.60,19.99,33.91,43.06,37.29,43.77,28.99,26.17,16.88,16.89,Upgrade
7,PB Ratio,2.30,2.27,1.62,1.74,1.83,2.21,2.21,3.39,3.86,3.37,4.39,4.23,5.06,7.42,8.49,6.94,7.82,5.08,11.49,8.19,8.57,Upgrade
8,P/TBV Ratio,3.09,3.09,2.22,2.38,2.50,3.03,3.00,4.57,5.22,4.56,5.90,5.62,6.47,9.58,10.60,8.65,9.61,6.19,20.45,15.67,15.93,Upgrade
9,P/FCF Ratio,70.46,81.72,-,46.29,53.55,62.58,55.04,-,96.34,68.06,-,75.25,98.75,156.32,167.58,143.43,165.90,159.74,145.74,106.09,111.47,Upgrade
10,P/OCF Ratio,52.42,52.42,40.99,33.80,38.95,45.00,38.63,73.02,64.51,49.15,72.68,60.11,73.18,120.14,129.49,111.87,139.90,126.47,122.92,84.92,89.72,Upgrade
11,PEG Ratio,8.66,3.62,2.24,1.73,1.20,1.22,1.10,1.41,1.89,1.58,1.64,1.91,3.81,6.81,7.03,5.69,5.10,3.88,3.88,1.68,1.79,Upgrade
12,EV/Sales Ratio,7.40,8.75,5.50,5.81,6.01,7.19,7.14,10.89,12.06,9.98,13.43,13.76,18.96,32.27,41.09,34.95,40.90,29.26,26.40,16.78,16.79,Upgrade
13,EV/EBITDA Ratio,30.25,38.69,22.91,23.42,23.71,27.85,27.08,41.05,45.06,37.05,50.34,50.60,68.75,111.48,140.88,117.45,138.70,105.24,97.75,62.72,62.16,Upgrade
14,EV/EBIT Ratio,37.61,44.12,25.70,25.96,26.07,30.47,29.43,44.49,48.48,39.55,53.75,53.92,73.55,119.69,151.26,126.31,148.61,112.28,105.42,67.01,66.78,Upgrade
