,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,174925,150029,109468,130554,215748,256303,183114,232847,236612,206619,301674,327619,347115,450386,459514,339985,326828,246646,222150,148843,149934,Upgrade
1,Market Cap Growth,-41.46%,-41.46%,-40.22%,-43.93%,-8.82%,24.05%,-39.30%,-28.93%,-31.83%,-54.12%,-34.35%,-3.64%,6.21%,82.60%,106.85%,128.42%,117.98%,75.51%,119.67%,37.44%,75.51%,Upgrade
2,Enterprise Value,168374,142904,100742,122081,209754,251022,177044,229635,233141,204184,299433,323403,341135,443086,451033,329649,315217,247620,221158,147706,147809,Upgrade
3,Last Close Price,61.10,52.36,39.19,45.05,70.98,84.07,60.79,76.55,77.99,69.03,100.13,107.68,113.62,146.41,150.04,111.71,107.35,80.88,76.97,51.35,52.27,Upgrade
4,PE Ratio,22.23,18.61,12.83,13.92,22.46,26.94,19.29,24.93,26.85,23.18,42.74,62.52,68.10,108.42,117.28,81.79,110.41,100.49,88.45,84.19,80.99,Upgrade
5,Forward PE,14.76,14.81,10.64,13.67,18.76,23.21,17.83,25.08,34.47,31.44,44.06,44.29,104.02,101.87,108.74,87.43,107.77,91.44,84.74,58.59,55.49,Upgrade
6,PS Ratio,4.62,3.90,2.83,3.32,5.35,6.33,4.52,5.84,6.01,5.94,10.02,12.40,15.16,21.20,23.16,18.58,19.77,16.01,15.63,11.20,11.65,Upgrade
7,PB Ratio,3.21,2.70,1.99,2.33,3.89,4.93,3.65,4.67,5.04,4.58,7.12,8.06,8.96,11.97,12.42,9.57,9.99,7.69,11.91,8.34,8.61,Upgrade
8,P/TBV Ratio,2.91,2.91,2.14,2.51,4.19,5.26,3.98,5.09,5.50,5.02,7.83,8.90,9.93,13.31,13.85,10.62,10.86,8.38,13.66,9.63,9.97,Upgrade
9,P/FCF Ratio,24.89,21.16,13.44,17.27,27.41,40.34,43.02,56.54,-,776.67,-138.52,-,-,-,-,-,346.70,261.15,-,102.48,390.22,Upgrade
10,P/OCF Ratio,13.10,13.10,8.58,10.35,16.12,19.38,14.99,17.71,22.29,22.66,46.83,74.16,75.64,95.17,98.17,95.90,82.25,69.19,65.86,38.93,51.42,Upgrade
11,PEG Ratio,3.98,2.30,1.62,1.18,0.98,1.12,0.91,0.91,1.09,1.01,1.23,1.24,3.25,3.18,2.79,2.79,2.79,2.79,2.79,2.09,-,Upgrade
12,EV/Sales Ratio,4.37,3.71,2.60,3.10,5.20,6.20,4.37,5.76,5.92,5.87,9.94,12.24,14.90,20.86,22.73,18.02,19.06,16.07,15.56,11.11,11.48,Upgrade
13,EV/EBITDA Ratio,13.21,11.70,8.40,9.83,16.44,20.05,15.07,20.97,22.43,23.09,40.36,51.49,64.70,85.82,93.19,75.10,81.90,67.74,66.18,46.09,46.20,Upgrade
14,EV/EBIT Ratio,16.56,14.06,10.00,11.56,19.04,23.02,17.30,23.93,25.49,26.53,47.24,61.12,78.47,102.98,112.45,91.43,101.81,84.39,83.23,58.05,57.38,Upgrade
15,EV/FCF Ratio,23.75,20.15,12.37,16.15,26.65,39.51,41.59,55.76,-,767.52,-137.49,-,-,-,-,-,334.38,262.19,-,101.70,384.68,Upgrade
16,Debt / Equity Ratio,0.13,0.13,0.13,0.13,0.10,0.12,0.11,0.11,0.13,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.13,0.15,0.30,0.34,0.33,Upgrade
