,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,272.28,332.16,450.61,649.12,289.64,364.02,519.89,470.95,658.02,530.01,Upgrade
1,Revenue Growth (YoY),-39.57%,-48.83%,55.58%,78.32%,-44.29%,-22.70%,-20.99%,-11.14%,336.95%,-,Upgrade
2,Cost of Revenue,146.79,183.33,281.38,406.23,171.9,203.68,279.67,292.19,407.43,275.67,Upgrade
3,Gross Profit,125.49,148.83,169.23,242.89,117.74,160.34,240.22,178.76,250.59,254.34,Upgrade
4,"Selling, General & Admin",52.18,57.52,82.4,93.56,78.17,90.53,106.06,57.97,55.3,84.27,Upgrade
5,Research & Development,99.6,104.71,126.43,125.06,104.96,90.83,82.46,60.88,45.61,52.49,Upgrade
6,Other Operating Expenses,-0.5,-2.39,-0.69,-1.45,-3.51,-1.06,-3.96,-0.54,0.32,-19.4,Upgrade
7,Operating Expenses,151.28,159.88,208.13,217.12,179.62,179.7,184.57,119,101.23,117.36,Upgrade
8,Operating Income,-25.79,-11.06,-38.91,25.78,-61.88,-19.37,55.66,59.76,149.36,136.97,Upgrade
9,Interest Expense,-0.62,-0.95,-1.48,-1.71,-1.92,-2.12,-2.37,-2.62,-2.8,-3.12,Upgrade
10,Interest & Investment Income,14.33,10.86,22.54,12.11,21.91,18.91,16.08,17.72,20.76,-,Upgrade
11,Earnings From Equity Investments,-2.99,-1.3,-,-,-,-0.71,-2.41,-1.77,-1.53,-2.8,Upgrade
12,Currency Exchange Gain (Loss),0.11,1.44,-,9.4,-,-4.41,0.25,-7.73,-0.26,0.78,Upgrade
13,Other Non Operating Income (Expenses),-,-3.95,-,-1.12,-,-1.88,-,-,-,-,Upgrade
14,EBT Excluding Unusual Items,-14.96,-4.96,-17.85,44.46,-41.89,-9.57,67.22,65.37,165.53,131.83,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-6.96,-,65.42,-5.07,3.5,Upgrade
16,Gain (Loss) on Sale of Assets,-,-0.62,-,0.07,-,0.65,0,0.04,-,-,Upgrade
17,Asset Writedown,-,-,-,-,-,-,-,-1.78,-,-,Upgrade
18,Pretax Income,-14.96,-5.58,-17.85,44.53,-41.89,-15.89,67.22,129.04,160.46,135.33,Upgrade
19,Income Tax Expense,-0.08,5.91,2.07,-5.66,-2.04,3.45,20.98,6.99,9.28,4.38,Upgrade
20,Earnings From Continuing Operations,-14.88,-11.49,-19.91,50.19,-39.85,-19.34,46.24,122.05,151.18,130.95,Upgrade
21,Net Income to Company,-14.88,-11.49,-19.91,50.19,-39.85,-19.34,46.24,122.05,151.18,130.95,Upgrade
22,Minority Interest in Earnings,-0.03,-0,-0.08,-0.1,-0.08,-0.52,0.05,0.7,0.26,0.34,Upgrade
23,Net Income,-14.91,-11.49,-19.99,50.1,-39.93,-19.85,46.29,122.75,151.44,131.29,Upgrade
24,Net Income to Common,-14.91,-11.49,-19.99,50.1,-39.93,-19.85,46.29,122.75,151.44,131.29,Upgrade
25,Net Income Growth,-,-,-,-,-,-,-69.43%,-6.51%,644.76%,-,Upgrade
26,Shares Outstanding (Basic),2714,2695,2666,2653,2627,2622,2611,2623,2650,2655,Upgrade
27,Shares Outstanding (Diluted),2714,2695,2666,2766,2627,2686,2671,2653,2652,2655,Upgrade
28,Shares Change (YoY),1.80%,-2.57%,1.49%,2.96%,-1.65%,1.26%,0.70%,-0.09%,-2.00%,-,Upgrade
29,EPS (Basic),-0.01,-0.00,-0.01,0.02,-0.02,-0.01,0.02,0.05,0.06,0.05,Upgrade
30,EPS (Diluted),-0.01,-0.00,-0.01,0.02,-0.02,-0.01,0.02,0.05,0.06,0.05,Upgrade
31,EPS Growth,-,-,-,-,-,-,-69.70%,-6.38%,661.43%,-,Upgrade
32,Free Cash Flow,-50.47,-26.78,-52.73,58.65,-45.81,42.88,48.72,-108.32,190.83,92.3,Upgrade
33,Free Cash Flow Per Share,-0.02,-0.01,-0.02,0.02,-0.02,0.02,0.02,-0.04,0.07,0.03,Upgrade
34,Operating Margin,-9.47%,-3.33%,-8.63%,3.97%,-21.37%,-5.32%,10.71%,12.69%,22.70%,25.84%,Upgrade
35,Profit Margin,-5.48%,-3.46%,-4.44%,7.72%,-13.79%,-5.45%,8.90%,26.06%,23.01%,24.77%,Upgrade
36,Free Cash Flow Margin,-18.54%,-8.06%,-11.70%,9.04%,-15.82%,11.78%,9.37%,-23.00%,29.00%,17.42%,Upgrade
37,EBITDA,-21.14,-7.77,-33.9,27.88,-56.88,-16.39,59.4,62.72,152.92,140.27,Upgrade
38,D&A For EBITDA,4.64,3.29,5,2.1,5,2.98,3.74,2.96,3.56,3.3,Upgrade
39,EBIT,-25.79,-11.06,-38.91,25.78,-61.88,-19.37,55.66,59.76,149.36,136.97,Upgrade
40,Advertising Expenses,9.86,-,22.74,-,16.74,-,52.24,-,16.75,-,Upgrade
