,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,129.13,106.08,110.48,210.33,269.09,234.2,184.29,134.02,87.04,163.25,Upgrade
1,Revenue Growth (YoY),16.88%,-49.57%,-58.95%,-10.19%,46.02%,74.74%,111.74%,-17.90%,-20.30%,22.07%,Upgrade
2,Cost of Revenue,99.88,82.66,85.72,157.43,236.58,194.9,163.55,113.16,72.12,138.5,Upgrade
3,Gross Profit,29.25,23.42,24.76,52.9,32.51,39.29,20.74,20.87,14.92,24.75,Upgrade
4,"Selling, General & Admin",27.95,30.28,29.43,31.91,31.1,31.59,27.62,24.72,23.09,26.26,Upgrade
5,Other Operating Expenses,-0.65,-0.74,-0.51,-2.24,-1.55,-1.1,-1.34,-2.54,-1.75,-0.84,Upgrade
6,Operating Expenses,27.3,29.54,28.92,29.67,29.54,30.49,26.28,22.18,21.34,25.42,Upgrade
7,Operating Income,1.95,-6.12,-4.16,23.23,2.96,8.81,-5.53,-1.31,-6.42,-0.67,Upgrade
8,Interest Expense,-3.85,-4.19,-6.32,-6.78,-6.91,-7.14,-5.48,-6.44,-6.59,-6.53,Upgrade
9,Interest & Investment Income,1.18,0.62,0.91,0.27,0.02,0.04,0.01,0.64,0.75,1.43,Upgrade
10,Currency Exchange Gain (Loss),1.14,1.44,-,-,-,-,-,-,-,0.43,Upgrade
11,EBT Excluding Unusual Items,0.42,-8.24,-9.58,16.72,-3.93,1.71,-11.01,-7.11,-12.26,-5.34,Upgrade
12,Gain (Loss) on Sale of Assets,0.01,0.24,0.22,0.08,0.07,0.02,0.05,-,-,-0.32,Upgrade
13,Asset Writedown,-,-0.05,-,-18.53,-,-14.33,-,-,-,-,Upgrade
14,Pretax Income,0.42,-8.05,-9.36,-1.72,-3.87,-12.61,-10.96,-7.11,-12.26,-5.66,Upgrade
15,Income Tax Expense,1.18,1,0.13,9.33,1.03,0.13,-0.02,0,0.18,0.74,Upgrade
16,Earnings From Continuing Operations,-0.76,-9.05,-9.49,-11.05,-4.9,-12.73,-10.94,-7.11,-12.43,-6.4,Upgrade
17,Net Income,-0.76,-9.05,-9.49,-11.05,-4.9,-12.73,-10.94,-7.11,-12.43,-6.4,Upgrade
18,Net Income to Common,-0.76,-9.05,-9.49,-11.05,-4.9,-12.73,-10.94,-7.11,-12.43,-6.4,Upgrade
19,Shares Outstanding (Basic),5201,5201,5201,5201,5201,5201,5201,5201,5201,5201,Upgrade
20,Shares Outstanding (Diluted),5201,5201,5201,5201,5201,5201,5201,5201,5201,5201,Upgrade
21,EPS (Basic),-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,Upgrade
22,EPS (Diluted),-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,Upgrade
23,Free Cash Flow,-8.49,11.94,28.32,13.91,14.08,26.05,11.85,7.55,-21.17,11,Upgrade
24,Free Cash Flow Per Share,-0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,-0.00,0.00,Upgrade
25,Operating Margin,1.51%,-5.77%,-3.77%,11.05%,1.10%,3.76%,-3.00%,-0.98%,-7.38%,-0.41%,Upgrade
26,Profit Margin,-0.59%,-8.53%,-8.59%,-5.25%,-1.82%,-5.44%,-5.94%,-5.31%,-14.28%,-3.92%,Upgrade
27,Free Cash Flow Margin,-6.57%,11.25%,25.64%,6.61%,5.23%,11.12%,6.43%,5.63%,-24.33%,6.74%,Upgrade
28,EBITDA,4.71,-3.64,-1.11,26.23,6.02,11.83,-2.33,2.68,-2.43,1.73,Upgrade
29,D&A For EBITDA,2.77,2.48,3.05,3,3.06,3.03,3.2,3.99,3.99,2.4,Upgrade
30,EBIT,1.95,-6.12,-4.16,23.23,2.96,8.81,-5.53,-1.31,-6.42,-0.67,Upgrade
