,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,119.63,111.97,143.16,141.17,128.33,122.73,114.77,113.79,90.59,119,Upgrade
1,Short-Term Investments,3.26,2.66,3.23,4.53,10.75,8.32,5.61,4.52,15.77,3.78,Upgrade
2,Cash & Short-Term Investments,122.89,114.62,146.39,145.69,139.08,131.05,120.38,118.31,106.36,122.77,Upgrade
3,Cash Growth,-16.05%,-21.33%,5.26%,11.18%,15.53%,10.77%,13.18%,-3.64%,-16.77%,-5.00%,Upgrade
4,Accounts Receivable,30.34,13.5,28.16,44.21,95.21,66.99,69.77,65.98,36.12,48.09,Upgrade
5,Other Receivables,-,-,-,13.3,-,-,1.54,-,-,-,Upgrade
6,Receivables,30.34,13.5,28.16,57.51,95.21,66.99,71.32,65.98,36.12,48.09,Upgrade
7,Inventory,14.57,17.81,23.78,22.74,33.47,55.91,39.21,57.11,37.59,40.29,Upgrade
8,Prepaid Expenses,1.68,1.5,1.78,2.64,4.98,4.08,3.9,3.1,1.17,3.97,Upgrade
9,Other Current Assets,0.27,2.24,0.37,1.97,0.5,0.31,0.3,0.18,1.13,1.07,Upgrade
10,Total Current Assets,169.76,149.68,200.47,230.56,273.24,258.33,235.1,244.67,182.37,216.19,Upgrade
11,"Property, Plant & Equipment",235.19,237.2,244.67,256.48,285.85,296.7,304.28,311.23,311.17,320.39,Upgrade
12,Long-Term Investments,1.32,1.32,1.32,1.32,1.32,1.32,2.4,2.4,2.9,2.9,Upgrade
13,Other Long-Term Assets,0.33,0.13,0.13,0.26,0.62,1.16,0.13,0.22,0.07,0.37,Upgrade
14,Total Assets,406.6,388.33,446.59,488.61,561.03,557.51,541.91,558.52,496.51,539.84,Upgrade
15,Accounts Payable,22.85,21.66,21.62,29.5,85.9,73.63,51.27,54.96,18.68,46.8,Upgrade
16,Accrued Expenses,16.88,18.7,27.33,20.37,27.46,22.65,16.4,19.09,13.79,4.16,Upgrade
17,Short-Term Debt,16.16,-,39.9,64.82,60.13,63.46,76.2,83.26,70.2,82.51,Upgrade
18,Current Portion of Long-Term Debt,58.24,58.24,56.99,59.55,62.35,65.43,63.1,63.1,58.89,58.89,Upgrade
19,Current Portion of Leases,0.11,0.1,1.02,2.04,2.08,2.12,0.23,1.01,1.55,1.63,Upgrade
20,Current Income Taxes Payable,0.71,0.18,0.44,2.58,0.99,0.15,-,-,-,0.35,Upgrade
21,Current Unearned Revenue,0.84,0.32,0.29,0.88,1.79,3.99,3.94,0.29,1.38,3.32,Upgrade
22,Other Current Liabilities,-,-,-,-,-,-,3,-,-,-,Upgrade
23,Total Current Liabilities,115.78,99.2,147.59,179.74,240.7,231.43,214.13,221.72,164.48,197.66,Upgrade
24,Long-Term Debt,60.72,58.23,55.8,53.52,51.29,49.19,47.14,45.2,64.82,61.82,Upgrade
25,Long-Term Leases,0.58,0.64,4.41,5.99,7.35,8.82,-,-,0.22,0.93,Upgrade
26,Long-Term Deferred Tax Liabilities,-,-,-,-,0.35,0.35,0.38,0.4,0.22,0.23,Upgrade
27,Total Liabilities,177.09,158.06,207.8,239.25,299.7,289.8,261.64,267.32,229.73,260.63,Upgrade
28,Common Stock,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01,Upgrade
29,Additional Paid-In Capital,433.34,433.34,433.34,433.34,433.34,433.34,433.34,433.34,433.34,433.34,Upgrade
30,Retained Earnings,-295.47,-294.72,-285.67,-276.18,-265.13,-260.23,-247.5,-236.56,-248.28,-235.85,Upgrade
31,Comprehensive Income & Other,36.91,36.91,36.38,37.47,38.38,39.87,39.68,39.68,26.98,26.98,Upgrade
32,Total Common Equity,226.78,227.54,236.06,246.64,258.6,264.99,277.53,288.47,264.05,276.48,Upgrade
33,Minority Interest,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,Upgrade
34,Shareholders' Equity,229.51,230.27,238.79,249.37,261.33,267.72,280.26,291.2,266.78,279.21,Upgrade
35,Total Liabilities & Equity,406.6,388.33,446.59,488.61,561.03,557.51,541.91,558.52,496.51,539.84,Upgrade
36,Total Debt,135.81,117.21,158.12,185.92,183.2,189.03,186.67,192.57,195.66,205.77,Upgrade
37,Net Cash (Debt),-12.91,-2.59,-11.73,-40.23,-44.13,-57.99,-66.29,-74.26,-89.31,-83,Upgrade
38,Net Cash Per Share,-0.00,-0.00,-0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,Upgrade
39,Filing Date Shares Outstanding,5201,5201,5201,5201,5201,5201,5201,5201,5201,5201,Upgrade
40,Total Common Shares Outstanding,5201,5201,5201,5201,5201,5201,5201,5201,5201,5201,Upgrade
41,Working Capital,53.97,50.48,52.88,50.82,32.54,26.9,20.97,22.95,17.89,18.53,Upgrade
42,Book Value Per Share,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,Upgrade
43,Tangible Book Value,226.78,227.54,236.06,246.64,258.6,264.99,277.53,288.47,264.05,276.48,Upgrade
44,Tangible Book Value Per Share,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,Upgrade
45,Land,-,67.25,-,71.91,-,88.15,-,95.6,-,91.78,Upgrade
46,Machinery,-,47.47,-,56.7,-,61.57,-,59.1,-,50.96,Upgrade
47,Construction In Progress,-,-,-,-,-,-,-,-,-,6.5,Upgrade
48,Leasehold Improvements,-,1.1,-,1.44,-,1.5,-,1.48,-,1.44,Upgrade
