,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,149.74,309.25,265.56,265.91,242.89,247.84,242.48,143.32,390.67,82.5,Upgrade
1,Trading Asset Securities,-,-,-,-,-,12.45,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,149.74,309.25,265.56,265.91,242.89,260.29,242.48,143.32,390.67,82.5,Upgrade
3,Cash Growth,-43.61%,16.30%,9.33%,2.16%,0.17%,81.62%,-37.93%,73.71%,-23.76%,-83.47%,Upgrade
4,Accounts Receivable,5.25,15.57,3.21,10.73,46.84,3.4,3.29,2.69,2.04,3.41,Upgrade
5,Other Receivables,2.26,2.89,3.54,5.33,5.05,2.93,3.54,3.54,9.95,2.87,Upgrade
6,Receivables,7.51,18.46,6.75,16.06,51.89,6.34,6.83,6.24,11.99,6.28,Upgrade
7,Inventory,1.2,1.42,2.11,1.13,1.05,1.04,1.04,1.02,1.01,1.17,Upgrade
8,Other Current Assets,9.66,7.78,9.9,10.62,390.03,7.73,7.92,12.86,10.86,8.42,Upgrade
9,Total Current Assets,168.11,336.91,284.32,293.72,685.86,275.39,258.27,163.43,414.53,98.37,Upgrade
10,"Property, Plant & Equipment",3722,3787,3789,3807,2453,2907,2952,2549,2611,2682,Upgrade
11,Long-Term Investments,99.83,100.74,153.72,144.4,139.03,146.23,142.47,167.76,190.55,266.54,Upgrade
12,Other Long-Term Assets,1048,1061,1060,1020,1175,1122,1082,1491,1383,1527,Upgrade
13,Total Assets,5038,5286,5288,5266,4452,4451,4435,4371,4599,4575,Upgrade
14,Accounts Payable,4.03,3.88,5.35,2.49,4.54,5.23,4.69,2.66,1.66,2.39,Upgrade
15,Accrued Expenses,18.24,28.12,16.62,34.6,-,-,-,-,-,-,Upgrade
16,Short-Term Debt,449.08,638.27,635.71,631.97,265,246.61,256.62,206.28,513.93,132.5,Upgrade
17,Current Portion of Long-Term Debt,-,-,-,-,222.16,252.77,268.93,21.41,19.32,20.7,Upgrade
18,Current Income Taxes Payable,36.17,34.31,20.16,16.5,21,5.16,7.33,9.23,5.68,20.65,Upgrade
19,Current Unearned Revenue,7.44,6.79,6.17,5.74,49.09,26.46,22.08,18.03,2.88,1.63,Upgrade
20,Other Current Liabilities,17.65,18.35,18.79,37.69,42.89,36.18,34.26,29.89,41.63,40.13,Upgrade
21,Total Current Liabilities,532.61,729.7,702.8,728.99,604.68,572.4,593.91,287.5,585.11,218,Upgrade
22,Long-Term Debt,230.07,232.05,230.3,219.72,-,-,-,253.73,238.66,266.02,Upgrade
23,Long-Term Deferred Tax Liabilities,101.94,103.6,76.15,84.04,91.74,90.1,89.29,89.44,90.05,97.83,Upgrade
24,Other Long-Term Liabilities,1.01,1.01,1.01,-,1.01,1.26,1.37,1.24,0.23,1.55,Upgrade
25,Total Liabilities,865.63,1066,1010,1033,697.42,663.76,684.56,631.9,914.05,583.41,Upgrade
26,Common Stock,841.93,841.93,841.93,841.93,841.93,841.93,841.93,841.93,841.93,841.93,Upgrade
27,Retained Earnings,2769,2801,2816,2834,2347,2241,2184,2176,2223,2377,Upgrade
28,Comprehensive Income & Other,555.18,569.86,612.13,549.56,557.93,696.2,716.24,721.5,620,772.02,Upgrade
29,Total Common Equity,4166,4213,4270,4225,3747,3779,3742,3739,3685,3991,Upgrade
30,Minority Interest,7.08,7.26,7.46,7.4,8.09,8.04,7.97,-,-,-,Upgrade
31,Shareholders' Equity,4173,4220,4277,4233,3755,3787,3750,3739,3685,3991,Upgrade
32,Total Liabilities & Equity,5038,5286,5288,5266,4452,4451,4435,4371,4599,4575,Upgrade
33,Total Debt,679.15,870.32,866.01,851.69,487.17,499.38,525.55,481.42,771.92,419.22,Upgrade
34,Net Cash (Debt),-529.4,-561.08,-600.46,-585.78,-244.28,-239.09,-283.07,-338.1,-381.24,-336.72,Upgrade
35,Net Cash Per Share,-0.06,-0.06,-0.07,-0.07,-0.03,-0.03,-0.03,-0.04,-0.04,-0.04,Upgrade
36,Filing Date Shares Outstanding,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,Upgrade
37,Total Common Shares Outstanding,8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,Upgrade
38,Working Capital,-364.5,-392.8,-418.49,-435.27,81.18,-297.01,-335.64,-124.07,-170.58,-119.62,Upgrade
39,Book Value Per Share,0.47,0.47,0.48,0.47,0.42,0.42,0.42,0.42,0.41,0.45,Upgrade
40,Tangible Book Value,4166,4213,4270,4225,3747,3779,3742,3739,3685,3991,Upgrade
41,Tangible Book Value Per Share,0.47,0.47,0.48,0.47,0.42,0.42,0.42,0.42,0.41,0.45,Upgrade
42,Land,-,91.22,-,89.64,-,92.95,-,94.41,-,159.41,Upgrade
43,Buildings,-,4108,-,2688,-,3092,-,3089,-,3085,Upgrade
44,Machinery,-,148.04,-,119.09,-,130.53,-,127.04,-,122.89,Upgrade
45,Construction In Progress,-,412.25,-,1813,-,432.97,-,-,-,-,Upgrade
