,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,243.97,273.86,177.91,164.08,275.36,183.92,142.48,133.11,90.25,157.46,Upgrade
1,Other Revenue,-,-,0.05,-,0.04,-,-,-,0.05,1.46,Upgrade
2,Revenue,243.97,273.86,177.95,164.08,275.4,183.92,142.48,133.11,90.3,158.93,Upgrade
3,Revenue Growth (YoY),37.10%,66.90%,-35.38%,-10.79%,93.30%,38.17%,57.78%,-16.24%,-66.39%,-49.49%,Upgrade
4,Cost of Revenue,156.23,149.91,94.44,102.37,90.29,122.42,79.47,58.37,80.59,120.89,Upgrade
5,Gross Profit,87.74,123.94,83.51,61.71,185.11,61.51,63,74.75,9.71,38.03,Upgrade
6,"Selling, General & Admin",22.26,18.94,50.21,19.02,17.1,16.64,14.5,14.7,15.37,17.48,Upgrade
7,Operating Expenses,91.18,80.29,86.03,56.16,55.77,55.82,53.5,54.5,56.91,59.42,Upgrade
8,Operating Income,-3.44,43.66,-2.52,5.55,129.35,5.68,9.5,20.25,-47.2,-21.39,Upgrade
9,Interest Expense,-23.23,-24.33,-19.45,-18.75,-4.35,-3.47,-3.04,-3.74,-4.58,-4.02,Upgrade
10,Interest & Investment Income,2.72,4.5,3.15,10.38,0.2,0.42,0.14,0.49,0.32,3.03,Upgrade
11,Currency Exchange Gain (Loss),-,-0.03,-,-0.01,-,0.01,-,5.76,-,24.32,Upgrade
12,Other Non Operating Income (Expenses),0.21,0.86,0.46,-3.04,3.8,-0.8,1.38,-8.73,9.18,0.52,Upgrade
13,EBT Excluding Unusual Items,-23.74,24.66,-18.35,-5.87,129,1.85,7.98,14.03,-42.29,2.46,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,0.13,-,-0.07,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-0.74,-0.28,0.01,521.85,-0.45,-0,0.71,0.81,-0.01,0.18,Upgrade
16,Asset Writedown,-5,22.92,-,-32,-,57.97,4.33,-63.88,-116.43,-28,Upgrade
17,Other Unusual Items,-,-,-,3.65,-,1.1,-,3.85,-,-,Upgrade
18,Pretax Income,-29.48,47.3,-18.35,487.76,128.55,60.85,13.02,-45.2,-158.73,-25.36,Upgrade
19,Income Tax Expense,3.06,62.49,-0.49,1.6,22.55,4.01,4.26,2.65,-4.87,0.41,Upgrade
20,Earnings From Continuing Operations,-32.55,-15.19,-17.86,486.16,106.01,56.84,8.76,-47.85,-153.86,-25.77,Upgrade
21,Net Income to Company,-32.55,-15.19,-17.86,486.16,106.01,56.84,8.76,-47.85,-153.86,-25.77,Upgrade
22,Minority Interest in Earnings,0.19,0.2,-0.06,0.68,-0.05,-0.07,-0.01,-,-,-,Upgrade
23,Net Income,-32.36,-14.99,-17.92,486.84,105.96,56.77,8.75,-47.85,-153.86,-25.77,Upgrade
24,Net Income to Common,-32.36,-14.99,-17.92,486.84,105.96,56.77,8.75,-47.85,-153.86,-25.77,Upgrade
25,Net Income Growth,-,-,-,757.60%,1110.40%,-,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,Upgrade
27,Shares Outstanding (Diluted),8947,8947,8947,8947,8947,8947,8947,8947,8947,8947,Upgrade
28,EPS (Basic),-0.00,-0.00,-0.00,0.05,0.01,0.01,0.00,-0.01,-0.02,-0.00,Upgrade
29,EPS (Diluted),-0.00,-0.00,-0.00,0.05,0.01,0.01,0.00,-0.01,-0.02,-0.00,Upgrade
30,EPS Growth,-,-,-,757.71%,1110.84%,-,-,-,-,-,Upgrade
31,Free Cash Flow,51.47,59.52,3.8,40.55,140.6,44.84,46.13,68.19,-54.14,21.55,Upgrade
32,Free Cash Flow Per Share,0.01,0.01,0.00,0.00,0.02,0.01,0.01,0.01,-0.01,0.00,Upgrade
33,Operating Margin,-1.41%,15.94%,-1.42%,3.38%,46.97%,3.09%,6.67%,15.21%,-52.27%,-13.46%,Upgrade
34,Profit Margin,-13.26%,-5.47%,-10.07%,296.71%,38.47%,30.87%,6.14%,-35.95%,-170.39%,-16.21%,Upgrade
35,Free Cash Flow Margin,21.10%,21.73%,2.13%,24.71%,51.05%,24.38%,32.38%,51.23%,-59.96%,13.56%,Upgrade
36,EBITDA,65.1,104.62,32.91,42.31,167.59,44.41,48.08,59.59,-6.05,20.16,Upgrade
37,D&A For EBITDA,68.54,60.96,35.43,36.76,38.25,38.73,38.58,39.34,41.15,41.55,Upgrade
38,EBIT,-3.44,43.66,-2.52,5.55,129.35,5.68,9.5,20.25,-47.2,-21.39,Upgrade
39,Revenue as Reported,243.97,273.86,177.95,164.08,275.4,183.92,142.48,133.11,90.3,158.93,Upgrade
