,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Market Capitalization,3774,1620,1700,1434,1828,2336,2274,3135,2709,2053,1913,2113,2611,2844,2761,3666,3160,3452,3996,-,-,Upgrade
1,Market Cap Growth,-30.68%,-30.68%,-25.23%,-54.24%,-32.50%,13.78%,18.83%,48.33%,3.75%,-27.80%,-30.70%,-42.36%,-17.37%,-17.60%,-30.90%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3652,1498,1570,1316,1699,2207,2066,2967,2390,1734,1451,1564,1848,2081,1987,2827,2331,2623,3805,-,-,Upgrade
3,Last Close Price,40.33,17.31,18.17,15.33,19.37,24.75,24.08,33.20,28.60,21.68,20.20,22.31,27.21,29.65,28.78,38.22,32.70,35.73,41.36,-,-,Upgrade
4,PE Ratio,168.04,-,52.97,37.44,45.45,58.33,62.05,122.47,87.69,-,39.13,32.97,35.89,35.65,29.73,35.59,31.12,40.73,49.87,-,-,Upgrade
5,PS Ratio,7.87,3.44,3.43,2.79,3.60,4.70,4.66,6.59,5.67,4.05,3.94,4.50,5.68,6.48,6.31,8.28,7.24,9.19,10.81,-,-,Upgrade
6,PB Ratio,2.96,1.30,1.36,1.16,1.47,1.89,1.84,2.57,2.21,1.68,1.56,1.74,2.13,2.35,2.32,3.14,2.65,2.96,3.48,-,-,Upgrade
7,P/TBV Ratio,1.30,1.30,1.37,1.16,1.47,1.90,1.85,2.60,2.25,1.72,1.60,1.79,2.20,2.43,2.34,3.17,2.67,2.99,3.52,-,-,Upgrade
8,P/FCF Ratio,-,-,-204.11,-53.70,-,-113.29,-,-94.16,-,-32.88,-,-,-,-,-,-,-,119.12,-,-,-,Upgrade
9,P/OCF Ratio,-,-,96.57,87.92,-,136.46,-642.94,-247.45,-,-,70.01,44.18,44.86,47.71,27.97,49.25,33.19,37.75,54.21,-,-,Upgrade
