,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,652.12,664.03,773.27,738.8,563.79,518.99,487.79,423.68,355,150.84,182.5,190.78,177.69,139.36,177.03,179.56,185.65,183.48,157.41,228.41,Upgrade
1,Trading Asset Securities,-,-,-,-,100,120,60,-,50,100,-,-,-,-,1,8,3,-,5,-,Upgrade
2,Cash & Short-Term Investments,652.12,664.03,773.27,738.8,663.79,638.99,547.79,423.68,405,250.84,182.5,190.78,177.69,139.36,178.03,187.56,188.65,183.48,162.41,228.41,Upgrade
3,Cash Growth,-1.76%,3.92%,41.16%,74.38%,63.90%,154.74%,200.15%,122.07%,127.93%,79.99%,2.51%,1.72%,-5.81%,-24.04%,9.62%,-17.88%,-46.33%,-53.17%,-47.17%,-48.78%,Upgrade
4,Accounts Receivable,1051,983.75,831.17,882.13,825.76,793.37,657.58,679.34,624.37,533.18,449.43,447.17,375.13,378.63,363.28,348.85,283.97,263.68,206.56,246.92,Upgrade
5,Other Receivables,24.6,27.18,27.81,24.11,24.01,22.94,27.42,18.37,19.53,14.63,20.98,19.56,18.67,9,8.47,8.16,11.8,8.69,7.5,5.09,Upgrade
6,Receivables,1076,1011,858.98,906.24,849.77,816.32,685.01,697.71,643.9,547.81,470.42,466.74,393.8,387.63,371.75,357.01,295.77,272.38,214.06,252.01,Upgrade
7,Inventory,89.54,101.77,90.44,92.97,110.19,93.7,93.15,87.8,70.35,48.23,41.25,52.3,27.45,35.61,33.55,28.69,24.84,18.74,22.84,17.64,Upgrade
8,Prepaid Expenses,-,3.95,-,1.42,-,7.33,-,1.61,-,1.21,-,0.15,-,0.13,-,0.95,-,-,-,1.55,Upgrade
9,Other Current Assets,65.7,50.25,67.29,16.65,26.97,23.27,28.91,17.25,30.08,23.28,21.64,14.11,21.49,29.72,23.17,9.54,25.24,28.55,30.88,11.63,Upgrade
10,Total Current Assets,1883,1831,1790,1756,1651,1580,1355,1228,1149,871.38,715.82,724.08,620.43,592.45,606.51,583.75,534.5,503.15,430.19,511.24,Upgrade
11,"Property, Plant & Equipment",627.52,638.84,655.94,669.66,670.7,670.03,674.15,687.47,681.44,681.82,678.99,684.23,640.91,631.62,638.74,635.72,588.44,577.47,544.78,546.73,Upgrade
12,Long-Term Investments,11.65,32.05,11.77,32.05,17.17,17.17,17.17,17.17,16.9,17.19,17.15,17.15,17.04,17.11,17.25,17.25,17.29,17.29,17.29,5.29,Upgrade
13,Goodwill,47.6,47.6,47.6,47.6,63,63,63,63,72,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,Upgrade
14,Other Intangible Assets,85.53,86.41,87.35,88.19,91.43,92.28,93.11,93.96,82.85,74.13,74.57,75.06,75.36,75.95,76.54,77.12,77.83,75.66,76.32,76.81,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8,-,1.4,Upgrade
16,Long-Term Deferred Tax Assets,18.6,19.2,19.17,18.76,12.69,12.28,12.6,14.74,11.64,10.99,10.89,10.86,9.74,9.6,9.36,9.36,7.15,7.15,7.15,7.15,Upgrade
17,Long-Term Deferred Charges,14.11,13.34,15.65,13.44,6.46,6.81,7.51,8.05,7.23,10.02,7.58,8.1,8.33,7.43,4.66,4.15,2.89,1.62,1.55,1.78,Upgrade
18,Other Long-Term Assets,22.7,1.11,21.42,1.77,11.32,8.81,10.86,7.48,27.6,27.76,31.23,28.87,68.41,80.5,81.37,85.61,77.92,69.78,53.61,13.3,Upgrade
19,Total Assets,2711,2669,2649,2628,2523,2450,2233,2120,2049,1752,1595,1607,1499,1474,1494,1472,1365,1312,1190,1223,Upgrade
20,Accounts Payable,280.25,254.52,235.65,247.91,297.08,293.03,240.72,215.76,293.45,219.16,182.88,192.77,147.14,161.68,144.43,140.1,119.47,111.44,80.32,109.6,Upgrade
21,Accrued Expenses,85.79,104.61,75.36,111.08,82.85,77.82,67.34,75.73,66.23,66.87,48,57.72,49.94,46.32,49.42,52,30.01,32.49,35.3,35.54,Upgrade
22,Short-Term Debt,190.52,266.58,253.53,249.9,199.79,199.99,160.58,170.48,215.04,102.37,147.6,113.8,110.98,147.66,135.8,110.98,98.87,89.04,103.3,100.16,Upgrade
23,Current Portion of Long-Term Debt,234.25,242.21,122.79,124.71,119.16,110,115.87,96.24,71.3,107.14,90.52,97.14,93.03,26.43,36.43,38.57,-,-,-,-,Upgrade
24,Current Portion of Leases,-,0.23,-,5.85,-,0.05,-,7.79,-,0.24,-,2.51,-,-,-,-,-,-,-,2.48,Upgrade
25,Current Income Taxes Payable,17.04,4.72,24.49,8.89,13.5,8.21,9.87,1.81,18.7,2.29,8.1,4.89,11.22,2.05,12.38,9.97,3.84,1.22,7.8,7.36,Upgrade
26,Current Unearned Revenue,6.8,7.15,9.55,9.63,9.91,9.39,8.69,8.57,14.08,7.52,6.16,9.37,37.89,39.41,41.34,44.2,57.49,59.98,7.74,7.88,Upgrade
27,Other Current Liabilities,84.28,48.17,49.34,65.05,73.82,73.78,61.1,73.39,65.22,22.01,18.85,33.55,18.4,13.33,17.54,19.06,14.4,6.92,11.35,12.22,Upgrade
28,Total Current Liabilities,898.93,928.17,770.72,823.03,796.11,772.27,664.17,649.79,744.03,527.59,502.12,511.75,468.61,436.87,437.35,414.89,324.08,301.09,245.81,275.24,Upgrade
29,Long-Term Debt,650.08,633.82,780.42,712.34,638.74,598.55,520.05,423.97,276.59,232.84,127.62,127.91,82.05,109.61,106.75,116.75,122.83,93.91,52.25,41.45,Upgrade
30,Long-Term Leases,3.95,4.27,5.76,1.5,11.03,12.35,9.24,7.71,3.78,4.02,3.04,2.9,6.35,7.04,8.33,-,0.39,1.15,-,0.25,Upgrade
31,Long-Term Unearned Revenue,2.23,2.35,2.48,2.61,2.74,2.88,3.01,3.15,3.29,3.43,3.57,3.7,3.84,3.98,4.12,4.25,4.39,4.53,4.67,4.8,Upgrade
