,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,21.42,21.42,47.19,-,95.88,-,91.9,-,115.6,-,98.86,-,112.53,-,140.96,-,110.82,-,114.49,-,Upgrade
1,Short-Term Investments,56.81,56.81,12.53,-,38.49,-,26.56,-,7.84,-,21.34,-,7.92,-,1.48,-,11.6,-,8.26,-,Upgrade
2,Cash & Short-Term Investments,78.23,78.23,59.72,134.37,134.37,132.18,118.45,-,123.44,120.21,120.21,-,120.45,142.44,142.44,-,122.41,122.74,122.74,-,Upgrade
3,Cash Growth,-41.78%,-40.82%,-49.59%,-,8.85%,9.96%,-1.46%,-,2.48%,-15.61%,-15.61%,-,-1.60%,16.05%,16.05%,-,5.45%,3.12%,3.12%,-,Upgrade
4,Accounts Receivable,131.67,131.67,101.82,-,130.31,-,114.66,-,105.7,-,130.22,-,244.79,-,142.41,-,129.04,-,143.11,-,Upgrade
5,Other Receivables,24.34,24.34,14.41,-,0.65,-,19.93,-,46.68,-,16.93,-,37.29,-,23.15,-,20.86,-,36.44,-,Upgrade
6,Receivables,156.01,156.01,116.23,-,130.96,-,134.59,-,152.38,-,147.15,-,282.08,-,165.56,-,149.91,-,179.55,-,Upgrade
7,Inventory,99,99,109.58,-,136.99,-,140.77,-,420.7,-,477.69,-,428.4,-,239.68,-,279.64,-,246.55,-,Upgrade
8,Prepaid Expenses,-,-,0.66,-,-,-,0.33,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,-,-,29.04,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Total Current Assets,333.24,333.24,315.23,-,402.32,-,409.14,-,696.52,-,745.05,-,830.93,-,547.68,-,551.96,-,548.85,-,Upgrade
11,"Property, Plant & Equipment",0.84,0.84,0.59,-,2.11,-,3.72,-,15.69,-,8.08,-,10.69,-,10.14,-,4.14,-,5.97,-,Upgrade
12,Other Intangible Assets,0.27,0.27,0.27,-,0.27,-,0.27,-,0.27,-,0.27,-,0.27,-,0.27,-,0.27,-,0.27,-,Upgrade
13,Other Long-Term Assets,-,-,-,-,-,-,-,-,0.79,-,0.79,-,0.85,-,0.78,-,0.01,-,0.01,-,Upgrade
14,Total Assets,334.34,334.34,316.08,-,404.69,-,413.13,-,713.27,-,754.18,-,842.73,-,558.86,-,556.37,-,555.09,-,Upgrade
15,Accounts Payable,98.58,98.58,115.28,-,243.32,-,131.95,-,322.43,-,308.92,-,412.3,-,295.5,-,256.29,-,239.78,-,Upgrade
16,Accrued Expenses,-,-,3.98,-,-,-,7.03,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Short-Term Debt,154.16,154.16,117.52,-,107.45,-,220.43,-,235.08,-,302.34,-,181.75,-,54.67,-,120.41,-,147.58,-,Upgrade
18,Current Portion of Leases,-,-,-,-,1.4,-,2.64,-,14.38,-,3.47,-,6.18,-,2.73,-,2.26,-,3.44,-,Upgrade
19,Current Income Taxes Payable,-,-,0.09,-,0.18,-,0.09,-,0.13,-,0.16,-,11.62,-,6.43,-,5.19,-,1.71,-,Upgrade
20,Current Unearned Revenue,2.67,2.67,6.06,-,11.3,-,13.61,-,15.97,-,14.52,-,31.5,-,10.28,-,15.06,-,11.5,-,Upgrade
21,Other Current Liabilities,7.43,7.43,3.88,-,1.2,-,10.13,-,8.71,-,18.39,-,14.41,-,14.93,-,6.16,-,12.81,-,Upgrade
22,Total Current Liabilities,262.83,262.83,246.8,-,364.84,-,385.87,-,596.69,-,647.8,-,657.77,-,384.53,-,405.36,-,416.81,-,Upgrade
23,Long-Term Leases,-,-,-,-,0.04,-,0.06,-,-,-,2.9,-,2.42,-,5.61,-,0.04,-,0.36,-,Upgrade
24,Total Liabilities,262.83,262.83,246.8,-,364.88,-,385.93,-,596.69,-,650.7,-,660.19,-,390.14,-,405.4,-,417.17,-,Upgrade
25,Common Stock,9.69,9.69,9.69,-,6.53,-,6.53,-,6.53,-,6.53,-,6.53,-,6.53,-,6.53,-,6.53,-,Upgrade
26,Additional Paid-In Capital,88.36,88.36,88.36,-,54.78,-,54.78,-,54.78,-,54.78,-,54.78,-,54.78,-,54.78,-,54.78,-,Upgrade
27,Retained Earnings,-52.9,-52.9,-53.7,-,-47.52,-,-57.64,-,24,-,10.91,-,94.53,-,80.71,-,68.17,-,55.11,-,Upgrade
28,Comprehensive Income & Other,26.35,26.35,24.93,-,26.03,-,23.54,-,31.28,-,31.28,-,26.71,-,26.71,-,21.51,-,21.51,-,Upgrade
29,Shareholders' Equity,71.5,71.5,69.28,39.81,39.81,27.2,27.2,-,116.58,103.49,103.49,-,182.55,168.72,168.72,-,150.98,137.92,137.92,-,Upgrade
30,Total Liabilities & Equity,334.34,334.34,316.08,-,404.69,-,413.13,-,713.27,-,754.18,-,842.73,-,558.86,-,556.37,-,555.09,-,Upgrade
