,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,7121,6223,3049,1896,6147,4446,4354,1892,4991,5597,4057,1706,3566,6146,3600,1319,3670,4984,2539,502.52,Upgrade
1,Other Revenue,-,-38.35,38.35,-,588.27,-174.74,174.74,-,607.84,-88.05,88.05,-,567.34,-234.13,234.13,-,142.11,-107.13,107.13,-,Upgrade
2,Revenue,7121,6185,3088,1896,6736,4271,4529,1892,5598,5509,4145,1706,4133,5912,3835,1319,3812,4877,2646,502.52,Upgrade
3,Revenue Growth (YoY),5.73%,44.81%,-31.82%,0.20%,20.31%,-22.47%,9.26%,10.90%,35.46%,-6.82%,8.10%,29.40%,8.41%,21.24%,44.92%,162.43%,-17.07%,29.94%,26.48%,-24.37%,Upgrade
4,Cost of Revenue,-9693,5484,2540,1669,6055,3660,4019,1658,4992,4910,3725,1477,3516,5156,3458,1154,3363,4556,2411,397.58,Upgrade
5,Gross Profit,16814,701.05,547.68,227.66,680.61,611.6,510.07,234.34,606.83,598.84,420.44,229.28,617.02,756.16,377.05,164.47,449.45,320.6,235.19,104.94,Upgrade
6,"Selling, General & Admin",-372.09,125.81,136.22,110.06,203.34,119.41,119.81,100.72,171.27,106.18,114.01,91.94,95.82,133.57,104.11,82.55,115.98,83.7,84.05,51.97,Upgrade
7,Research & Development,-432.83,257.23,168.25,7.35,183.65,190.76,177.01,8.38,150.45,222.85,97.53,21.27,169,369.52,79.01,3.23,161.84,4.18,2.81,1.72,Upgrade
8,Other Operating Expenses,17700,27.82,16.3,23.66,30.59,19.62,6.87,8.5,49.04,4.17,6.44,12.53,41.19,16.12,12.16,12.04,20.3,20.4,7.21,9.22,Upgrade
9,Operating Expenses,16848,408.03,375.83,136.17,418.75,340.88,346.75,124.33,370.46,334.67,231.07,138.28,288.34,509.47,193.45,120.35,295.07,125.07,89.35,67.08,Upgrade
10,Operating Income,-33.84,293.02,171.85,91.49,261.86,270.72,163.32,110.01,236.37,264.17,189.36,91.01,328.68,246.69,183.6,44.12,154.38,195.54,145.84,37.86,Upgrade
11,Interest Expense,-211.77,-151.66,-145.47,-163.21,-143.08,-157.72,-150.44,-160.64,-166.85,-162.21,-151.8,-185.63,-133.17,-242.54,-174.19,-43.5,-11.22,-123.4,-88.13,-57.37,Upgrade
12,Interest & Investment Income,460.34,64.53,67.06,80.18,126.74,45.94,84.3,70.91,200.05,55.12,29.06,120.62,124.94,-,59.85,12.15,36.21,-,9.26,13.9,Upgrade
13,Currency Exchange Gain (Loss),-,-0.11,0.11,-,0.16,-0.68,0.68,-,-0.22,0.01,-0.01,-,-0.81,0.59,-0.59,-,-0.21,0.07,-0.07,-,Upgrade
14,Other Non Operating Income (Expenses),0.83,2.86,-9.98,-1.29,11.74,-17.62,-10.17,-6.51,-26.33,2.36,-11.28,-14.54,-192.81,162.51,1.22,-9.93,-85.29,54.82,-3.64,-0.38,Upgrade
15,EBT Excluding Unusual Items,215.55,208.64,83.57,7.18,257.42,140.63,87.69,13.77,243.01,159.45,55.33,11.45,126.82,167.26,69.89,2.85,93.87,127.03,63.26,-6,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-4.96,-,-,-,0.27,-1.94,-1.75,-0.39,5.27,-1.34,-3.93,-,Upgrade
17,Gain (Loss) on Sale of Assets,-1.13,0.86,-0.99,1.26,0.74,0.21,0.01,0.11,1.35,0.15,-0,0.24,1.51,0.3,2.77,0.78,-0.75,-0.27,0.18,0.28,Upgrade
18,Asset Writedown,10.99,-10.99,1.07,-1.07,5.29,-5.29,0.92,-0.92,6.11,-6.11,0.19,-0.19,9.45,-9.45,-0.25,0.25,-,0.16,-0.16,-,Upgrade
19,Legal Settlements,-,0.06,-0.06,-,-0.47,0.28,-0.28,-,-0.33,0.09,-0.09,-,-0.22,0.08,-0.08,-,-0.41,0.07,-0.07,-,Upgrade
20,Other Unusual Items,-10.82,2.2,4.19,4.43,-0.4,0.35,-0.35,-,10.97,-0.01,0.01,-,5.02,-,-,-,3.62,-,-,-,Upgrade
21,Pretax Income,214.59,200.76,87.79,11.81,262.58,136.18,88,12.97,256.15,153.56,55.43,11.5,142.85,156.24,70.58,3.5,101.6,125.65,59.28,-5.71,Upgrade
22,Income Tax Expense,45.11,48.8,4.18,4.36,52.79,11.69,21.14,2.75,41.2,28.04,3.98,3.26,7.85,17.93,25.03,2.77,7.85,22.72,25.83,1.63,Upgrade
23,Earnings From Continuing Operations,169.48,151.96,83.61,7.44,209.79,124.49,66.86,10.21,214.95,125.52,51.46,8.25,134.99,138.31,45.55,0.73,93.75,102.93,33.45,-7.34,Upgrade
24,Minority Interest in Earnings,8.5,13.4,-20.98,-0.91,-46.59,-7.26,-18.18,-5.18,-29.98,-14.18,-2.73,-3.93,-12.08,-28.37,-12.12,1.83,-3.23,1.87,0.07,2.95,Upgrade
25,Net Income,177.98,165.36,62.62,6.54,163.2,117.23,48.68,5.03,184.97,111.33,48.73,4.32,122.91,109.94,33.43,2.56,90.53,104.8,33.52,-4.39,Upgrade
26,Net Income to Common,177.98,165.36,62.62,6.54,163.2,117.23,48.68,5.03,184.97,111.33,48.73,4.32,122.91,109.94,33.43,2.56,90.53,104.8,33.52,-4.39,Upgrade
27,Net Income Growth,9.05%,41.06%,28.65%,29.82%,-11.77%,5.29%,-0.11%,16.61%,50.48%,1.27%,45.78%,68.72%,35.78%,4.90%,-0.27%,-,-24.26%,44.62%,-9.89%,-,Upgrade
28,Shares Outstanding (Basic),965,1083,955,1021,1034,868,1141,1007,1028,960,1118,1004,968,1005,987,1024,1005,1005,1011,998,Upgrade
29,Shares Outstanding (Diluted),965,1222,955,1021,1034,868,1141,1007,1028,960,1118,1004,968,1005,987,1024,1005,1005,1011,998,Upgrade
30,Shares Change (YoY),-6.60%,40.76%,-16.37%,1.42%,0.57%,-9.60%,2.12%,0.28%,6.20%,-4.40%,13.27%,-1.90%,-3.67%,-0.07%,-2.44%,2.62%,149.30%,17.07%,-0.04%,0.16%,Upgrade
31,EPS (Basic),0.18,0.15,0.07,0.01,0.16,0.14,0.04,0.01,0.18,0.12,0.04,0.00,0.13,0.11,0.03,0.00,0.09,0.10,0.03,-0.00,Upgrade
32,EPS (Diluted),0.18,0.14,0.07,0.01,0.16,0.14,0.04,0.01,0.18,0.12,0.04,0.00,0.13,0.11,0.03,0.00,0.09,0.10,0.03,-0.00,Upgrade
33,EPS Growth,16.76%,0.21%,53.83%,28.00%,-12.26%,16.47%,-2.19%,16.28%,41.70%,5.94%,28.70%,72.00%,40.95%,4.97%,2.22%,-,-69.62%,23.53%,-9.85%,-,Upgrade
34,Free Cash Flow,-,-427.17,699.47,-786.58,1535,178.95,-909.66,-2493,3361,-887.26,3.76,-2469,214.35,67.82,-903.6,-1661,1350,744.75,209.94,-269.91,Upgrade
35,Free Cash Flow Per Share,-,-0.35,0.73,-0.77,1.49,0.21,-0.80,-2.48,3.27,-0.92,0.00,-2.46,0.22,0.07,-0.92,-1.62,1.34,0.74,0.21,-0.27,Upgrade
36,Dividend Per Share,-,-,-,-,0.035,-,-,-,0.035,-,-,-,0.035,-,-,-,-,0.017,-,-,Upgrade
37,Gross Margin,236.11%,11.33%,17.74%,12.01%,10.10%,14.32%,11.26%,12.38%,10.84%,10.87%,10.14%,13.44%,14.93%,12.79%,9.83%,12.47%,11.79%,6.57%,8.89%,20.88%,Upgrade
38,Operating Margin,-0.48%,4.74%,5.57%,4.82%,3.89%,6.34%,3.61%,5.81%,4.22%,4.80%,4.57%,5.33%,7.95%,4.17%,4.79%,3.35%,4.05%,4.01%,5.51%,7.53%,Upgrade
39,Profit Margin,2.50%,2.67%,2.03%,0.34%,2.42%,2.74%,1.07%,0.27%,3.30%,2.02%,1.18%,0.25%,2.97%,1.86%,0.87%,0.19%,2.37%,2.15%,1.27%,-0.87%,Upgrade
40,Free Cash Flow Margin,-,-6.91%,22.65%,-41.48%,22.79%,4.19%,-20.08%,-131.76%,60.04%,-16.11%,0.09%,-144.67%,5.19%,1.15%,-23.56%,-125.94%,35.40%,15.27%,7.93%,-53.71%,Upgrade
41,EBITDA,8.09,334.96,203.96,133.43,303.79,298.71,189.31,138,264.35,290.19,212.25,117.03,354.7,268.69,208.05,66.11,176.38,217.36,166.52,59.68,Upgrade
42,EBITDA Margin,0.11%,5.42%,6.61%,7.04%,4.51%,6.99%,4.18%,7.29%,4.72%,5.27%,5.12%,6.86%,8.58%,4.54%,5.43%,5.01%,4.63%,4.46%,6.29%,11.88%,Upgrade
43,D&A For EBITDA,41.93,41.93,32.11,41.93,41.93,27.99,25.98,27.99,27.99,26.02,22.89,26.02,26.02,22,24.46,22,22,21.82,20.67,21.82,Upgrade
44,EBIT,-33.84,293.02,171.85,91.49,261.86,270.72,163.32,110.01,236.37,264.17,189.36,91.01,328.68,246.69,183.6,44.12,154.38,195.54,145.84,37.86,Upgrade
45,EBIT Margin,-0.48%,4.74%,5.57%,4.82%,3.89%,6.34%,3.61%,5.81%,4.22%,4.80%,4.57%,5.33%,7.95%,4.17%,4.79%,3.35%,4.05%,4.01%,5.51%,7.53%,Upgrade
46,Effective Tax Rate,21.02%,24.31%,4.77%,36.94%,20.10%,8.58%,24.03%,21.23%,16.08%,18.26%,7.18%,28.32%,5.50%,11.48%,35.46%,79.15%,7.72%,18.08%,43.57%,-,Upgrade
47,Revenue as Reported,-,6185,3088,1896,6736,4271,4529,1892,5598,5509,4145,1706,4133,5912,3835,1319,3812,4877,2646,502.52,Upgrade
