,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,160.05,132,183.93,207.3,219.73,236.88,354.93,799.81,130.9,222.96,902.26,1115,689.25,656.34,737.18,671.93,439.37,426.57,619.91,562.29,Upgrade
1,Trading Asset Securities,250,330,330,330,330,330,330,-,520.01,550.01,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,410.05,462,513.93,537.3,549.73,566.88,684.93,799.81,650.91,772.96,902.26,1115,689.25,656.34,737.18,671.93,439.37,426.57,619.91,562.29,Upgrade
3,Cash Growth,-25.41%,-18.50%,-24.97%,-32.82%,-15.54%,-26.66%,-24.09%,-28.24%,-5.56%,17.77%,22.39%,65.87%,56.87%,53.86%,18.92%,19.50%,26.37%,706.88%,700.57%,164.25%,Upgrade
4,Accounts Receivable,1076,1091,1059,1083,1030,1019,969.79,1060,1030,982.56,987.7,1002,1057,1047,1201,1319,1310,1322,1271,1414,Upgrade
5,Other Receivables,40.22,56.44,49.82,48.14,55.2,68.62,58.34,45.58,58.56,56.15,150.94,50.43,44.46,37.93,33.24,31.87,35.14,38.72,35.33,29.93,Upgrade
6,Receivables,1116,1147,1109,1132,1085,1088,1028,1105,1088,1039,1139,1052,1102,1085,1234,1351,1345,1361,1307,1444,Upgrade
7,Inventory,402.34,416.53,420.52,398.42,454.53,443.02,451.82,419.11,408.11,363.17,332.32,335.85,352,399.63,407.59,412.28,471.57,530.84,732.03,697.01,Upgrade
8,Other Current Assets,70.96,51.65,58.45,63.32,85.59,68.71,83.81,72.81,71.11,58.49,103.04,60.81,36.99,27.6,44.55,24.85,38.42,33.41,43.97,36.35,Upgrade
