,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,47081,54706,53621,54486,52149,1255,55278,54162,47248,50316,46244,46097,41415,41832,44342,46468,43972,44113,36640,36179,Upgrade
1,Short-Term Investments,-,1547,-,1530,-,55834,-,1642,-,1552,-,316.59,-,408.97,-,554.13,-,-,-,3981,Upgrade
2,Trading Asset Securities,1102,1067,839.35,953.96,655.4,734.58,849.72,519.91,2430,2572,2657,2786,2888,2346,1415,2165,2039,2400,467.22,308.14,Upgrade
3,Cash & Short-Term Investments,48183,57319,54460,56971,52804,57823,56128,56325,49679,54439,48901,49200,44303,44587,45758,49187,46011,46513,37107,40468,Upgrade
4,Cash Growth,-8.75%,-0.87%,-2.97%,1.15%,6.29%,6.22%,14.78%,14.48%,12.13%,22.10%,6.87%,0.03%,-3.71%,-4.14%,23.31%,21.54%,25.46%,17.20%,-2.12%,-5.98%,Upgrade
5,Accounts Receivable,31840,30966,31940,29150,31245,32630,27548,25821,30440,26618,25724,28284,32940,32350,32503,30330,31945,30648,24480,25390,Upgrade
6,Other Receivables,2902,2999,3118,2995,2692,3036,2703,2684,2138,2478,1972,2214,2465,2468,2005,1893,2265,1933,2287,2320,Upgrade
7,Receivables,34742,33965,35058,32146,33937,35666,30251,28504,32578,29096,27696,30499,35404,34819,34508,32223,34210,32581,26767,27710,Upgrade
8,Inventory,38453,39454,41281,39524,39848,39027,40506,41588,39248,41007,39847,39914,36070,33508,32331,29447,26868,25282,28742,28229,Upgrade
9,Restricted Cash,-,-,-,-,-,-,-,-,-,-,-,-,-,11.65,-,-,-,-,-,-,Upgrade
10,Other Current Assets,6757,3780,6099,3980,5459,3773,5829,4062,5806,3662,4899,4299,4248,3205,3455,3399,4449,5286,8188,4141,Upgrade
11,Total Current Assets,128135,134517,136898,132620,132049,136289,132714,130479,127310,128205,121343,123912,120025,116131,116052,114256,111538,109662,100805,100547,Upgrade
12,"Property, Plant & Equipment",41727,40289,39392,39374,36704,36332,35287,35048,33832,32761,29507,29221,29641,28481,27968,27345,26707,27313,26522,26306,Upgrade
13,Long-Term Investments,47198,46798,41480,40792,36862,33351,31813,31414,29842,28963,28536,28053,27050,25416,24482,24227,23893,22278,22294,22151,Upgrade
14,Goodwill,24040,24342,24250,24290,24412,24640,23376,23644,23908,22747,21717,21827,22243,22217,22560,22518,23344,24141,24099,23352,Upgrade
15,Other Intangible Assets,10370,10814,10689,11006,10426,10772,10384,10506,9825,9578,9356,9550,9811,9883,10044,10018,10403,10743,10664,10687,Upgrade
16,Long-Term Deferred Tax Assets,1697,1782,1516,1806,1349,1209,1210,1724,1576,1399,1675,1857,1838,1685,2096,2208,1971,1432,1606,1579,Upgrade
17,Long-Term Deferred Charges,920.74,913.08,1083,1008,1140,237.61,322.99,914.36,1142,911.76,992.97,817.04,750.16,638.69,549.99,624.1,186.31,642.33,237.03,630.87,Upgrade
18,Other Long-Term Assets,2046,2796,2549,2483,2951,3471,2973,2289,2172,2088,2283,2503,1582,1795,1790,2302,2163,1831,2258,2202,Upgrade
19,Total Assets,256134,262251,257858,253380,245892,246302,238080,236018,229608,226653,215409,217741,212941,206247,205542,203498,200207,198043,188485,187454,Upgrade
20,Accounts Payable,66971,70589,74652,69278,70327,70348,69415,66984,65111,66932,66623,67386,65785,63298,62679,57545,52585,49171,49267,53059,Upgrade
21,Accrued Expenses,4117,5243,4034,6178,3951,4760,2946,5122,3283,4488,3131,5324,3451,4471,2915,4647,3187,3774,2472,3986,Upgrade
22,Short-Term Debt,10682,10333,10055,10318,10763,9365,10167,9672,14122,13160,11918,11226,8458,11160,9846,13223,8525,17224,16222,8585,Upgrade
23,Current Portion of Long-Term Debt,-,1610,-,146.87,-,19.14,-,2854,8666,9568,9498,6766,-,2449,-,5001,7883,5529,-,4744,Upgrade
24,Current Portion of Leases,-,1072,-,1040,-,979.43,-,903.25,-,830.25,-,687.99,-,677.45,-,670.86,-,630.51,-,594.93,Upgrade
25,Current Income Taxes Payable,3865,2222,3555,1556,3399,1569,2517,1705,3446,1359,2397,1309,2377,1293,2478,1373,3184,999.23,2017,1278,Upgrade
26,Current Unearned Revenue,3525,3256,3936,7732,5631,6251,6200,9353,6137,5397,6382,10027,9325,7467,6406,6270,5074,4756,4173,5583,Upgrade
27,Other Current Liabilities,26922,31289,23366,23733,25318,27301,22804,22177,21109,25983,18479,22161,26645,22576,23642,20680,22828,20601,20209,17779,Upgrade
28,Total Current Liabilities,116082,125616,119598,119981,119390,120594,114049,118771,121873,127717,118428,124887,116041,113392,107966,109410,103266,102685,94360,95610,Upgrade
29,Long-Term Debt,18104,18124,18381,17936,15749,18367,17091,13591,5536,2119,3204,3373,9903,10017,13322,18535,21731,21948,21020,20281,Upgrade
30,Long-Term Leases,3621,3725,3672,3287,3149,3339,2995,2824,2898,2764,2063,1961,2076,2012,2074,2073,2095,2215,2207,1980,Upgrade
31,Long-Term Unearned Revenue,1041,1027,1040,1050,996.53,961.69,907.2,948.94,992.62,906.54,849.35,852.79,633.11,617.9,742.47,633.76,458.08,747.71,725.97,705.27,Upgrade
32,Long-Term Deferred Tax Liabilities,1896,1969,2038,2028,2036,2095,2137,2359,2381,2517,2126,2122,2089,1963,1994,1900,1564,1213,1171,1154,Upgrade
33,Other Long-Term Liabilities,3231,2844,3118,2822,2922,2560,2756,2356,2917,2509,3328,2754,3070,2487,3106,2211,2715,2145,2721,2156,Upgrade
34,Total Liabilities,143974,153666,147847,147468,144242,148308,139935,141267,136597,139076,129998,136467,133812,131048,129204,135366,131830,131535,122205,122464,Upgrade
35,Common Stock,9384,9438,9438,9438,9438,9438,9447,9447,9449,9447,9447,9399,9396,9393,9348,9028,6580,6580,6580,6580,Upgrade
36,Additional Paid-In Capital,21941,23907,23995,23762,23562,22001,24090,23882,-,23821,23778,22665,-,21497,-,14194,-,4787,-,3636,Upgrade
37,Retained Earnings,81051,76254,78078,73378,69918,65676,65937,61998,58936,55175,54851,51404,48173,45093,44539,41513,38937,35426,36189,35123,Upgrade
38,Treasury Stock,-3590,-5501,-5501,-5034,-4554,-4573,-3877,-3858,-3934,-3963,-2424,-2424,-2216,-1796,-109.53,-28.9,-,-,-,-,Upgrade
39,Comprehensive Income & Other,514.02,1636,1273,1970,1952,4138,1238,1991,27251,1771,-1569,-1059,22381,-340.19,21223,2132,4922,1537,5883,2549,Upgrade
40,Total Common Equity,109300,105734,107283,103514,100316,96681,96836,93459,91702,86251,84083,79985,77734,73846,75000,66838,50439,48330,48651,47888,Upgrade
41,Minority Interest,2860,2850,2728,2398,1333,1313,1308,1291,1309,1325,1329,1290,1395,1354,1338,1295,17937,18177,17629,17102,Upgrade
42,Shareholders' Equity,112160,108585,110011,105912,101649,97995,98145,94750,93010,87576,85411,81275,79129,75200,76338,68132,68376,66508,66280,64990,Upgrade
43,Total Liabilities & Equity,256134,262251,257858,253380,245892,246302,238080,236018,229608,226653,215409,217741,212941,206247,205542,203498,200207,198043,188485,187454,Upgrade
44,Total Debt,32406,34864,32108,32728,29662,32069,30253,29845,31222,28441,26683,24014,20437,26315,25242,39503,40235,47546,39449,36185,Upgrade
45,Net Cash (Debt),15777,22455,22352,24243,23143,25754,25875,26479,18457,25999,22218,25186,23866,18272,20515,9684,5776,-1033,-2342,4283,Upgrade
46,Net Cash Growth,-31.83%,-12.81%,-13.62%,-8.45%,25.39%,-0.94%,16.46%,5.14%,-22.66%,42.29%,8.30%,160.08%,313.16%,-,-,126.11%,-,-,-,-52.39%,Upgrade
47,Net Cash Per Share,1.70,2.42,2.39,2.60,2.49,2.73,2.74,2.86,1.94,2.75,2.39,2.73,2.55,1.92,2.22,1.38,0.84,-0.15,-0.36,0.62,Upgrade
48,Filing Date Shares Outstanding,9279,9264,9179,9110,9299,9435,9237,9247,9270,9448,9281,9209,9356,9280,9258,6787,6582,6580,6566,6580,Upgrade
49,Total Common Shares Outstanding,9279,9264,9179,9110,9299,9435,9237,9247,9270,9448,9281,9209,9356,9280,9258,6787,6582,6580,6566,6580,Upgrade
50,Working Capital,12053,8901,17300,12640,12659,15696,18665,11708,5437,487.36,2915,-974.87,3985,2739,8086,4845,8272,6977,6445,4937,Upgrade
51,Book Value Per Share,11.78,11.41,11.69,11.36,10.57,10.46,10.49,10.11,9.87,9.13,9.08,8.67,8.35,7.92,8.18,9.85,7.67,7.35,7.41,7.28,Upgrade
52,Tangible Book Value,74889,70578,72344,68218,65479,61269,63076,59310,57968,53926,53009,48608,45680,41747,42396,34301,16692,13446,13888,13850,Upgrade
53,Tangible Book Value Per Share,8.07,7.62,7.88,7.49,6.90,6.63,6.83,6.41,6.24,5.71,5.73,5.27,4.91,4.48,4.62,5.05,2.54,2.04,2.11,2.10,Upgrade
54,Buildings,-,16087,-,15754,-,14980,-,14609,-,12174,-,11324,-,10201,-,10129,-,10434,-,9955,Upgrade
55,Machinery,-,38546,-,37125,-,34502,-,32826,-,30633,-,27763,-,26210,-,25501,-,26560,-,25268,Upgrade
56,Construction In Progress,-,5788,-,5403,-,4676,-,4095,-,4859,-,4183,-,5020,-,3610,-,2939,-,2391,Upgrade
