,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,529.46,505.55,599.97,588.68,586.64,598.41,729.71,676.81,952.62,861.89,Upgrade
1,Revenue Growth (YoY),-11.75%,-14.12%,2.27%,-1.63%,-19.61%,-11.58%,-23.40%,-21.47%,33.22%,53.93%,Upgrade
2,Cost of Revenue,304.73,267.97,368.03,308.99,349.94,328.11,446.87,328.8,607.61,557.54,Upgrade
3,Gross Profit,224.73,237.58,231.94,279.69,236.69,270.3,282.85,348.02,345.01,304.35,Upgrade
4,"Selling, General & Admin",206.5,213.68,217.24,255.48,335.64,241.51,232.02,212.18,271.66,168.88,Upgrade
5,Other Operating Expenses,-24.09,-14.21,-29.24,-8.09,-11.3,-18.06,-24.38,-23.24,-32.37,-28.42,Upgrade
6,Operating Expenses,182.41,199.47,188,247.39,324.35,223.45,207.64,188.94,239.29,140.46,Upgrade
7,Operating Income,42.33,38.11,43.95,32.3,-87.65,46.85,75.2,159.07,105.72,163.9,Upgrade
8,Interest Expense,-6.37,-6.7,-11.89,-6.77,-12.33,-9,-7.75,-8.43,-9.14,-10.17,Upgrade
9,Interest & Investment Income,5.83,5.2,4.89,6.33,5,6.4,7.1,9.65,8.24,6.08,Upgrade
10,Earnings From Equity Investments,-4.84,-5.01,-2.43,-3.1,-2.19,-0.8,-1.49,-0.11,-0.11,-0.04,Upgrade
11,Currency Exchange Gain (Loss),-1.79,-0.38,1.05,0.17,-19.38,-7.65,0.84,2.59,9.51,-,Upgrade
12,EBT Excluding Unusual Items,35.16,31.22,35.58,28.94,-116.55,35.79,73.9,162.77,114.23,159.77,Upgrade
13,Gain (Loss) on Sale of Assets,0.28,-,-,-,0.36,-,0.84,-,-0.62,-,Upgrade
14,Pretax Income,35.45,31.22,35.58,28.94,-116.19,35.79,74.74,162.77,113.61,159.77,Upgrade
15,Income Tax Expense,23.55,14.23,24.61,12.5,-20.49,15.33,24.09,44.79,35.19,43.15,Upgrade
16,Earnings From Continuing Operations,11.9,16.99,10.97,16.44,-95.7,20.47,50.66,117.99,78.42,116.62,Upgrade
17,Minority Interest in Earnings,1.23,-2.71,-0.61,-5.98,-3.04,-6.85,-4.46,0.01,-0,-0.83,Upgrade
18,Net Income,13.13,14.28,10.36,10.46,-98.74,13.62,46.19,118,78.42,115.79,Upgrade
19,Net Income to Common,13.13,14.28,10.36,10.46,-98.74,13.62,46.19,118,78.42,115.79,Upgrade
20,Net Income Growth,26.82%,36.58%,-,-23.22%,-,-88.46%,-41.09%,1.91%,64.67%,5.24%,Upgrade
21,Shares Outstanding (Basic),669,669,669,669,669,669,669,669,669,669,Upgrade
22,Shares Outstanding (Diluted),669,669,669,669,669,669,670,669,669,669,Upgrade
23,Shares Change (YoY),-,-,-,-,-0.18%,-0.11%,0.18%,0.11%,-,-0.01%,Upgrade
24,EPS (Basic),0.02,0.02,0.02,0.02,-0.15,0.02,0.07,0.18,0.12,0.17,Upgrade
25,EPS (Diluted),0.02,0.02,0.02,0.02,-0.15,0.02,0.07,0.18,0.12,0.17,Upgrade
26,EPS Growth,26.54%,36.93%,-,-23.42%,-,-88.45%,-41.22%,1.80%,64.67%,5.28%,Upgrade
27,Free Cash Flow,84.18,63.08,16.43,50.28,-19.86,-154.16,-9.89,-61.08,214.43,118.06,Upgrade
28,Free Cash Flow Per Share,0.13,0.09,0.02,0.08,-0.03,-0.23,-0.01,-0.09,0.32,0.18,Upgrade
29,Dividend Per Share,0.008,0.009,0.006,0.006,0.000,0.009,0.026,0.071,0.039,0.069,Upgrade
30,Dividend Growth,31.08%,33.61%,1916.18%,-24.12%,-98.82%,-87.92%,-33.24%,2.03%,40.93%,5.05%,Upgrade
31,Operating Margin,7.99%,7.54%,7.32%,5.49%,-14.94%,7.83%,10.31%,23.50%,11.10%,19.02%,Upgrade
32,Profit Margin,2.48%,2.83%,1.73%,1.78%,-16.83%,2.28%,6.33%,17.43%,8.23%,13.43%,Upgrade
33,Free Cash Flow Margin,15.90%,12.48%,2.74%,8.54%,-3.39%,-25.76%,-1.36%,-9.02%,22.51%,13.70%,Upgrade
34,EBITDA,63.81,65.42,67.03,55.28,-68.23,69.68,85.53,178.02,117.72,180.69,Upgrade
35,D&A For EBITDA,21.48,27.31,23.08,22.98,19.43,22.83,10.33,18.95,11.99,16.79,Upgrade
36,EBIT,42.33,38.11,43.95,32.3,-87.65,46.85,75.2,159.07,105.72,163.9,Upgrade
37,Advertising Expenses,-,31.43,-,38.61,-,36.14,-,54.99,-,24.85,Upgrade
