,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,"Property, Plant & Equipment",1069,1261,1259,1343,1392,1376,1314,1297,1289,1270,Upgrade
1,Cash & Equivalents,127.31,299.72,404.83,354,231.11,82.1,44.3,112.26,165.27,357.77,Upgrade
2,Accounts Receivable,1.49,0.86,0.51,0.82,2.77,1.95,2.65,2.62,4.85,2.81,Upgrade
3,Other Receivables,27.74,22.53,13.94,12.6,11.45,113.86,18.65,12.96,16.39,9.34,Upgrade
4,Investment In Debt and Equity Securities,98.62,58.94,68.74,72.6,65.12,68.11,74.8,52.25,56.34,58.1,Upgrade
5,Other Intangible Assets,-,-,-,-,2.03,-,-,-,-,-,Upgrade
6,Loans Receivable Current,34.7,26.38,29.38,47.59,50.98,55.04,82.46,127.11,275.32,321.35,Upgrade
7,Other Current Assets,3734,3621,3836,3731,3211,3023,2933,2767,2670,2446,Upgrade
8,Trading Asset Securities,48.91,104.55,66.09,39.42,38.45,105.64,108.4,128.45,83.52,62.14,Upgrade
9,Deferred Long-Term Tax Assets,0.43,0.33,8.9,8.98,6.82,8.02,10.15,8.25,-,-,Upgrade
10,Other Long-Term Assets,2.89,13.89,13.92,13.78,24.37,45.9,128.51,106.23,119.37,75.36,Upgrade
11,Total Assets,5145,5409,5701,5624,5036,4880,4717,4613,4679,4603,Upgrade
12,Current Portion of Long-Term Debt,1077,1162,1132,544.58,618.35,805.58,558.25,449.77,433.03,424.61,Upgrade
13,Current Portion of Leases,2.33,2.34,2.3,1.16,2.39,2.57,2.42,2.44,2.37,1.03,Upgrade
14,Long-Term Debt,1022,1073,1052,1487,1143,923.64,1059,1123,1200,1095,Upgrade
15,Long-Term Leases,2.23,3.39,4.56,0.1,0.16,1.26,2.29,3.48,4.68,-,Upgrade
16,Accounts Payable,12.02,30.43,16.79,20.72,18.19,12.88,1.62,6.56,0,0.46,Upgrade
17,Accrued Expenses,12.14,12.09,25.87,26.86,17.87,28.21,32.91,38.91,43.73,49.81,Upgrade
18,Current Income Taxes Payable,7.55,19.51,9.75,10.11,9.76,10.28,9.44,9.17,9.44,8.84,Upgrade
19,Other Current Liabilities,52.56,51.23,343.58,264.49,37.4,42.34,48.06,63.58,56.03,53.89,Upgrade
20,Long-Term Deferred Tax Liabilities,21.41,7.94,30.07,33.79,21.35,37.86,36.77,34.81,25.5,27.65,Upgrade
21,Total Liabilities,2208,2362,2617,2389,1869,1865,1751,1732,1775,1661,Upgrade
22,Common Stock,3.38,1.03,1.03,21.26,21.26,9.32,186.29,186.29,186.29,186.29,Upgrade
23,Additional Paid-In Capital,3054,3015,-,2970,-,2759,2582,2582,2582,2582,Upgrade
24,Retained Earnings,-296.5,-69.39,-,103.13,-,39.56,4.9,-76.89,-20.92,43.63,Upgrade
25,Comprehensive Income & Other,175.56,100.78,3083,140.98,3146,207.52,192.53,190.07,156.85,130.12,Upgrade
26,Shareholders' Equity,2937,3047,3084,3235,3167,3015,2966,2881,2904,2942,Upgrade
27,Total Liabilities & Equity,5145,5409,5701,5624,5036,4880,4717,4613,4679,4603,Upgrade
28,Total Debt,2103,2240,2191,2033,1764,1733,1622,1579,1641,1520,Upgrade
29,Net Cash / Debt,-1926,-1836,-1720,-1640,-1495,-1545,-1470,-1338,-1392,-1101,Upgrade
30,Net Cash Per Share,-6.07,-17.82,-24.83,-28.47,-39.44,-,-44.51,-57.47,-59.77,-104.77,Upgrade
31,Filing Date Shares Outstanding,338.15,338.15,103.15,53.15,53.15,27.94,23.29,23.29,23.29,23.29,Upgrade
32,Total Common Shares Outstanding,338.15,103.15,103.15,53.15,53.15,23.29,23.29,23.29,23.29,23.29,Upgrade
33,Book Value Per Share,8.68,29.54,29.90,60.87,59.59,129.48,127.35,123.73,124.71,126.33,Upgrade
34,Tangible Book Value,2937,3047,3084,3235,3165,3015,2966,2881,2904,2942,Upgrade
35,Tangible Book Value Per Share,8.68,29.54,29.90,60.87,59.55,129.48,127.35,123.73,124.71,126.33,Upgrade
