,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4184,3061,2696,2629,3796,2782,3547,2944,2857,3298,2981,2818,5428,5158,4084,2782,1792,1772,1418,1389,1693,Upgrade
1,Market Cap Growth,10.04%,10.04%,-23.99%,-10.71%,32.86%,-15.66%,19.00%,4.48%,-47.36%,-36.07%,-27.02%,1.29%,202.94%,191.03%,187.96%,100.21%,5.84%,-8.11%,-23.16%,-42.65%,0.21%,Upgrade
2,Enterprise Value,4312,3167,2809,2745,3884,2888,3636,3030,2943,3413,3060,2782,5392,5096,3998,2770,1780,1749,1387,1391,1695,Upgrade
3,Last Close Price,14.23,10.41,9.05,8.83,12.75,9.09,11.48,9.44,9.17,10.58,9.56,8.90,17.14,16.29,12.90,8.72,5.74,5.68,4.54,4.37,5.26,Upgrade
4,PE Ratio,78.10,57.15,44.91,44.96,63.39,35.16,52.35,43.98,45.83,73.49,51.70,40.81,60.09,48.06,39.88,31.92,29.57,45.64,48.55,50.28,-,Upgrade
5,PS Ratio,4.07,2.98,2.65,2.61,3.79,2.72,3.53,2.99,2.91,3.55,3.15,2.94,5.57,5.19,4.30,3.14,2.28,2.42,1.99,1.97,2.32,Upgrade
6,PB Ratio,3.35,2.45,2.12,2.10,3.08,2.13,2.77,2.29,2.25,2.63,2.40,2.26,4.41,4.22,3.41,2.28,1.55,1.56,1.26,1.23,1.51,Upgrade
7,P/TBV Ratio,2.79,2.79,2.42,2.40,3.52,2.42,3.10,2.57,2.53,2.96,2.71,2.54,4.97,4.76,3.86,2.58,1.77,1.78,1.45,1.41,1.73,Upgrade
8,P/FCF Ratio,48.77,35.68,34.92,29.27,100.19,115.18,70.47,-,2710.63,-31.06,-22.72,-,-,84.38,-,-,29.29,-,97.97,-,-50.72,Upgrade
9,P/OCF Ratio,21.25,21.25,-,19.23,40.82,22.90,26.13,-,40.64,-73.63,-45.48,-,-,56.60,-,24.33,20.60,22.01,16.34,28.82,55.26,Upgrade
10,EV/Sales Ratio,4.19,3.08,2.77,2.72,3.88,2.82,3.61,3.08,3.00,3.67,3.23,2.90,5.54,5.13,4.21,3.12,2.26,2.39,1.94,1.97,2.32,Upgrade
11,EV/EBITDA Ratio,26.76,19.37,18.03,17.69,25.22,18.94,26.42,22.48,22.96,33.98,24.97,20.04,33.67,25.78,21.47,15.99,12.81,18.61,17.66,18.70,18.89,Upgrade
12,EV/EBIT Ratio,58.28,38.69,36.90,36.35,50.90,37.64,56.27,46.88,48.45,95.43,51.75,35.52,-,36.48,30.86,23.68,21.20,43.39,50.98,57.18,-,Upgrade
13,EV/FCF Ratio,50.26,36.92,36.38,30.56,102.52,119.60,72.22,-,2792.08,-32.14,-23.32,-,-,83.37,-,-,29.11,-,95.77,-,-50.78,Upgrade
14,Debt / Equity Ratio,0.24,0.24,0.15,0.23,0.20,0.21,0.19,0.14,0.13,0.14,0.19,0.12,0.11,0.10,0.08,0.05,0.10,0.07,0.08,0.08,0.07,Upgrade
