,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,2162,2573,1495,1601,1890,2928,1902,2049,2141,2840,Upgrade
1,Other Revenue,138.04,149.91,113.05,72.96,79.98,77.33,66.43,12.68,175.39,223.06,Upgrade
2,Revenue,2301,2723,1608,1674,1970,3006,1968,2062,2317,3063,Upgrade
3,Revenue Growth (YoY),43.05%,62.64%,-18.34%,-44.30%,0.08%,45.79%,-15.06%,-32.69%,-80.68%,-35.51%,Upgrade
4,Cost of Revenue,1184,1468,752.42,723.8,859.93,1483,484.06,737.4,703.4,529.79,Upgrade
5,Gross Profit,1116,1255,855.78,950.37,1110,1522,1484,1324,1613,2533,Upgrade
6,"Selling, General & Admin",332.49,333.5,282.12,275.18,257.37,291.6,262.75,287.24,529.14,1324,Upgrade
7,Other Operating Expenses,362.64,189.4,283.9,128.88,281.89,264.12,326.69,407.22,367.89,495.13,Upgrade
8,Operating Expenses,774.61,593.96,643.06,481.22,620.19,639.03,674.78,781.02,998.48,1956,Upgrade
9,Operating Income,341.77,661.09,212.73,469.15,489.37,883.25,809.14,543.16,614.91,576.7,Upgrade
10,Interest Expense,-339.33,-371.61,-287.4,-238.3,-131.68,-138.66,-142.54,-132.45,-198.59,-316.79,Upgrade
11,Earnings From Equity Investments,-226.45,-289.07,0.26,-533.95,173.51,-148.99,196.45,-173.04,-247.9,144.67,Upgrade
12,Other Non Operating Income (Expenses),-12.07,-12.33,-12.48,-14.52,-21.2,-19.91,-27.12,-33.51,-17.83,-14.58,Upgrade
13,EBT Excluding Unusual Items,-236.07,-11.92,-86.89,-317.62,510.01,575.69,835.93,204.15,150.59,390.01,Upgrade
14,Gain (Loss) on Sale of Investments,-,-30.52,-272.09,-253.34,10.97,43.49,-,562.69,-,0.32,Upgrade
15,Gain (Loss) on Sale of Assets,-,1.15,-0,-0.02,-0,-0.02,0.12,381.44,-0.06,-0.74,Upgrade
16,Asset Writedown,-142.05,-116.04,-132.77,-220.71,-153.7,262.66,-84.83,-173.83,-275.42,-196.7,Upgrade
17,Other Unusual Items,-,-,75.35,23.3,-,3.71,-,93.74,-,-,Upgrade
18,Pretax Income,-378.12,-157.34,-416.39,-768.39,367.27,885.53,751.22,1068,-124.89,192.9,Upgrade
19,Income Tax Expense,35.03,58.42,1.36,13.69,61.57,304.88,151.04,215.7,94.58,45.92,Upgrade
20,Earnings From Continuing Operations,-413.15,-215.76,-417.75,-782.08,305.7,580.65,600.18,852.51,-219.47,146.98,Upgrade
21,Minority Interest in Earnings,-14.96,-36.24,-6.98,-4.7,-77.15,-88.2,-130.2,-310.91,-59.68,-100.59,Upgrade
22,Net Income,-428.11,-251.99,-424.73,-786.78,228.56,492.45,469.98,541.59,-279.15,46.39,Upgrade
23,Net Income to Common,-428.11,-251.99,-424.73,-786.78,228.56,492.45,469.98,541.59,-279.15,46.39,Upgrade
24,Net Income Growth,-,-,-,-,-51.37%,-9.07%,-,1067.50%,-,-98.93%,Upgrade
25,Shares Outstanding (Basic),3018,3020,3020,3020,3020,3020,3021,3021,3021,3022,Upgrade
26,Shares Outstanding (Diluted),3018,3020,3020,3020,3020,3020,3021,3021,3021,3022,Upgrade
27,Shares Change (YoY),-0.09%,-0.01%,-,0.00%,-0.03%,-0.04%,-0.00%,-0.01%,-0.12%,-0.13%,Upgrade
28,EPS (Basic),-0.14,-0.08,-0.14,-0.26,0.08,0.16,0.16,0.18,-0.09,0.02,Upgrade
29,EPS (Diluted),-0.14,-0.08,-0.14,-0.26,0.08,0.16,0.16,0.18,-0.09,0.02,Upgrade
30,EPS Growth,-,-,-,-,-51.35%,-8.94%,-,1066.19%,-,-98.93%,Upgrade
31,Free Cash Flow,685.65,1099,345.95,184.8,466.64,784.22,1159,641.11,285.03,25.09,Upgrade
32,Free Cash Flow Per Share,0.23,0.36,0.11,0.06,0.15,0.26,0.38,0.21,0.09,0.01,Upgrade
33,Operating Margin,14.86%,24.28%,13.23%,28.02%,24.85%,29.39%,41.12%,26.35%,26.54%,18.83%,Upgrade
34,Profit Margin,-18.61%,-9.25%,-26.41%,-47.00%,11.60%,16.38%,23.88%,26.27%,-12.05%,1.51%,Upgrade
35,Free Cash Flow Margin,29.80%,40.38%,21.51%,11.04%,23.69%,26.09%,58.90%,31.10%,12.30%,0.82%,Upgrade
36,EBITDA,421.26,669.69,289.76,480.78,570.31,898.96,894.48,556.91,716.37,633.04,Upgrade
37,D&A For EBITDA,79.49,8.6,77.03,11.63,80.94,15.7,85.34,13.75,101.45,56.34,Upgrade
38,EBIT,341.77,661.09,212.73,469.15,489.37,883.25,809.14,543.16,614.91,576.7,Upgrade
39,Revenue as Reported,2301,2723,1684,1697,1970,3009,1968,2155,2317,3063,Upgrade
