,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,25113,27954,22294,23967,24596,27827,29231,31186,29346,29123,33327,34630,36525,36957,43833,37424,40844,45528,43731,40983,50065,Upgrade
1,Market Cap Growth,0.46%,0.46%,-23.73%,-23.15%,-16.19%,-4.45%,-12.29%,-9.94%,-19.66%,-21.20%,-23.97%,-7.47%,-10.57%,-18.83%,0.23%,-8.69%,-18.42%,-5.51%,33.98%,35.51%,127.28%,Upgrade
2,Enterprise Value,64895,65154,59643,58260,58889,57290,59533,54042,52202,51700,55238,50604,52499,52695,59758,51823,55243,59652,56624,53453,62534,Upgrade
3,Last Close Price,10.25,11.43,8.92,9.58,9.84,11.13,11.69,12.21,11.47,11.37,13.05,13.27,14.00,14.17,16.85,14.19,15.49,17.28,16.61,15.38,18.79,Upgrade
4,PE Ratio,27.65,30.08,27.07,23.78,23.19,27.21,30.03,31.81,29.09,32.63,30.62,24.65,24.25,23.90,27.10,23.42,28.91,33.49,31.79,30.23,37.17,Upgrade
5,Forward PE,23.30,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,59.46,Upgrade
6,PS Ratio,3.32,3.61,2.82,3.02,3.49,6.34,6.19,6.10,4.89,4.54,5.35,5.01,5.81,6.49,8.37,9.41,10.37,12.23,12.84,9.21,12.68,Upgrade
7,PB Ratio,1.38,0.85,0.69,0.73,0.77,0.97,1.06,1.13,1.07,1.41,1.65,1.70,1.36,1.93,2.40,2.07,2.31,2.63,2.60,2.48,3.07,Upgrade
8,P/TBV Ratio,1.50,1.50,1.21,1.28,1.33,1.61,1.72,1.81,1.73,1.89,2.19,2.21,2.00,2.44,2.96,2.52,2.81,3.18,3.15,2.97,3.68,Upgrade
9,P/FCF Ratio,-,-,-,-,-4.34,-,-,-,49.10,-13.10,-9.81,-,-,2682.81,-80.77,-,-,-,-15.83,-,-,Upgrade
10,P/OCF Ratio,-,-,-,-,-4.43,-,-,-,46.58,-18.51,-10.17,-,-,556.72,-89.13,-,-,-,-15.92,-,-,Upgrade
11,EV/Sales Ratio,8.39,8.42,7.53,7.34,8.35,13.04,12.60,10.56,8.70,8.05,8.87,7.31,8.35,9.25,11.40,13.03,14.03,16.02,16.62,12.01,15.83,Upgrade
12,EV/EBITDA Ratio,20.76,21.62,19.87,18.38,19.91,21.46,23.69,21.54,18.91,19.13,19.35,16.13,18.23,18.63,23.23,21.46,25.33,29.48,31.19,29.37,34.62,Upgrade
13,EV/EBIT Ratio,28.13,28.25,25.69,23.18,25.30,27.71,30.75,27.56,23.32,23.44,23.22,18.82,21.42,21.77,27.24,25.08,29.68,34.43,36.83,34.25,40.09,Upgrade
14,EV/FCF Ratio,-16.04,-,-,-,-10.39,-,-,-,87.35,-23.26,-16.27,-,-,3825.28,-110.12,-,-,-,-20.50,-,-,Upgrade
15,Debt / Equity Ratio,1.01,1.01,0.92,0.93,0.82,0.94,0.96,0.92,0.77,1.07,1.07,1.03,0.65,0.89,0.93,1.03,0.81,0.98,0.98,0.87,0.87,Upgrade
16,Debt / EBITDA Ratio,10.59,10.71,11.97,8.63,7.86,8.93,8.67,9.49,9.57,9.13,7.06,5.72,8.88,5.65,4.08,6.98,9.25,8.44,4.78,8.37,15.29,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-4.62,-,-,-,35.14,-9.92,-6.36,-,-,1241.62,-31.37,-,-,-,-5.97,-,-,Upgrade
18,Asset Turnover,0.05,0.05,0.09,0.19,0.07,0.06,0.06,0.07,0.12,0.11,0.14,0.11,0.12,0.19,0.11,0.09,0.09,0.09,0.13,0.08,Upgrade,
19,Inventory Turnover,0.09,0.04,0.04,0.06,0.23,0.05,0.05,0.04,0.06,0.17,0.13,0.13,0.09,0.13,0.19,0.12,0.14,0.08,0.01,0.17,0.04,Upgrade
20,Quick Ratio,0.27,0.27,0.24,0.29,0.26,0.17,0.29,0.24,0.24,0.33,0.30,0.29,0.23,0.38,0.36,0.38,0.21,0.48,0.50,0.54,0.58,Upgrade
21,Current Ratio,1.83,1.83,1.75,1.93,1.74,1.54,1.58,1.60,1.57,1.62,1.65,1.72,1.91,1.64,1.59,1.57,1.42,1.87,2.05,2.33,2.19,Upgrade
22,Return on Equity (ROE),5.27%,1.87%,4.28%,7.18%,4.37%,5.86%,5.01%,5.88%,5.07%,7.06%,6.38%,3.59%,10.03%,15.52%,9.97%,5.79%,10.59%,15.72%,6.48%,5.23%,Upgrade,
23,Return on Assets (ROA),1.73%,1.14%,2.16%,1.95%,2.07%,2.05%,1.95%,1.47%,2.31%,2.92%,3.66%,1.51%,3.55%,4.95%,3.21%,1.76%,2.73%,5.15%,2.40%,1.14%,Upgrade,
24,Return on Capital (ROIC),2.35%,1.53%,2.93%,2.68%,2.80%,2.69%,2.59%,1.93%,2.87%,3.60%,4.68%,1.98%,4.60%,6.32%,4.12%,2.18%,3.19%,6.08%,2.94%,1.46%,Upgrade,
25,Return on Capital Employed (ROCE),3.86%,3.86%,4.13%,4.43%,4.43%,4.42%,4.28%,4.47%,5.32%,6.03%,6.65%,7.40%,6.06%,7.47%,7.10%,6.94%,7.10%,6.17%,5.63%,5.62%,5.81%,Upgrade
26,Earnings Yield,3.70%,3.32%,3.69%,4.20%,4.31%,3.68%,3.33%,3.14%,3.44%,3.06%,3.27%,4.06%,4.12%,4.18%,3.69%,4.27%,3.46%,2.99%,3.15%,3.31%,2.69%,Upgrade
27,FCF Yield,-16.11%,-14.47%,-30.68%,-28.79%,-23.03%,-21.00%,-2.61%,-0.90%,2.04%,-7.63%,-10.19%,-8.67%,-5.47%,0.04%,-1.24%,-1.91%,-2.15%,-3.94%,-6.32%,-11.65%,-9.64%,Upgrade
28,Dividend Yield,1.95%,-,-,-,2.03%,-,-,-,1.74%,-,-,-,2.14%,-,-,-,1.61%,-,-,-,1.06%,Upgrade
29,Payout Ratio,149.81%,253.77%,165.30%,114.50%,64.36%,136.90%,236.45%,83.24%,50.48%,115.24%,311.29%,80.89%,79.98%,44.35%,134.79%,42.44%,63.59%,33.50%,116.56%,83.54%,84.78%,Upgrade
30,Buyback Yield / Dilution,-0.42%,10.37%,-8.54%,0.72%,-4.74%,0.90%,2.72%,0.99%,2.69%,-2.14%,-1.83%,-0.64%,-2.11%,4.96%,5.29%,-6.85%,-6.67%,-15.32%,-17.28%,-4.69%,-1.45%,Upgrade
31,Total Shareholder Return,1.53%,10.37%,-8.54%,0.72%,-2.70%,0.90%,2.72%,0.99%,4.43%,-2.14%,-1.83%,-0.64%,0.04%,4.96%,5.29%,-6.85%,-5.05%,-15.32%,-17.28%,-4.69%,-0.38%,Upgrade
