,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,36.48,58.83,70.33,-,53.22,-,85.06,340.33,422.56,21.31,Upgrade
1,Revenue Growth (YoY),-48.13%,-,32.15%,-,-37.44%,-,-79.87%,1496.81%,-52.58%,-,Upgrade
2,Cost of Revenue,37.02,60.57,66.4,-,50.66,-,73.4,210.97,250.73,29.58,Upgrade
3,Gross Profit,-0.55,-1.74,3.93,-,2.56,-,11.66,129.36,171.83,-8.27,Upgrade
4,"Selling, General & Admin",71.28,77.54,44.75,-,54.29,-,87.8,106.75,71.49,107.07,Upgrade
5,Other Operating Expenses,-0.85,-14.24,-1.11,-,-7.25,-,-6.16,-2.67,-2.54,-7.04,Upgrade
6,Operating Expenses,70.43,63.3,43.63,-,47.04,-,120.24,105.85,68.95,118.99,Upgrade
7,Operating Income,-70.97,-65.03,-39.7,-,-44.49,-,-108.57,23.5,102.88,-127.26,Upgrade
8,Interest Expense,-1.56,-2.31,-2.47,-,-3.69,-,-4.11,-5.74,-7.21,-10.76,Upgrade
9,Interest & Investment Income,0.05,-,0.24,-,-,-,0.24,0.13,0.14,0.68,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-0.65,Upgrade
11,Other Non Operating Income (Expenses),-,-,-,-,-,-,-9.55,-0.51,-,-,Upgrade
12,EBT Excluding Unusual Items,-72.47,-67.34,-41.93,-,-48.18,-,-121.99,17.39,95.8,-137.98,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-23.63,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,8.26,-,-,-,-,0.12,-,-,Upgrade
15,Asset Writedown,-25.49,-,-,-,-,-,-,-0.33,-,14.65,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-126.18,-,-,-,Upgrade
17,Pretax Income,-97.96,-67.34,-33.67,-,-48.18,-,-271.81,17.17,95.8,-123.33,Upgrade
18,Income Tax Expense,-,-,-,-,-,-,0.86,26.65,46.84,6.41,Upgrade
19,Earnings From Continuing Operations,-97.96,-67.34,-33.67,-,-48.18,-,-272.67,-9.48,48.96,-129.74,Upgrade
20,Earnings From Discontinued Operations,-,-,-,-,-5,-,-,-,-,-,Upgrade
21,Net Income to Company,-97.96,-67.34,-33.67,-,-53.18,-,-272.67,-9.48,48.96,-129.74,Upgrade
22,Minority Interest in Earnings,14.24,5.24,6.05,-,6.33,-,58.58,-42.44,-22.24,47.05,Upgrade
23,Net Income,-83.73,-62.11,-27.62,-,-46.85,-,-214.09,-51.92,26.72,-82.69,Upgrade
24,Net Income to Common,-83.73,-62.11,-27.62,-,-46.85,-,-214.09,-51.92,26.72,-82.69,Upgrade
25,Shares Outstanding (Basic),197,148,148,-,124,-,120,120,120,119,Upgrade
26,Shares Outstanding (Diluted),197,148,148,-,124,-,120,120,120,119,Upgrade
27,Shares Change (YoY),32.97%,-,19.98%,-,3.34%,-,-,0.22%,0.86%,-,Upgrade
28,EPS (Basic),-0.42,-0.42,-0.19,-,-0.38,-,-1.79,-0.43,0.22,-0.69,Upgrade
29,EPS (Diluted),-0.42,-0.42,-0.19,-,-0.38,-,-1.79,-0.43,0.22,-0.69,Upgrade
30,Free Cash Flow,-37.21,-3.26,-3.57,-,145.64,-,-54.88,-34.86,46.83,-226.59,Upgrade
31,Free Cash Flow Per Share,-0.19,-0.02,-0.02,-,1.18,-,-0.46,-0.29,0.39,-1.90,Upgrade
32,Operating Margin,-194.57%,-110.54%,-56.45%,-,-83.60%,-,-127.64%,6.91%,24.35%,-597.09%,Upgrade
33,Profit Margin,-229.54%,-105.56%,-39.27%,-,-88.04%,-,-251.69%,-15.26%,6.32%,-387.99%,Upgrade
34,Free Cash Flow Margin,-102.01%,-5.53%,-5.07%,-,273.68%,-,-64.52%,-10.24%,11.08%,-1063.16%,Upgrade
35,EBITDA,-37.07,-29.63,-11.53,-,-9.83,-,-74.96,49.91,140.79,-109.24,Upgrade
36,D&A For EBITDA,33.9,35.4,28.17,23.88,34.66,35.71,33.61,26.4,37.91,18.01,Upgrade
37,EBIT,-70.97,-65.03,-39.7,-,-44.49,-,-108.57,23.5,102.88,-127.26,Upgrade
