,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,4.84,2.6,1.63,6.25,7.93,12.64,7.52,15.11,58.77,35.39,Upgrade
1,Trading Asset Securities,0.02,0.05,0.08,0.1,0.05,0.05,0.19,0.09,0.14,0.13,Upgrade
2,Cash & Short-Term Investments,4.87,2.65,1.71,6.36,7.98,12.7,7.71,15.2,58.91,35.52,Upgrade
3,Cash Growth,185.12%,-58.34%,-78.61%,-49.94%,3.53%,-16.44%,-86.91%,-57.22%,209.32%,118.07%,Upgrade
4,Accounts Receivable,23.77,28.75,28.49,12.78,20.71,37.16,62.03,96.06,90.45,56.97,Upgrade
5,Other Receivables,260.84,231.69,256.3,253.84,532.92,765.45,431.22,398.6,537.2,587.83,Upgrade
6,Receivables,284.61,260.44,284.78,266.62,553.63,802.61,493.25,494.67,627.66,644.8,Upgrade
7,Inventory,12.54,40.5,27.25,36.6,1034,1036,1509,1597,1487,1616,Upgrade
8,Prepaid Expenses,-,30.85,-,33.84,-,43.42,-,28.41,-,-,Upgrade
9,Restricted Cash,-,-,-,-,-,-,-,52.66,-,-,Upgrade
10,Other Current Assets,-,-,-,-,38.55,40.3,58.53,-,64.87,39.5,Upgrade
11,Total Current Assets,302.02,334.44,313.74,343.41,1634,1935,2068,2188,2238,2335,Upgrade
12,"Property, Plant & Equipment",196.42,263.96,298.81,351.36,345.46,397.38,389.45,542.39,527.93,579.11,Upgrade
13,Long-Term Investments,-,-,-,-,-,-,-,10,9.25,9.43,Upgrade
14,Goodwill,-,-,-,-,114.01,119.26,199.76,220.41,203.72,207.7,Upgrade
15,Other Long-Term Assets,0.44,0.64,1.98,2.08,56.58,76.94,172.24,33.07,56.29,43.8,Upgrade
16,Total Assets,498.88,599.03,614.54,696.85,2150,2528,2830,2994,3035,3176,Upgrade
17,Accounts Payable,65.82,77.8,50.23,40.3,74.02,82.93,113.83,91.95,107.41,83.14,Upgrade
18,Accrued Expenses,109.38,114.91,89.45,108.58,148.57,117.3,100.56,77.01,91.2,83.73,Upgrade
19,Short-Term Debt,31.3,48.11,52.79,52.79,115.14,207.52,241.76,251.08,260.36,263.78,Upgrade
20,Current Portion of Leases,3.04,3.68,4.9,4.15,6.57,7.89,6.41,5.14,6.99,8.42,Upgrade
21,Current Income Taxes Payable,-,-,-,-,110.5,122.26,120.84,120.97,79.55,24.06,Upgrade
22,Current Unearned Revenue,0.29,3.54,2.49,5.34,959.9,1002,1012,938.91,991.79,1229,Upgrade
23,Other Current Liabilities,100.25,113.09,110.49,130.13,114.5,136.5,151.34,171.59,184.95,173.7,Upgrade
24,Total Current Liabilities,310.08,361.13,310.35,341.29,1529,1677,1747,1657,1722,1866,Upgrade
25,Long-Term Debt,-,-,-,-,-,-,-,-,44.2,43.89,Upgrade
26,Long-Term Leases,-,1.51,4.33,5.34,11.04,14.61,13.57,15.59,15.61,18.32,Upgrade
27,Long-Term Deferred Tax Liabilities,7.29,8.87,9.22,9.66,44.53,46.58,74.76,81.18,84.12,99.29,Upgrade
28,Other Long-Term Liabilities,-,-,1.32,-,-,-,-,-,40.22,42.9,Upgrade
29,Total Liabilities,317.37,371.51,325.21,356.29,1585,1738,1835,1753,1906,2070,Upgrade
30,Common Stock,207.69,148.35,148.35,148.35,123.65,123.65,119.65,119.65,119.65,119.65,Upgrade
31,Additional Paid-In Capital,822.72,824.14,824.14,824.14,838.41,838.41,826.77,826.77,826.77,826.77,Upgrade
32,Retained Earnings,-645.38,-570.21,-24.6,-463.66,-269.79,-222.95,-110.23,72.85,75.69,48.8,Upgrade
33,Comprehensive Income & Other,8.74,15.75,-450.29,19.95,14.58,25.47,26.12,30.71,-27.87,-18.48,Upgrade
34,Total Common Equity,393.76,418.03,497.59,528.78,706.86,764.59,862.31,1050,994.24,976.74,Upgrade
35,Minority Interest,-212.26,-190.51,-208.27,-188.21,-141.73,26.02,132.57,190.41,134.73,128.54,Upgrade
36,Shareholders' Equity,181.51,227.52,289.33,340.57,565.13,790.6,994.88,1240,1129,1105,Upgrade
37,Total Liabilities & Equity,498.88,599.03,614.54,696.85,2150,2528,2830,2994,3035,3176,Upgrade
38,Total Debt,34.34,53.31,62.02,62.28,132.75,230.02,261.73,271.82,327.16,334.42,Upgrade
39,Net Cash (Debt),-29.48,-50.66,-60.31,-55.92,-124.77,-217.32,-254.02,-256.62,-268.25,-298.89,Upgrade
40,Net Cash Per Share,-0.15,-0.34,-0.41,-,-1.01,-,-2.12,-2.14,-2.24,-2.50,Upgrade
41,Filing Date Shares Outstanding,207.69,207.69,148.35,148.35,123.65,123.65,119.65,119.65,119.65,119.65,Upgrade
42,Total Common Shares Outstanding,207.69,148.35,148.35,148.35,123.65,123.65,119.65,119.65,119.65,119.65,Upgrade
43,Working Capital,-8.07,-26.69,3.39,2.12,104.65,258.22,321.76,531.29,515.94,469.65,Upgrade
