,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Operating Revenue,21962,21471,19969,15715,4950,6524,9035,10661,6653,6223,Upgrade
1,Other Revenue,-,-,14.89,-,82.27,-,34.62,20.21,-,-,Upgrade
2,Revenue,21962,21471,19984,15715,5032,6524,9070,10681,6653,6223,Upgrade
3,Revenue Growth (YoY),9.90%,36.62%,297.12%,140.89%,-44.52%,-38.92%,36.31%,71.64%,-74.09%,-76.27%,Upgrade
4,Cost of Revenue,4411,4954,4569,4377,3708,3681,3527,4047,3940,4408,Upgrade
5,Gross Profit,17550,16516,15415,11338,1324,2843,5543,6634,2713,1814,Upgrade
6,"Selling, General & Admin",-1202,1202,1276,642.42,145.09,163.11,237.56,278.82,186.82,114.68,Upgrade
7,Other Operating Expenses,13092,9594,8901,6752,2244,2830,4226,4883,3223,3343,Upgrade
8,Operating Expenses,13663,12584,11825,8582,3439,4032,5570,6320,4629,5055,Upgrade
9,Operating Income,3887,3932,3590,2756,-2115,-1189,-26.87,314.02,-1916,-3241,Upgrade
10,Interest Expense,-620.66,-58.14,-,-122.12,-63.25,-40.65,-37.13,-27.16,-19.98,-14.1,Upgrade
11,Interest & Investment Income,-,540.14,606.24,433.93,365.48,362.09,501.45,452.29,519.25,667.27,Upgrade
12,Earnings From Equity Investments,37.48,5.88,39.78,45.33,-141.47,51.82,190.87,191.77,252.84,199.92,Upgrade
13,Currency Exchange Gain (Loss),13.53,-13.53,-26.15,-17.22,-197.47,-83.14,187.63,76.69,33.1,-205.38,Upgrade
14,Other Non Operating Income (Expenses),1192,50.43,-151.24,39.19,-46.34,110.94,44.27,18.1,37.33,18.66,Upgrade
15,EBT Excluding Unusual Items,4509,4457,4058,3135,-2198,-787.82,860.23,1026,-1093,-2574,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-64.41,-207.69,-205.17,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-22.12,22.12,84.04,16.8,-87.85,-4.62,-221.46,-15.94,-38.47,-156.5,Upgrade
18,Asset Writedown,-,-,-,-,-3.78,-9.56,-0.22,-,-,-,Upgrade
19,Other Unusual Items,-,-,-45.57,-,-55.76,-,-127.25,-,-,-,Upgrade
20,Pretax Income,4487,4479,4033,2944,-2550,-802.01,511.29,1010,-1032,-2731,Upgrade
21,Income Tax Expense,79.97,71.8,56,46.95,52.9,42.99,39.17,49.53,78.86,71.77,Upgrade
22,Earnings From Continuing Operations,4407,4407,3977,2897,-2603,-844.99,472.12,960.23,-1111,-2803,Upgrade
23,Minority Interest in Earnings,-35.27,-19.89,-38.83,-7.19,19.89,-5.48,-93.03,-13.1,-6.21,-53.63,Upgrade
24,Net Income,4372,4387,3938,2890,-2583,-850.47,379.1,947.13,-1117,-2856,Upgrade
25,Net Income to Common,4372,4387,3938,2890,-2583,-850.47,379.1,947.13,-1117,-2856,Upgrade
26,Net Income Growth,11.03%,51.80%,-,-,-,-,-,-,-,-,Upgrade
27,Shares Outstanding (Basic),4374,4374,4372,4369,4365,4360,4354,4350,4340,4335,Upgrade
28,Shares Outstanding (Diluted),4375,4375,4372,4375,4365,4360,4359,4364,4340,4335,Upgrade
29,Shares Change (YoY),0.07%,-0.00%,0.16%,0.36%,0.13%,-0.09%,0.43%,0.66%,-0.17%,-0.24%,Upgrade
30,EPS (Basic),1.00,1.00,0.90,0.66,-0.59,-0.20,0.09,0.22,-0.26,-0.66,Upgrade
31,EPS (Diluted),1.00,1.00,0.90,0.66,-0.59,-0.20,0.09,0.22,-0.26,-0.66,Upgrade
32,EPS Growth,10.95%,51.74%,-,-,-,-,-,-,-,-,Upgrade
33,Free Cash Flow,-,2750,3712,2109,-3339,-4703,-4027,-6368,-9074,-4329,Upgrade
34,Free Cash Flow Per Share,-,0.63,0.85,0.48,-0.76,-1.08,-0.92,-1.46,-2.09,-1.00,Upgrade
35,Dividend Per Share,0.500,0.500,-,-,-,-,-,-,-,-,Upgrade
36,Operating Margin,17.70%,18.31%,17.96%,17.54%,-42.02%,-18.22%,-0.30%,2.94%,-28.80%,-52.08%,Upgrade
37,Profit Margin,19.91%,20.43%,19.70%,18.39%,-51.34%,-13.04%,4.18%,8.87%,-16.79%,-45.90%,Upgrade
38,Free Cash Flow Margin,-,12.81%,18.58%,13.42%,-66.35%,-72.09%,-44.40%,-59.62%,-136.38%,-69.57%,Upgrade
39,EBITDA,4857,5607,5132,3859,-1145,-233.1,982.62,1390,-781.62,-1728,Upgrade
40,D&A For EBITDA,970.16,1675,1542,1103,969.29,955.77,1009,1076,1134,1513,Upgrade
41,EBIT,3887,3932,3590,2756,-2115,-1189,-26.87,314.02,-1916,-3241,Upgrade
42,Advertising Expenses,-,1202,-,642.42,-,163.11,-,278.82,-,114.68,Upgrade
