,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,12673,15513,13651,16735,20121,21706,29219,31829,22136,23028,26159,20754,28959,16738,16851,12829,25041,14740,13029,9902,12030,Upgrade
1,Market Cap Growth,-28.53%,-28.53%,-53.28%,-47.42%,-9.10%,-5.74%,11.70%,53.36%,-23.56%,37.58%,55.24%,61.77%,15.65%,13.55%,29.33%,29.56%,108.16%,38.29%,45.52%,-0.00%,133.80%,Upgrade
2,Enterprise Value,24180,26206,22303,16010,19396,19283,25518,30705,21012,22973,28847,24050,32255,21208,20657,18025,30238,20752,17977,12827,14955,Upgrade
3,Last Close Price,11.30,13.81,12.10,14.49,17.42,18.79,25.10,27.34,24.30,25.28,28.72,22.79,31.79,18.87,18.81,14.32,27.95,16.45,14.36,10.91,13.26,Upgrade
4,PE Ratio,-,-,-,-,14.76,14.80,22.62,30.81,23.68,65.61,47.26,181.20,-,-130.54,-,285.03,-,17.59,15.62,11.70,12.36,Upgrade
5,Forward PE,-,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,Upgrade
6,PS Ratio,0.58,0.70,0.48,0.50,0.57,0.60,0.85,1.04,0.75,0.86,1.13,1.02,1.54,0.92,1.01,0.78,1.56,0.95,0.81,0.64,0.84,Upgrade
7,PB Ratio,0.95,1.17,0.98,1.12,1.32,1.42,1.96,2.03,2.13,2.25,2.60,2.12,3.04,1.68,1.73,1.28,2.52,1.41,1.30,1.00,1.28,Upgrade
8,P/TBV Ratio,1.27,1.27,1.06,1.20,1.41,1.51,2.10,2.32,2.63,2.78,3.17,2.59,3.72,2.03,2.35,1.72,3.37,1.83,1.70,1.31,1.64,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-27.50,-7.20,-,-,-,-,-,28.59,-,-,5.85,Upgrade
10,P/OCF Ratio,-,-2.10,-,-,-,13.73,19.18,12.70,7.29,7.64,9.73,19.54,48.18,31.16,-,16.20,36.48,14.25,8.90,4.54,4.61,Upgrade
11,EV/Sales Ratio,1.09,1.18,0.79,0.48,0.55,0.53,0.74,1.00,0.72,0.86,1.25,1.18,1.71,1.16,1.23,1.10,1.88,1.34,1.12,0.83,1.04,Upgrade
12,EV/EBITDA Ratio,19.36,24.94,-,5.60,5.84,6.41,13.38,18.48,-,23.22,61.71,646.01,-,-,39.27,20.63,-,12.32,10.44,7.88,10.00,Upgrade
13,EV/EBIT Ratio,-,-49.58,-,-,-,9.42,25.67,39.55,-,115.14,-83.43,-31.01,-,-,-,134.37,-,18.76,14.95,11.88,14.86,Upgrade
14,EV/FCF Ratio,-2.48,-,-,-,-,-,-,-,-,-,-30.33,-8.34,-,-,-,-,-,40.26,-,-,7.27,Upgrade
15,Debt / Equity Ratio,1.37,1.37,1.36,1.15,0.89,0.76,0.71,0.57,0.71,0.73,0.72,0.80,0.78,0.87,0.95,0.80,0.73,0.76,0.83,0.73,0.69,Upgrade
16,Debt / EBITDA Ratio,14.60,6.61,-,23.30,8.62,1.85,3.23,3.45,35.08,4.02,3.08,3.52,-,-,17.24,4.57,-,6.06,4.41,4.13,3.60,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-7.58,-2.72,-,-,-,-,-,15.45,-,-,3.13,Upgrade
