,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,228,103,104,134,211,220,279,84,67,87,109,222,139,634,1304,536,101,92,50,69,75,Upgrade
1,Market Cap Growth,-53.29%,-53.29%,-62.69%,60.34%,212.86%,153.33%,156.19%,-62.17%,-51.53%,-86.31%,-91.65%,-58.64%,38.10%,588.70%,2529.03%,679.07%,34.04%,-77.00%,-75.69%,-40.69%,-47.78%,Upgrade
2,Enterprise Value,178,69,70,113,190,212,280,84,68,88,110,220,137,612,1283,499,64,34,-8,-2,4,Upgrade
3,Last Close Price,0.16,0.07,0.07,0.09,0.15,0.15,0.19,0.08,0.07,0.08,0.11,0.21,0.14,0.62,1.52,0.63,0.12,0.11,0.06,0.08,0.09,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.96,17.28,-81.13,-32.91,-,-,Upgrade
5,PS Ratio,0.63,0.29,0.31,0.44,0.72,0.75,0.93,0.28,0.23,0.31,0.42,0.87,0.62,2.69,5.06,1.90,0.32,0.32,0.20,0.32,0.36,Upgrade
6,PB Ratio,2.89,1.45,1.47,1.88,2.53,2.64,4.68,1.41,-,0.76,0.84,1.71,-,4.66,13.32,5.47,-,1.03,0.56,0.78,-,Upgrade
7,P/TBV Ratio,1.30,1.30,1.32,1.69,2.38,2.48,4.30,1.29,-,1.16,1.25,2.55,-,6.96,13.16,5.41,-,1.01,0.56,0.77,-,Upgrade
8,P/FCF Ratio,11.96,6.07,12.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
