,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Revenue,90.58,90.58,107.27,63.83,69.19,68.78,90.09,63.25,77,64.32,88.09,53.64,53.27,59.11,59.67,63.49,75.53,83.68,91.97,33.78,Upgrade
1,Revenue Growth (YoY),30.91%,31.70%,19.08%,0.92%,-10.14%,6.93%,2.26%,17.92%,44.53%,8.81%,47.64%,-15.50%,-29.47%,-29.36%,-35.12%,87.94%,97.55%,61.97%,8.92%,66.95%,Upgrade
2,Cost of Revenue,73.16,73.16,91.94,49.46,52.76,55.76,76.86,49.83,63.1,54.58,69.94,41.44,47.45,45.62,49.02,50.52,62.23,73.03,81.09,29.5,Upgrade
3,Gross Profit,17.42,17.42,15.33,14.37,16.43,13.01,13.22,13.43,13.9,9.74,18.16,12.21,5.83,13.49,10.65,12.96,13.3,10.65,10.88,4.28,Upgrade
4,"Selling, General & Admin",17.28,17.28,19.59,16.38,17.2,18.54,16.95,17.43,18.13,19.63,20.76,17.13,15.54,14.32,12.18,11.27,10.81,10.45,10.22,8.07,Upgrade
5,Other Operating Expenses,-,-,-0.05,-,-,-,-0.77,-,-,-,-0.98,-,-,-,-0.03,-,-,-,-,-,Upgrade
6,Operating Expenses,17.85,17.85,25.92,15.33,17.64,18.19,23.26,19.44,18.27,19.82,20.07,17.01,15.64,14.08,10.06,11.52,10.97,11.39,11.31,8.07,Upgrade
7,Operating Income,-0.43,-0.43,-10.59,-0.96,-1.21,-5.18,-10.03,-6.01,-4.37,-10.08,-1.91,-4.81,-9.81,-0.59,0.59,1.44,2.34,-0.75,-0.44,-3.79,Upgrade
8,Interest Expense,-0.06,-0.06,-,-0.22,-0.26,-0.25,-0.19,-0.32,-0.38,-0.28,-0.81,-0.31,-0.3,-0.18,-0.13,-0.2,-0.07,-0.04,-0.05,-0.05,Upgrade
9,Interest & Investment Income,0.17,0.17,0.6,-,-,-,0.39,-,-,0.11,0.52,-,-,0.18,0.56,-,-,-,0.33,-,Upgrade
10,Currency Exchange Gain (Loss),-,-,0.08,0.01,0.69,0.17,0.01,-0.02,-,0.11,0.1,-,-,0.01,0.16,-,-,-,-0.18,-,Upgrade
11,Other Non Operating Income (Expenses),-,-,-0.33,0.11,-0.08,0.08,-1.55,1.24,0.27,-,-1.43,0.31,0.93,-,-3.93,3.09,0.76,0.1,-0.08,0.03,Upgrade
12,EBT Excluding Unusual Items,-0.32,-0.32,-10.25,-1.06,-0.85,-5.18,-11.37,-5.11,-4.48,-10.14,-3.53,-4.8,-9.19,-0.58,-2.75,4.33,3.02,-0.69,-0.42,-3.81,Upgrade
13,Asset Writedown,-,-,-,-,-,-,-41.87,-,-,-,-,-,-,-,1.56,-,-,-,-,-,Upgrade
14,Other Unusual Items,-,-,-,-,-,-,3.16,-,-,-,-4,-,-,-,5.85,-,-,-,-,-,Upgrade
15,Pretax Income,-0.32,-0.32,-10.25,-1.06,-0.85,-5.18,-50.09,-5.11,-4.48,-10.14,-7.53,-4.8,-9.19,-0.58,4.66,4.33,3.02,-0.69,-0.42,-3.81,Upgrade
16,Income Tax Expense,-0.01,-0.01,-0.04,0.09,-0.11,0,-0.02,-0.03,0.13,-,-0.81,-0.08,0.04,0.2,-0.08,0.86,0.57,0.34,0.61,-0.74,Upgrade
17,Earnings From Continuing Operations,-0.31,-0.31,-10.2,-1.14,-0.75,-5.18,-50.07,-5.09,-4.61,-10.14,-6.72,-4.72,-9.23,-0.78,4.74,3.47,2.46,-1.02,-1.02,-3.07,Upgrade
18,Minority Interest in Earnings,-0.02,-0.02,2.99,-0.05,0.56,-0.31,2.42,-0.68,0.81,0.3,0.36,0.1,0.27,0.37,-0.8,0.5,-0.16,1.14,0.48,0.07,Upgrade
19,Net Income,-0.33,-0.33,-7.22,-1.2,-0.19,-5.49,-47.65,-5.77,-3.8,-9.84,-6.36,-4.62,-8.95,-0.41,3.94,3.97,2.29,0.12,-0.54,-3,Upgrade
20,Net Income to Common,-0.33,-0.33,-7.22,-1.2,-0.19,-5.49,-47.65,-5.77,-3.8,-9.84,-6.36,-4.62,-8.95,-0.41,3.94,3.97,2.29,0.12,-0.54,-3,Upgrade
21,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.44%,-96.92%,-,-,Upgrade
22,Shares Outstanding (Basic),1446,1446,1303,1446,1446,1446,964,964,964,964,1122,890,891,800,800,800,800,800,800,800,Upgrade
23,Shares Outstanding (Diluted),1446,1446,1303,1446,1446,1446,964,964,964,964,1122,890,891,905,800,800,800,800,800,800,Upgrade
24,Shares Change (YoY),-,-,35.21%,50.00%,50.00%,50.00%,-14.12%,8.25%,8.13%,6.52%,40.30%,11.30%,11.43%,13.11%,-,-,-,-,-0.15%,4.25%,Upgrade
