,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2752,2729,2315,2586,3180,2800,2774,3113,2696,2515,3052,2762,2782,2402,2615,2442,2969,2955,3272,3174,2244,Upgrade
1,Market Cap Growth,-2.53%,-2.53%,-16.54%,-16.91%,17.94%,11.30%,-9.13%,12.70%,-3.08%,4.73%,16.73%,13.09%,-6.30%,-18.71%,-20.07%,-23.05%,32.30%,50.16%,57.65%,45.71%,32.14%,Upgrade
2,Enterprise Value,3539,3535,2970,3174,3816,3435,3305,3619,3234,3045,3488,3139,3159,2837,2946,2696,3137,3130,3519,3186,2257,Upgrade
3,Last Close Price,9.64,9.56,8.11,8.91,10.96,9.59,9.50,10.51,9.10,8.49,10.17,9.18,9.24,7.98,8.69,8.02,9.75,9.70,10.74,10.34,7.31,Upgrade
4,PE Ratio,20.10,19.65,16.98,18.96,23.55,21.38,20.21,21.91,19.07,19.03,23.46,22.31,23.41,21.94,23.29,22.34,28.83,30.34,39.20,38.61,28.15,Upgrade
5,PS Ratio,1.20,1.17,0.99,1.15,1.46,1.38,1.38,1.55,1.38,1.33,1.71,1.61,1.69,1.51,1.71,1.71,2.14,2.16,2.42,2.37,1.74,Upgrade
6,PB Ratio,1.96,1.73,1.50,1.66,2.10,1.91,1.93,2.15,1.91,1.84,2.30,2.09,2.17,1.92,2.15,2.01,2.51,2.56,2.94,2.86,2.07,Upgrade
7,P/TBV Ratio,2.12,2.12,1.84,2.04,2.58,2.35,2.37,2.61,2.33,2.27,2.82,2.53,2.62,2.32,2.61,2.43,3.03,3.09,3.55,3.47,2.51,Upgrade
8,P/FCF Ratio,469.34,465.44,-,-,-79.57,-,-,-,-28.96,-,-,-,-82.38,-16.27,-,-,-,-37.47,-21.37,-,-,Upgrade
