,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,689.1,686.35,663.14,720.47,705.49,710.87,739,757.62,732.46,709.63,798.69,821.11,850.78,812.57,943.59,902.94,807.93,1144,1174,1180,Upgrade
1,Cash & Short-Term Investments,689.1,686.35,663.14,720.47,705.49,710.87,739,757.62,732.46,709.63,798.69,821.11,850.78,812.57,943.59,902.94,807.93,1144,1174,1180,Upgrade
2,Cash Growth,-2.32%,-3.45%,-10.27%,-4.90%,-3.68%,0.17%,-7.47%,-7.73%,-13.91%,-12.67%,-15.36%,-9.06%,5.30%,-28.97%,-19.64%,-23.50%,-36.35%,-14.15%,114.49%,120.81%,Upgrade
3,Accounts Receivable,99.95,100.98,111.46,111.8,112.06,112.49,112.98,115.65,90.23,93.96,67.92,85.24,84.01,88.19,111.81,160.71,96.43,97.75,112.86,94.5,Upgrade
4,Other Receivables,33.14,29.88,15.52,15.52,16.77,16.91,14.75,15.14,1.2,1.09,1.15,1.18,41.9,76.83,77.63,116.35,2.92,4.18,4.18,3.73,Upgrade
5,Receivables,133.1,130.86,126.99,127.32,128.84,129.4,127.73,130.79,91.43,95.05,69.07,86.42,125.91,165.02,189.44,277.06,99.34,101.93,117.03,98.23,Upgrade
6,Inventory,69.37,81.52,91.61,89.47,74.38,80.93,93.32,95.2,84.15,59.31,68.54,60.9,51.48,63.79,93.2,64.88,85.68,118.15,136.65,154.68,Upgrade
7,Other Current Assets,12.99,13.11,15.48,17.91,19.5,17.09,18.26,21.23,43.38,23.34,26.46,27.41,32.14,29.99,38.73,29.97,30.89,34.71,47.59,48.96,Upgrade
8,Total Current Assets,904.55,911.84,897.22,955.18,928.21,938.29,978.31,1005,951.42,887.33,962.75,995.85,1060,1071,1265,1275,1024,1399,1476,1482,Upgrade
9,"Property, Plant & Equipment",345.25,351.65,357.74,364.79,363.29,370.09,378.69,385.89,408.02,415.27,424.83,433.99,466.72,473.58,482.73,487.75,576.33,585.47,594,595.93,Upgrade
10,Long-Term Investments,38.8,34.99,36.36,37.75,39.77,37.56,44.35,40.96,41.14,47.07,52.3,58.27,87.22,105.65,75.1,75.14,80.31,80.09,80.05,79.87,Upgrade
11,Other Intangible Assets,54.91,56.34,57.77,59.21,59.36,60.78,58.08,57.22,49.71,50.33,50.95,51.57,50.31,49.09,49.52,49.95,56.64,57,57.36,57.72,Upgrade
12,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,0.25,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Long-Term Deferred Charges,13.89,13.3,12.91,11.37,13.91,13.95,19.63,22.14,70.75,70.24,70.71,71.1,76.18,76.06,74.34,68.65,62.45,59.79,55.85,52.7,Upgrade
14,Other Long-Term Assets,0.62,0.63,0.64,1.08,11.8,11.98,12.16,12.56,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Total Assets,1358,1369,1363,1429,1416,1433,1491,1524,1521,1470,1562,1611,1741,1776,1947,1956,1800,2181,2263,2268,Upgrade
16,Accounts Payable,34.91,44.18,51.42,51.8,45.25,47.15,89.65,89.83,49.64,40.64,38.29,53.93,36.15,33.6,58.29,44.95,23.95,31.12,66.22,47.02,Upgrade
17,Accrued Expenses,8.53,12.29,8.22,16.98,7.07,12.11,7.4,22.73,8.63,16.57,8.49,21.65,10.18,13.3,8.38,25.42,10.07,15.5,9.69,21.29,Upgrade
18,Short-Term Debt,-,-,-,50.06,50.05,50.05,50.09,50.06,80,30,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Current Portion of Long-Term Debt,606.59,645.56,-,-,-,-,-,-,1.35,-,111.51,110.16,163.72,163.72,84.12,-,75,75,65,65,Upgrade
