,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5878,5940,4290,5569,6621,6992,6662,6972,7322,6373,7157,8766,9777,8292,7879,7859,8684,11097,8189,8993,10643,Upgrade
1,Market Cap Growth,-15.04%,-15.04%,-35.60%,-20.12%,-9.58%,9.71%,-6.92%,-20.47%,-25.11%,-23.13%,-9.16%,11.55%,12.59%,-25.28%,-3.78%,-12.61%,-18.41%,-12.66%,-28.21%,-24.57%,33.68%,Upgrade
2,Enterprise Value,5489,5518,4080,5204,6256,6519,6320,6900,7251,5856,6913,8633,9643,7679,7537,7760,8585,10632,7779,7858,9508,Upgrade
3,Last Close Price,2.85,2.88,2.08,2.70,3.21,3.39,3.23,3.35,3.52,3.06,3.44,4.21,4.70,3.98,3.78,3.73,4.12,5.26,3.87,4.25,5.04,Upgrade
4,PE Ratio,-,-,-17.80,-25.49,-,-,98.25,140.87,159.37,-6.98,-8.37,-10.78,-,49.07,35.87,36.51,45.15,63.38,85.58,94.68,-,Upgrade
5,Forward PE,-,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,38.54,Upgrade
6,PS Ratio,4.94,4.98,3.17,3.68,3.71,3.50,3.25,3.50,3.91,3.23,3.15,3.85,4.37,3.80,3.92,3.38,3.65,4.31,3.15,3.70,3.88,Upgrade
7,PB Ratio,1.24,1.26,0.90,1.17,1.38,1.38,1.31,1.38,1.45,1.26,1.44,1.79,2.01,1.41,1.36,1.34,1.49,1.89,1.42,1.54,1.82,Upgrade
8,P/TBV Ratio,1.36,1.36,0.97,1.26,1.49,1.49,1.42,1.50,1.58,1.37,1.58,1.98,2.22,1.57,1.51,1.48,1.66,2.11,1.57,1.68,1.99,Upgrade
9,P/FCF Ratio,263.65,-,-350.26,-,-73.76,-,107.16,-,68.10,-62.73,-,-61.80,-,-,-,-,-18.00,-37.90,-,-,130.42,Upgrade
10,P/OCF Ratio,24.06,-,19.09,19.73,44.61,-,25.21,-,26.06,155.55,-,60.67,-,20.00,11.76,23.14,76.52,35.37,-,-,23.87,Upgrade
11,EV/Sales Ratio,4.60,4.63,3.01,3.44,3.51,3.26,3.08,3.47,3.88,2.97,3.04,3.79,4.31,3.52,3.75,3.34,3.60,4.13,3.00,3.23,3.46,Upgrade
12,EV/EBITDA Ratio,-,-468.77,-224.51,-334.24,-,40.57,33.78,39.18,43.06,-56.24,-156.74,2413.48,-,22.75,24.60,25.46,34.56,44.96,35.73,37.75,32.62,Upgrade
13,EV/EBIT Ratio,-,-,-19.86,-,-,-,1397.24,2488.73,-,-,-30.21,-45.89,-,52.58,61.02,62.54,-,145.52,127.90,134.91,-,Upgrade
14,EV/FCF Ratio,246.18,-,-333.06,-,-69.69,-,101.67,-,67.43,-57.64,-,-60.86,-,-,-,-,-17.80,-36.31,-,-,116.52,Upgrade
15,Debt / Equity Ratio,0.09,0.09,0.07,0.07,0.07,0.03,0.03,0.04,0.08,0.06,0.06,0.06,0.05,0.04,0.07,0.11,0.08,0.08,0.13,0.06,-,Upgrade
16,Debt / EBITDA Ratio,-,4.05,1.46,2.20,-,2.04,0.62,0.65,8.16,1.69,1.42,0.98,-,0.60,1.05,1.53,4.07,1.57,1.99,1.63,-,Upgrade
17,Debt / FCF Ratio,18.22,-,-27.96,-,-3.85,-,2.46,-,3.75,-2.99,-,-1.95,-,-,-,-,-0.96,-1.58,-,-,-,Upgrade
18,Asset Turnover,0.17,0.25,0.20,0.25,0.28,0.36,0.38,0.38,0.32,0.32,0.31,0.44,0.46,0.27,0.23,0.36,0.34,0.45,0.28,0.51,Upgrade,
19,Inventory Turnover,1.45,0.94,1.37,1.11,2.30,1.57,1.72,2.02,2.07,1.67,1.67,1.71,4.35,2.78,1.37,1.25,2.05,1.69,2.28,1.50,2.73,Upgrade
20,Quick Ratio,1.52,1.52,1.57,1.18,1.56,1.70,1.93,1.54,1.53,1.14,2.03,1.61,2.10,1.88,2.19,1.63,2.27,1.36,1.62,1.92,6.61,Upgrade
21,Current Ratio,2.68,2.68,2.89,2.78,2.87,4.36,4.23,3.93,2.88,3.65,3.89,3.85,3.90,4.88,3.80,3.24,3.55,3.64,2.92,4.79,10.20,Upgrade
22,Return on Equity (ROE),-2.80%,0.55%,-0.02%,-19.91%,-1.35%,1.63%,1.62%,0.54%,0.25%,0.60%,1.62%,-71.17%,4.22%,3.20%,3.31%,0.38%,7.86%,2.87%,1.35%,-0.57%,Upgrade,
