,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,4904,5392,5180,7092,9268,11885,2585,2526,1975,1905,1967,2238,2278,2198,2363,2512,2607,2615,2638,2801,3307,Upgrade
1,Market Cap Growth,-54.63%,-54.63%,100.38%,180.78%,369.30%,523.99%,31.39%,12.86%,-13.31%,-13.34%,-16.76%,-10.91%,-12.63%,-15.95%,-10.41%,-10.33%,-21.16%,-13.13%,4.69%,4.50%,60.97%,Upgrade
2,Enterprise Value,5307,5823,5541,7439,9614,12206,2824,2503,1952,1944,1924,2124,2164,2000,2278,2483,2578,2477,2526,2829,3334,Upgrade
3,Last Close Price,19.90,21.88,21.02,28.78,37.61,48.23,10.49,10.25,7.88,7.60,7.85,8.93,9.09,8.77,9.43,9.92,10.29,10.32,10.34,10.98,12.97,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-6.97,-6.89,-,-,39.65,-,21.54,25.50,35.49,73.63,-,58.76,Upgrade
5,Forward PE,-,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,Upgrade
6,PS Ratio,3.61,3.93,3.76,4.51,5.24,5.99,1.14,0.99,0.73,0.66,0.65,0.75,0.74,0.69,0.73,0.82,0.92,0.99,1.06,1.05,1.19,Upgrade
7,PB Ratio,6.72,7.50,6.67,8.32,10.21,12.13,2.61,2.54,1.92,1.68,1.75,1.99,1.95,1.53,1.69,1.79,1.86,1.93,2.02,2.20,2.57,Upgrade
8,P/TBV Ratio,9.28,9.28,8.20,10.09,12.29,14.59,3.13,3.04,2.28,1.96,2.05,2.34,2.28,1.74,1.88,1.98,2.08,2.16,2.23,2.44,2.87,Upgrade
9,P/FCF Ratio,-,-,-,-,-112.82,-,-,-,-,-34.93,-,28.06,-,-,14.71,-,15.19,-,9.80,12.68,22.11,Upgrade
10,P/OCF Ratio,-,-,-,-,-521.11,-228.28,148.49,-,17.82,15.48,-,8.29,11.91,5.44,7.57,-,8.73,-,7.08,8.12,11.32,Upgrade
11,EV/Sales Ratio,3.87,4.25,4.02,4.73,5.44,6.15,1.25,0.98,0.72,0.68,0.63,0.71,0.70,0.63,0.71,0.81,0.91,0.94,1.01,1.06,1.20,Upgrade
12,EV/EBITDA Ratio,-,-62.77,-,-,-,-232.28,-132.24,-91.94,-,-11.65,-,-12.41,-,12.02,11.08,11.01,12.73,13.41,21.34,21.05,23.59,Upgrade
13,EV/EBIT Ratio,-,-30.26,-,-,-,-77.31,-,-,-,-7.18,-,-,-,28.57,-,18.87,23.25,25.99,83.25,-,62.66,Upgrade
14,EV/FCF Ratio,-54.22,-,-,-,-117.04,-,-,-,-,-35.65,-,26.63,-,-,14.18,-,15.02,-,9.38,12.81,22.29,Upgrade
15,Debt / Equity Ratio,0.71,0.71,0.73,0.66,0.65,0.53,0.47,0.38,0.35,0.22,0.28,0.29,0.26,0.19,0.12,0.14,0.11,0.14,0.16,0.15,0.17,Upgrade
16,Debt / EBITDA Ratio,-,4.87,-,-,-,2.62,8.77,5.68,-,0.78,5.14,4.45,-,1.21,2.65,1.20,0.70,0.50,1.45,2.64,1.52,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-7.17,-,-,-,-,-4.65,-,4.05,-,-,1.06,-,0.87,-,0.77,0.88,1.44,Upgrade
18,Asset Turnover,0.86,0.60,0.50,0.70,0.74,0.84,0.73,0.90,1.01,1.13,0.85,1.07,1.20,1.05,0.93,1.23,1.34,0.93,0.66,1.03,Upgrade,
19,Inventory Turnover,5.65,5.91,6.27,5.04,7.56,5.74,6.57,5.13,7.28,6.23,7.66,5.80,7.99,5.22,4.54,3.79,4.96,4.52,3.22,2.38,3.71,Upgrade
20,Quick Ratio,0.49,0.49,0.49,0.59,0.68,0.74,0.61,0.56,0.63,0.67,0.65,0.64,0.70,0.77,0.79,0.75,0.77,0.73,0.71,0.65,0.71,Upgrade
21,Current Ratio,0.77,0.77,0.81,0.88,0.95,1.02,0.84,0.84,0.88,0.93,0.94,0.95,1.00,1.24,1.30,1.29,1.26,1.26,1.28,1.24,1.24,Upgrade
22,Return on Equity (ROE),-30.01%,-39.43%,-23.99%,-30.47%,-3.73%,-5.54%,-12.18%,-42.18%,5.12%,-0.11%,-13.92%,-79.08%,1.45%,-0.46%,1.15%,13.28%,13.32%,3.96%,-4.51%,4.35%,Upgrade,
23,Return on Assets (ROA),0.19%,-10.99%,-4.04%,-8.23%,2.56%,-2.83%,-0.95%,-13.48%,4.87%,-2.78%,-0.69%,-24.52%,2.73%,-0.79%,1.49%,2.56%,6.84%,1.08%,-0.30%,1.27%,Upgrade,
24,Return on Capital (ROIC),0.30%,-15.73%,-5.75%,-12.27%,4.03%,-4.73%,-1.71%,-26.13%,9.74%,-5.40%,-1.31%,-45.12%,4.88%,-1.42%,2.77%,4.78%,11.99%,1.86%,-0.54%,2.29%,Upgrade,
25,Return on Capital Employed (ROCE),-,-19.31%,-,-,-,-11.81%,-,-,-,-21.07%,-,-,-,4.40%,-,8.69%,7.72%,6.79%,2.24%,-,3.94%,Upgrade
26,Earnings Yield,-4.94%,-4.50%,-3.84%,-1.96%,-1.29%,-1.33%,-5.23%,-4.67%,-6.36%,-14.35%,-14.51%,-12.85%,-10.75%,2.52%,4.20%,4.64%,3.92%,2.82%,1.36%,1.36%,1.70%,Upgrade
27,FCF Yield,-2.00%,-1.82%,-1.91%,-0.55%,-0.89%,-1.16%,-2.90%,-5.93%,-2.43%,-2.86%,-7.05%,3.56%,0.55%,10.23%,6.80%,2.30%,6.58%,3.72%,10.20%,7.88%,4.52%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.83%,-,-,-,0.39%,Upgrade
29,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,29.28%,-,-,-,25.91%,-,24.64%,2.71%,29.47%,7.16%,-,9.69%,Upgrade
30,Buyback Yield / Dilution,0.86%,-0.96%,-3.54%,3.59%,3.84%,0.12%,0.44%,-0.23%,2.92%,-34.00%,26.97%,-15.89%,-16.28%,27.43%,-37.76%,11.65%,3.43%,-1.02%,-13.35%,10.18%,3.88%,Upgrade
31,Total Shareholder Return,0.86%,-0.96%,-3.54%,3.59%,3.84%,0.12%,0.44%,-0.23%,2.92%,-34.00%,26.97%,-15.89%,-16.28%,27.43%,-37.76%,11.65%,4.25%,-1.02%,-13.35%,10.18%,4.27%,Upgrade
