,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,7011,8040,6779,5159,3182,3645,5001,4893,1618,2942,Upgrade
1,Short-Term Investments,-,-,-,-,-,98.55,-,-,-,-,Upgrade
2,Trading Asset Securities,156.74,230.08,210.83,226.66,189.48,106.77,254.1,312.15,198.52,89.94,Upgrade
3,Cash & Short-Term Investments,7168,8270,6990,5385,3372,3850,5255,5205,1817,3032,Upgrade
4,Cash Growth,2.54%,53.57%,107.31%,39.87%,-35.84%,-26.03%,189.29%,71.65%,-20.19%,17.86%,Upgrade
5,Accounts Receivable,170.01,101.83,36.81,36.3,56.98,45.96,32.83,41,26.63,17.07,Upgrade
6,Other Receivables,1694,1436,1451,1451,1760,2559,2769,1591,1720,1698,Upgrade
7,Receivables,2018,1858,2081,2227,2226,3463,3290,3112,2964,2805,Upgrade
8,Inventory,8532,6966,6090,6252,7904,7778,8456,7278,4557,4840,Upgrade
9,Prepaid Expenses,319.16,318.25,322.89,4.56,69.11,53.85,29.66,3.75,51.47,8.91,Upgrade
10,Other Current Assets,1577,1017,2819,3969,0.65,602.11,0.7,0.71,2863,2937,Upgrade
11,Total Current Assets,19614,18430,18304,17838,13571,15747,17032,15600,12253,13623,Upgrade
12,"Property, Plant & Equipment",2097,2091,303.86,329.67,344.18,356.99,300.36,297.51,280.47,243.23,Upgrade
13,Long-Term Investments,13626,13051,13213,12919,12869,11729,11583,10978,10509,9946,Upgrade
14,Other Intangible Assets,6.41,6.41,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26,Upgrade
15,Long-Term Deferred Tax Assets,179.99,163.69,161.21,157.33,123.28,116.44,141.65,125.7,117.98,311.39,Upgrade
