,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1549,1653,1129,4175,912.48,2055,519.7,1524,835.27,1216,Upgrade
1,Revenue Growth (YoY),37.21%,-60.41%,23.75%,103.14%,75.58%,34.83%,-37.78%,25.35%,-16.97%,29.90%,Upgrade
2,Cost of Revenue,1012,1106,728.6,2478,393.02,954.29,227.39,967.21,468.63,730.17,Upgrade
3,Gross Profit,537.43,546.81,400.58,1696,519.46,1101,292.32,556.95,366.64,485.75,Upgrade
4,"Selling, General & Admin",296.08,329,225.93,306.69,172.92,259.71,205.82,252.78,164.4,200.98,Upgrade
5,Other Operating Expenses,8.63,0.71,0.39,1.96,0.37,1.83,0.96,21.92,0.44,8.31,Upgrade
6,Operating Expenses,304.71,329.71,226.31,308.65,173.3,261.55,206.78,274.7,164.84,209.29,Upgrade
7,Operating Income,232.72,217.1,174.27,1387,346.16,839.14,85.54,282.25,201.8,276.47,Upgrade
8,Interest Expense,-111.35,-114.23,-78.37,-103.76,-124.8,-82.38,-85.16,-96.26,-111.37,-107.08,Upgrade
9,Interest & Investment Income,80.73,120.98,83.26,106.74,86.61,101.26,161.56,159.33,149.53,124.24,Upgrade
10,Earnings From Equity Investments,163.71,30.08,377.88,376.41,315.43,297.58,148.87,197.42,99.11,399.55,Upgrade
11,Currency Exchange Gain (Loss),-,-1,11.07,8.55,8.79,17.28,6.79,-,-,-,Upgrade
12,Other Non Operating Income (Expenses),40.22,54.71,46.15,118.19,18.9,30.62,17.4,82.79,15.64,-256.1,Upgrade
13,EBT Excluding Unusual Items,406.03,307.64,614.26,1894,651.11,1203,335,625.54,354.7,437.08,Upgrade
14,Gain (Loss) on Sale of Investments,0.4,0.58,-4.36,-11.39,-14.48,23.01,13.94,-30.41,-3.31,82.35,Upgrade
15,Gain (Loss) on Sale of Assets,-,8.74,-,-,-,-,-,322.03,-,-,Upgrade
16,Asset Writedown,-172.82,364.69,111.65,-67.23,-128.98,911.75,289.84,-273.07,42.79,184,Upgrade
17,Other Unusual Items,-1.6,252.85,-28.11,-37.06,-0.64,-123.77,-30.42,-51.6,-71.94,-,Upgrade
18,Pretax Income,232.01,934.51,693.45,1778,507,2014,608.35,592.5,322.23,703.42,Upgrade
19,Income Tax Expense,97.86,205.98,112.22,616.59,116.9,966.04,260.47,226.11,120.78,213.25,Upgrade
20,Earnings From Continuing Operations,134.15,728.53,581.23,1161,390.1,1048,347.88,366.39,201.45,490.17,Upgrade
21,Net Income to Company,134.15,728.53,581.23,1161,390.1,1048,347.88,366.39,201.45,490.17,Upgrade
22,Minority Interest in Earnings,-56.1,-88.38,-4.01,-52.97,30.14,15.84,18.17,51.44,-1.24,2.3,Upgrade
23,Net Income,78.06,640.15,577.22,1108,420.25,1064,366.05,417.83,200.21,492.47,Upgrade
24,Net Income to Common,78.06,640.15,577.22,1108,420.25,1064,366.05,417.83,200.21,492.47,Upgrade
25,Net Income Growth,-86.48%,-42.24%,37.35%,4.14%,14.80%,154.72%,82.84%,-15.16%,-76.54%,18.88%,Upgrade
26,Shares Outstanding (Basic),1466,1466,1466,1466,1466,1475,1501,1501,1501,1506,Upgrade
27,Shares Outstanding (Diluted),1466,1466,1466,1466,1466,1475,1501,1501,1501,1506,Upgrade
28,Shares Change (YoY),-,-,-,-0.60%,-2.30%,-1.71%,-,-0.36%,-0.41%,-0.05%,Upgrade
29,EPS (Basic),0.05,0.44,0.39,0.76,0.29,0.72,0.24,0.28,0.13,0.33,Upgrade
30,EPS (Diluted),0.05,0.44,0.39,0.76,0.29,0.72,0.24,0.28,0.13,0.33,Upgrade
31,EPS Growth,-86.48%,-42.24%,37.35%,4.77%,17.51%,159.16%,82.84%,-14.85%,-76.45%,18.94%,Upgrade
32,Free Cash Flow,-115.06,825.92,904.32,3961,277.26,995.84,-231.09,222.25,-998.44,-403.53,Upgrade
33,Free Cash Flow Per Share,-0.08,0.56,0.62,2.70,0.19,0.68,-0.15,0.15,-0.67,-0.27,Upgrade
34,Operating Margin,15.02%,13.13%,15.43%,33.24%,37.94%,40.83%,16.46%,18.52%,24.16%,22.74%,Upgrade
35,Profit Margin,5.04%,38.73%,51.12%,26.55%,46.06%,51.79%,70.43%,27.41%,23.97%,40.50%,Upgrade
36,Free Cash Flow Margin,-7.43%,49.97%,80.09%,94.88%,30.39%,48.46%,-44.47%,14.58%,-119.53%,-33.19%,Upgrade
37,EBITDA,293.19,268.43,193.59,1405,365.13,857.92,106.6,299.72,237.04,324.86,Upgrade
38,D&A For EBITDA,60.47,51.33,19.32,17.23,18.97,18.78,21.07,17.47,35.24,48.39,Upgrade
39,EBIT,232.72,217.1,174.27,1387,346.16,839.14,85.54,282.25,201.8,276.47,Upgrade
