,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q2 2017,Q1 2017,Q4 2016,Q3 2016,Q2 2016,+9 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jun '17 Jun 30, 2017","Mar '17 Mar 31, 2017","Dec '16 Dec 31, 2016","Sep '16 Sep 30, 2016","Jun '16 Jun 30, 2016",+9 Quarters
0,Operating Revenue,815.07,961.81,699.7,681.6,776.39,715.25,554.47,549.56,479,495.58,467.13,342.45,316.86,281.87,281.87,160.68,160.68,105.77,105.77,124.85,Upgrade
1,Other Revenue,-20.89,20.89,-,34.46,-21.76,21.76,-,19.57,-7.53,7.53,-,15.98,-6.61,3.3,3.3,-,-,-,-,-,Upgrade
2,Revenue,794.18,982.7,699.7,716.06,754.63,737.02,554.47,569.13,471.47,503.11,467.13,358.43,310.25,285.17,285.17,160.68,160.68,105.77,105.77,124.85,Upgrade
3,Revenue Growth (YoY),5.24%,33.33%,26.19%,25.82%,60.06%,46.49%,18.70%,58.78%,51.96%,76.42%,63.81%,123.07%,93.08%,169.61%,169.61%,28.70%,28.70%,-19.08%,-19.08%,40.74%,Upgrade
4,Cost of Revenue,761.23,920.41,644.74,664.61,655.29,650.81,482.04,509.67,426.77,433.53,415.53,315.02,275.62,240.3,240.3,132.29,132.29,84.22,84.22,84.84,Upgrade
5,Gross Profit,32.94,62.28,54.96,51.44,99.34,86.21,72.43,59.46,44.7,69.58,51.6,43.41,34.63,44.87,44.87,28.39,28.39,21.55,21.55,40,Upgrade
6,"Selling, General & Admin",10.38,8.23,7.8,10.71,9.57,9.17,7.35,2.95,8.96,7.95,5.16,5.26,3.84,3.69,3.69,9.9,9.9,9.6,9.6,11.44,Upgrade
7,Research & Development,16.1,23.69,14.37,0.61,27.12,23.99,16.17,18.34,11.92,22.16,11.08,11.25,8.98,8.92,8.92,-,-,-,-,-,Upgrade
8,Other Operating Expenses,-5.49,-12.32,-3.45,-1.64,1.35,1.85,0.73,1.51,1.04,1.02,0.36,1.1,0.57,0.7,0.7,0.72,0.72,0.67,0.67,0.67,Upgrade
9,Operating Expenses,8.97,62.49,15.53,11.07,44.66,40.61,27.07,26.78,27.75,29.22,24.38,20.01,20.88,13.71,13.71,10.62,10.62,10.26,10.26,12.11,Upgrade
10,Operating Income,23.98,-0.21,39.43,40.38,54.67,45.6,45.37,32.68,16.94,40.36,27.22,23.41,13.75,31.17,31.17,17.77,17.77,11.28,11.28,27.89,Upgrade
11,Interest Expense,-7.62,-8.4,-7.04,-9.24,-6.51,-6.31,-4.32,-5.03,-2.55,-4.61,-4.81,-4.07,-2.95,-2.59,-2.59,-,-,-,-,-,Upgrade
12,Interest & Investment Income,-,4.05,2.53,2.23,1.71,1.93,3.14,1.55,1.09,0.48,0.36,0.31,0.33,0.24,0.24,0.66,0.66,0.29,0.29,0.64,Upgrade
13,Currency Exchange Gain (Loss),-2.53,2.53,-,2.84,-3.94,3.94,-,10.88,-8.15,8.15,-,-2.04,1.49,-0.74,-0.74,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-1.05,-0.45,0.49,-4.36,4.26,2.25,-1.83,-14.63,12.53,0.58,1.16,-1.48,0.05,0.51,0.51,-1.71,-1.71,0.52,0.52,0.02,Upgrade
15,EBT Excluding Unusual Items,12.78,-2.49,35.41,31.85,50.19,47.4,42.36,25.45,19.86,44.95,23.94,16.12,12.66,28.58,28.58,16.72,16.72,12.1,12.1,28.56,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-0.14,0.14,-,-,-,1.69,3.21,-3.48,-0.4,0.04,0.33,0.44,0.44,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-0,-0.02,0.02,-0.37,-,0.3,-,-,0.08,0.03,-,0.05,-,0,0,-,-,-,-,-,Upgrade
18,Asset Writedown,-0.53,-0.01,-0.02,-0.97,-0.14,-,-,-0.35,-0.01,0.01,-0.01,0.14,-0.14,-0,-0,-0.34,-0.34,0.65,0.65,-0.47,Upgrade
19,Other Unusual Items,-9.34,4.15,5.53,6.53,4.53,-4.53,-,2.24,7.93,-7.93,-,2.54,4.04,-2.02,-2.02,-,-,-,-,-,Upgrade
20,Pretax Income,2.91,1.64,40.8,37.18,54.58,43.18,42.36,29.03,31.07,33.58,23.54,18.9,16.89,27,27,16.38,16.38,12.75,12.75,28.09,Upgrade
21,Income Tax Expense,-7.29,0.31,6.18,3.5,9.82,6.4,6.23,4.17,4.28,4.93,3.41,2.39,2.38,3.87,3.87,2.22,2.22,1.66,1.66,4.26,Upgrade
22,Earnings From Continuing Operations,10.2,1.32,34.62,33.68,44.75,36.78,36.13,24.86,26.79,28.65,20.13,16.51,14.51,23.13,23.13,14.16,14.16,11.09,11.09,23.82,Upgrade
23,Minority Interest in Earnings,0.28,0,-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Net Income,10.48,1.33,34.62,33.68,44.75,36.78,36.13,24.86,26.79,28.65,20.13,16.51,14.51,23.13,23.13,14.16,14.16,11.09,11.09,23.82,Upgrade
25,Net Income to Common,10.48,1.33,34.62,33.68,44.75,36.78,36.13,24.86,26.79,28.65,20.13,16.51,14.51,23.13,23.13,14.16,14.16,11.09,11.09,23.82,Upgrade
26,Net Income Growth,-76.58%,-96.39%,-4.18%,35.45%,67.07%,28.38%,79.49%,50.62%,84.60%,23.85%,-12.99%,16.59%,2.49%,108.56%,108.56%,-40.57%,-40.57%,-58.18%,-58.18%,23.19%,Upgrade
27,Shares Outstanding (Basic),104,100,105,102,104,105,103,105,106,77,77,78,77,78,78,69,69,71,71,69,Upgrade
28,Shares Outstanding (Diluted),104,107,105,108,104,105,103,105,106,77,77,78,77,78,78,69,69,71,71,69,Upgrade
29,Shares Change (YoY),0.04%,1.38%,1.63%,3.24%,-1.56%,35.71%,33.34%,33.28%,37.43%,-1.25%,-1.28%,13.66%,11.38%,11.06%,11.06%,0.02%,0.02%,19.43%,19.43%,19.62%,Upgrade
30,EPS (Basic),0.10,0.01,0.33,0.33,0.43,0.35,0.35,0.24,0.25,0.37,0.26,0.21,0.19,0.29,0.29,0.20,0.20,0.16,0.16,0.34,Upgrade
31,EPS (Diluted),0.10,0.01,0.33,0.31,0.43,0.35,0.35,0.24,0.25,0.37,0.26,0.21,0.19,0.29,0.29,0.20,0.20,0.16,0.16,0.34,Upgrade
32,EPS Growth,-76.59%,-96.44%,-5.71%,31.20%,69.72%,-5.40%,34.62%,13.01%,34.32%,25.42%,-11.86%,2.57%,-7.98%,87.78%,87.78%,-40.58%,-40.58%,-64.98%,-64.98%,2.99%,Upgrade
33,Free Cash Flow,-55.74,-151.24,-175.89,109.48,-82.77,-173.21,-96.21,-31.29,26.34,-269.4,-119.19,19.09,-29.93,-66.83,-66.83,-24.06,-24.06,38.51,38.51,-11.04,Upgrade
34,Free Cash Flow Per Share,-0.54,-1.42,-1.68,1.01,-0.80,-1.65,-0.93,-0.30,0.25,-3.48,-1.54,0.24,-0.39,-0.85,-0.85,-0.35,-0.35,0.55,0.55,-0.16,Upgrade
35,Dividend Per Share,-,-,-,0.270,-,-,-,0.180,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,Dividend Growth,-,-,-,50.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Gross Margin,4.15%,6.34%,7.85%,7.18%,13.16%,11.70%,13.06%,10.45%,9.48%,13.83%,11.05%,12.11%,11.16%,15.74%,15.74%,17.67%,17.67%,20.37%,20.37%,32.04%,Upgrade
38,Operating Margin,3.02%,-0.02%,5.63%,5.64%,7.25%,6.19%,8.18%,5.74%,3.59%,8.02%,5.83%,6.53%,4.43%,10.93%,10.93%,11.06%,11.06%,10.67%,10.67%,22.34%,Upgrade
39,Profit Margin,1.32%,0.13%,4.95%,4.70%,5.93%,4.99%,6.52%,4.37%,5.68%,5.69%,4.31%,4.61%,4.68%,8.11%,8.11%,8.81%,8.81%,10.49%,10.49%,19.08%,Upgrade
40,Free Cash Flow Margin,-7.02%,-15.39%,-25.14%,15.29%,-10.97%,-23.50%,-17.35%,-5.50%,5.59%,-53.55%,-25.52%,5.32%,-9.65%,-23.44%,-23.44%,-14.98%,-14.98%,36.41%,36.41%,-8.84%,Upgrade
41,EBITDA,29.09,5.94,44.54,45.49,58.13,50.31,48.82,36.13,19.35,43.52,29.63,25.81,15.92,33.34,33.34,19.91,19.91,13.34,13.34,29.74,Upgrade
42,EBITDA Margin,3.66%,0.60%,6.37%,6.35%,7.70%,6.83%,8.80%,6.35%,4.10%,8.65%,6.34%,7.20%,5.13%,11.69%,11.69%,12.39%,12.39%,12.61%,12.61%,23.82%,Upgrade
43,D&A For EBITDA,5.11,6.15,5.11,5.11,3.45,4.71,3.45,3.45,2.4,3.16,2.4,2.4,2.17,2.17,2.17,2.14,2.14,2.06,2.06,1.84,Upgrade
44,EBIT,23.98,-0.21,39.43,40.38,54.67,45.6,45.37,32.68,16.94,40.36,27.22,23.41,13.75,31.17,31.17,17.77,17.77,11.28,11.28,27.89,Upgrade
45,EBIT Margin,3.02%,-0.02%,5.63%,5.64%,7.25%,6.19%,8.18%,5.74%,3.59%,8.02%,5.83%,6.53%,4.43%,10.93%,10.93%,11.06%,11.06%,10.67%,10.67%,22.34%,Upgrade
46,Effective Tax Rate,-,19.16%,15.16%,9.43%,18.00%,14.83%,14.72%,14.36%,13.78%,14.68%,14.48%,12.66%,14.09%,14.33%,14.33%,13.55%,13.55%,13.00%,13.00%,15.18%,Upgrade
47,Revenue as Reported,794.18,982.7,699.7,716.06,754.63,737.02,554.47,569.13,471.47,503.11,467.13,358.43,310.25,285.17,285.17,160.68,160.68,105.77,105.77,124.85,Upgrade
