,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Cash & Equivalents,801.24,678.72,678.72,1042,902.45,885.42,947.42,1174,996.38,805.96,614.11,514.85,428.55,467.36,401.26,472.98,568.17,392.18,548.28,967.19,Upgrade
1,Trading Asset Securities,215.71,236.25,236.25,258.67,268.3,274.11,273.79,25.16,22.87,152.14,252.99,323.5,392.67,389.51,569.11,669.16,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,1017,914.97,914.97,1301,1171,1160,1221,1200,1019,958.11,867.1,838.35,821.22,856.87,970.37,1142,568.17,392.18,548.28,967.19,Upgrade
3,Cash Growth,-13.14%,-21.09%,-25.08%,8.45%,14.86%,21.02%,40.84%,43.09%,24.11%,11.81%,-10.64%,-26.60%,44.54%,118.49%,76.98%,18.09%,84.72%,-,56.67%,176.37%,Upgrade
4,Accounts Receivable,557.57,522.91,522.91,469.72,498.22,578.9,513.73,451.78,444.26,518.94,512.56,477.75,532.13,530.54,391.87,286.46,371.9,298.59,249.59,257.41,Upgrade
5,Other Receivables,22.39,41.91,41.91,64.22,20.35,56.53,19.69,121.83,14.35,86.27,28.89,86.42,30.14,123.31,10.79,37.2,3.85,2.8,6.49,28.86,Upgrade
6,Receivables,579.97,564.83,564.83,533.94,518.57,635.42,533.42,573.61,458.61,605.21,541.45,564.16,562.28,653.85,402.67,323.66,375.75,301.39,256.08,286.27,Upgrade
7,Inventory,532.13,568.03,568.03,534.65,596.22,552.18,582.06,533.31,488.55,552.51,616.78,575.12,519.19,404.03,305.95,300.31,297.96,294.52,215.42,217.33,Upgrade
8,Prepaid Expenses,-,13.7,13.7,3.88,-,3.22,-,3.05,-,1.85,-,2.11,-,-,-,1.1,-,0.59,-,4.04,Upgrade
