,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+2 Quarters
0,Market Capitalization,600,792,888,896,1124,552,600,504,592,460,480,208,212,248,192,196,208,184,188,208,-,Upgrade
1,Market Cap Growth,43.48%,43.48%,48.00%,77.78%,89.86%,20.00%,25.00%,142.31%,179.25%,85.48%,150.00%,6.12%,1.92%,34.78%,2.13%,-5.77%,-,-,-,-,-,Upgrade
2,Enterprise Value,562,745,842,820,1048,501,549,448,536,403,423,165,169,205,149,159,171,138,142,206,-,Upgrade
3,Last Close Price,0.75,0.99,1.09,1.10,1.38,0.68,0.72,0.60,0.70,0.54,0.55,0.24,0.24,0.28,0.21,0.22,0.23,0.20,0.20,0.22,-,Upgrade
4,PE Ratio,34.82,48.78,37.19,40.66,54.47,19.64,20.77,14.43,13.46,9.92,11.25,5.93,7.81,12.22,14.02,14.37,21.11,18.05,22.68,-,-,Upgrade
5,PS Ratio,5.34,7.28,6.52,6.23,8.21,4.05,4.77,3.95,4.10,3.00,3.18,1.57,2.00,2.63,2.52,2.82,3.17,3.21,2.96,3.08,-,Upgrade
6,PB Ratio,4.29,5.67,6.01,6.07,7.61,3.97,4.18,3.51,3.99,3.10,3.71,1.61,-,2.22,1.90,1.94,-,2.11,2.03,2.25,-,Upgrade
7,P/TBV Ratio,5.67,5.67,6.01,6.07,7.61,3.97,4.18,3.51,3.99,3.10,3.71,1.61,-,2.22,1.90,1.94,-,2.11,2.04,2.25,-,Upgrade
8,P/FCF Ratio,-,-2769.23,-203.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,808.99,808.99,-279.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,5.00,6.86,6.18,5.70,7.66,3.67,4.37,3.51,3.71,2.63,2.81,1.24,1.59,2.17,1.95,2.29,2.61,2.40,2.23,3.05,-,Upgrade
11,EV/EBITDA Ratio,33.22,49.34,31.80,27.82,35.51,12.19,13.94,10.93,9.98,7.04,8.03,3.78,4.91,7.85,8.05,8.53,10.50,7.81,8.72,11.24,-,Upgrade
12,EV/EBIT Ratio,44.34,63.77,36.22,30.37,38.42,12.79,14.43,11.27,10.19,7.19,8.22,3.89,5.09,8.27,8.65,9.19,11.49,8.63,9.81,12.65,-,Upgrade
13,EV/FCF Ratio,-1963.37,-2606.27,-192.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,-,0.03,0.03,0.03,-,Upgrade
15,Debt / EBITDA Ratio,0.02,0.01,0.32,1.11,1.11,0.00,0.00,0.03,0.00,0.00,0.00,0.00,-,0.00,0.02,0.01,-,0.21,0.31,0.25,-,Upgrade
16,Debt / FCF Ratio,-,-0.95,-1.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,-,-,0.80,0.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,2.78,-,-,3.23,3.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,13.90,13.90,-,5.83,5.83,3.65,-,16.75,-,9.26,-,6.53,-,8.40,-,10.16,-,11.41,-,10.47,-,Upgrade
20,Current Ratio,21.37,21.37,-,8.21,8.21,4.38,-,22.14,-,11.53,-,8.53,-,11.44,-,14.73,-,18.26,-,14.46,-,Upgrade
21,Return on Equity (ROE),11.07%,13.48%,9.86%,10.17%,32.90%,8.74%,6.13%,29.94%,35.66%,28.36%,-,-,32.74%,6.28%,-,-,9.43%,6.65%,-,-,Upgrade,
22,Return on Assets (ROA),-,-,1.38%,1.35%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),7.51%,8.68%,1.46%,1.54%,28.27%,16.00%,2.03%,21.55%,26.73%,21.05%,-,-,24.07%,4.24%,-,-,7.30%,4.80%,-,-,Upgrade,
24,Return on Capital Employed (ROCE),9.06%,8.36%,-,18.27%,18.46%,28.20%,-,27.69%,-,37.79%,-,32.67%,-,22.16%,-,17.15%,-,17.78%,-,17.19%,-,Upgrade
25,Earnings Yield,2.87%,2.05%,2.69%,2.46%,1.84%,5.09%,4.81%,6.93%,7.43%,10.08%,8.89%,16.87%,12.81%,8.18%,7.13%,6.96%,4.74%,5.54%,4.41%,3.35%,-,Upgrade
26,FCF Yield,-0.05%,-0.04%,-0.49%,-0.94%,-0.38%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Dividend Yield,2.67%,-,-,-,-,-,-,4.99%,-,5.55%,-,8.34%,4.25%,-,-,-,-,-,-,4.52%,-,Upgrade
28,Payout Ratio,185.70%,201.16%,160.82%,219.69%,219.69%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-13.80%,-33.33%,-33.33%,-33.33%,-,-,Upgrade,
30,Total Shareholder Return,2.67%,-,-,-,-,-,-,4.99%,-,5.55%,-,8.34%,4.25%,-,-,-13.80%,-33.33%,-33.33%,-33.33%,4.52%,-,Upgrade
