,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+2 Quarters
0,Cash & Equivalents,38.75,-,54.89,54.89,75.95,-,51,-,55.78,-,56.39,-,43.59,-,43.13,-,39.18,-,49.04,-,Upgrade
1,Short-Term Investments,-,-,0.2,0.2,-,-,0.16,-,-,-,0.48,-,-,-,0.04,-,-,-,0.15,-,Upgrade
2,Cash & Short-Term Investments,38.75,55.09,55.09,55.09,75.95,51.16,51.16,55.78,55.78,56.86,56.86,-,43.59,43.17,43.17,-,39.18,49.19,49.19,-,Upgrade
3,Cash Growth,-48.98%,7.68%,7.68%,-1.22%,36.18%,-10.02%,-10.02%,-,27.97%,31.73%,31.73%,-,11.24%,-12.24%,-12.24%,-,-,623.05%,-,-,Upgrade
4,Accounts Receivable,41.45,-,44.29,44.29,47.16,-,41.71,-,56.5,-,38.9,-,36.91,-,22.03,-,14.12,-,16.88,-,Upgrade
5,Other Receivables,-,-,0.01,0.01,-,-,-,-,-,-,-,-,-,-,0.15,-,-,-,-,-,Upgrade
6,Receivables,41.45,-,44.3,44.3,47.16,-,41.71,-,56.5,-,38.9,-,36.91,-,22.18,-,14.12,-,16.88,-,Upgrade
7,Inventory,25.94,-,23.13,23.13,21.07,-,29.9,-,21.73,-,29.4,-,27.87,-,29.4,-,24.5,-,25.17,-,Upgrade
8,Prepaid Expenses,12.1,-,12.45,12.45,3.37,-,-,-,5.78,-,-,-,1.31,-,-,-,7.51,-,-,-,Upgrade
