,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,27.66,23.66,24.59,30.43,32.42,37.22,35.14,33.53,33.99,28.83,Upgrade
1,Cash & Short-Term Investments,27.66,23.66,24.59,30.43,32.42,37.22,35.14,33.53,33.99,28.83,Upgrade
2,Cash Growth,12.48%,-22.26%,-24.15%,-18.23%,-7.72%,11.02%,3.37%,16.29%,49.46%,-9.15%,Upgrade
3,Accounts Receivable,25.68,27.3,37.86,38.12,46.44,57.83,61.72,56.87,49.73,51.23,Upgrade
4,Other Receivables,13.3,14.24,0.05,17.58,17.04,16.64,13.4,13.59,12.7,12.62,Upgrade
5,Receivables,38.98,41.54,37.91,55.7,63.49,74.47,75.12,70.45,62.43,63.85,Upgrade
6,Inventory,149.47,148.44,156.88,165.94,172.64,188.88,173.92,186.59,171.02,166.03,Upgrade
7,Prepaid Expenses,-,-,12.05,-,-,-,-,-,-,-,Upgrade
8,Other Current Assets,-,0.46,0.46,0.46,-,0.46,-,0.46,-,0.46,Upgrade
9,Total Current Assets,216.11,214.1,231.88,252.54,268.55,301.03,284.17,291.03,267.44,259.17,Upgrade
10,"Property, Plant & Equipment",54.49,53.58,54.63,60.28,47.12,48.06,35.28,36.04,37.42,39.07,Upgrade
11,Goodwill,-,-,-,-,-,-,-,-,0.18,0.17,Upgrade
12,Other Intangible Assets,0.08,0.1,0.11,0.14,0.09,0.14,0.1,0.09,0.06,0.06,Upgrade
13,Other Long-Term Assets,5.73,6.11,6.16,7.14,6.11,6.7,6.93,7.31,7.73,7.88,Upgrade
14,Total Assets,276.41,273.88,292.78,320.09,321.87,355.93,326.48,334.48,312.82,306.36,Upgrade
15,Accounts Payable,13.95,15.2,25.17,30.23,27.44,33.33,30.02,40.99,29.4,31.33,Upgrade
16,Short-Term Debt,41.52,39,32.57,31,30,99.29,89.69,94.94,97.44,99.59,Upgrade
17,Current Portion of Long-Term Debt,27.09,23.15,33.47,44.8,59.94,-,-,-,-,-,Upgrade
18,Current Portion of Leases,2.16,3.77,4.03,5.11,4.3,5.93,4.7,4.19,4.3,7.8,Upgrade
19,Current Income Taxes Payable,0.87,1.15,1.58,0.63,0.64,0.28,2.53,0.1,1.61,1.19,Upgrade
20,Current Unearned Revenue,0.85,1.11,1.47,1.02,1.96,3.24,0.81,1.29,2.83,3.34,Upgrade
21,Other Current Liabilities,15.4,16.08,20.28,22.09,18.65,20.62,14.18,15.33,15.1,15.14,Upgrade
22,Total Current Liabilities,101.84,99.45,118.57,134.88,142.93,162.7,141.93,156.83,150.67,158.38,Upgrade
23,Long-Term Debt,0.23,2.64,3.51,4.82,4.7,-,-,-,-,-,Upgrade
24,Long-Term Leases,1.15,1.33,1.6,3.85,2.4,3.36,2.65,3.13,5.21,4.21,Upgrade
25,Long-Term Deferred Tax Liabilities,1.32,1.21,0.91,1.2,1.13,1.7,1.29,1.65,1.95,2.28,Upgrade
26,Other Long-Term Liabilities,1.04,2.6,1.6,2.67,-,-,-,-,-,-,Upgrade
27,Total Liabilities,105.58,107.24,126.19,147.42,151.17,167.76,145.86,161.6,157.83,164.87,Upgrade
28,Common Stock,20,20,20,20,20,20,20,20,20,20,Upgrade
29,Additional Paid-In Capital,16.71,16.71,16.71,16.71,16.71,16.71,16.71,16.71,16.71,16.71,Upgrade
30,Retained Earnings,102.43,99.04,102.65,105.94,109.9,108.31,104.77,98.43,94.57,88.23,Upgrade
31,Comprehensive Income & Other,-15.01,-22.73,-22.77,-19.11,-20.15,-7.74,-11.19,-9.98,-14.99,-18.65,Upgrade
32,Total Common Equity,124.12,113.03,116.59,123.53,126.46,137.28,130.29,125.16,116.29,106.28,Upgrade
33,Minority Interest,46.71,53.62,50,49.15,44.25,50.89,50.33,47.72,38.71,35.2,Upgrade
34,Shareholders' Equity,170.83,166.65,166.59,172.67,170.71,188.17,180.63,172.88,155,141.48,Upgrade
35,Total Liabilities & Equity,276.41,273.88,292.78,320.09,321.87,355.93,326.48,334.48,312.82,306.36,Upgrade
36,Total Debt,72.15,69.89,75.18,89.58,101.34,108.58,97.03,102.25,106.95,111.59,Upgrade
37,Net Cash (Debt),-44.49,-46.23,-50.58,-59.14,-68.92,-71.36,-61.9,-68.73,-72.96,-82.76,Upgrade
38,Net Cash Per Share,-0.22,-0.23,-0.25,-0.30,-0.34,-0.36,-0.31,-0.34,-0.36,-0.41,Upgrade
39,Filing Date Shares Outstanding,200,200,200,200,200,200,200,200,200,200,Upgrade
40,Total Common Shares Outstanding,200,200,200,200,200,200,200,200,200,200,Upgrade
41,Working Capital,114.27,114.64,113.31,117.65,125.62,138.33,142.25,134.2,116.77,100.79,Upgrade
42,Book Value Per Share,0.62,0.57,0.58,0.62,0.63,0.69,0.65,0.63,0.58,0.53,Upgrade
